paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,smooth muscle,,human,false,PDPN,annotation_marker,,unknown,negative,formal_candidate,"Discussion, p.3540","scRNA-seq also revealed PDPN as a positive marker of fibroblasts, which was used again on optimized FACS gates to confirm 91% purity of PDPN+ fibroblasts and 93% purity of PDPN- smooth muscle.",pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Basal epithelial,,human,false,CD271,cluster_enriched,annotation_marker,positive,,context_only,"Introduction, later paragraph (description of FACS strategy)",Luminal (CD26+) and basal (CD271+) epithelial transcriptomes from our study were highly concordant with those from other studies,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Endothelial cells,,human,false,CD31,cluster_enriched,author_declared,positive,,context_only,"Introduction, later paragraph (description of stromal gate)",CD31 (endothelia),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Epithelial cells,pan-epithelia,human,false,CD326,cluster_enriched,author_declared,positive,,context_only,"Introduction, later paragraph (description of stromal gate)",CD326 (pan-epithelia),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Leukocytes,pan-leukocyte,human,false,CD45,cluster_enriched,author_declared,positive,,context_only,"Introduction, later paragraph (description of stromal gate)",CD45 (pan-leukocyte),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Luminal epithelial,,human,false,CD26,cluster_enriched,annotation_marker,positive,,context_only,"Introduction, later paragraph (description of FACS strategy)",Luminal (CD26+) and basal (CD271+) epithelial transcriptomes from our study were highly concordant with those from other studies,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Stromal cells,,human,false,CD31,cluster_enriched,annotation_marker,negative,,context_only,"Introduction, later paragraph (description of stromal gate)","The stromal gate includes all cells negative for CD326 (pan-epithelia), CD45 (pan-leukocyte), and CD31 (endothelia).",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Stromal cells,,human,false,CD326,cluster_enriched,annotation_marker,negative,,context_only,"Introduction, later paragraph (description of stromal gate)","The stromal gate includes all cells negative for CD326 (pan-epithelia), CD45 (pan-leukocyte), and CD31 (endothelia).",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,Stromal cells,,human,false,CD45,cluster_enriched,annotation_marker,negative,,context_only,"Introduction, later paragraph (description of stromal gate)","The stromal gate includes all cells negative for CD326 (pan-epithelia), CD45 (pan-leukocyte), and CD31 (endothelia).",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,DKK1,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","DKK1, characterize CD271+ basal epithelia.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,KRT14,cluster_enriched,author_declared,positive,,context_only,"Results: Identification and Isolation of Epithelial Cell Subtypes, p.3537","DEGs of each cluster confirm four epithelial cell types (luminal KLK3+, basal KRT14+, OE1 SCGB1A1+, and OE2 KRT13+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,KRT5,cluster_enriched,figure_labeled,positive,,context_only,"Figure 3E legend, p.3535","Immunofluorescent labeling of smooth muscle (MYH11), fibroblasts (DCN), and basal epithelia (KRT5).",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,PDPN,cluster_enriched,author_declared,positive,,context_only,"Results: Single-Cell Sequencing Data Improves FACS of Human Prostate Cell Types, p.3534","PDPN was used to mark BE, which we previously showed largely overlaps with CD271",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelial (BE),,human,false,CD271,cluster_enriched,annotation_marker,positive,,context_only,"Discussion, p.3539-3540",The gating of BE with either CD271 or PDPN produces >91% purity.,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelial (BE),,human,false,PDPN,cluster_enriched,annotation_marker,positive,,context_only,"Discussion, p.3539-3540",The gating of BE with either CD271 or PDPN produces >91% purity.,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,club cells,,human,false,PSCA,cluster_enriched,,positive,,context_only,"Discussion, p.3539",Prostate club and hillock cells express high levels of PSCA (Figure2).,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,club cells,,human,false,SCGB1A1,cluster_enriched,annotation_marker,positive,,context_only,"Discussion, p.3539-3540","The initial gating of LE with CD26 yielded a surprisingly low purity at 57%, largely because of contamination with SCGB1A1+ club cells.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,club epithelia (OE1),OE1,human,false,SCGB1A1,cluster_enriched,author_declared,positive,,context_only,"Results: Identification and Isolation of Epithelial Cell Subtypes, p.3537","DEGs of each cluster confirm four epithelial cell types (luminal KLK3+, basal KRT14+, OE1 SCGB1A1+, and OE2 KRT13+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,endothelia,,human,false,CD200,cluster_enriched,author_declared,positive,,context_only,"Results: Single-Cell Sequencing Data Improves FACS of Human Prostate Cell Types, p.3534",CD200 labels 93% of endothelia that CD31 labels.,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,DCN,cluster_enriched,figure_labeled,positive,,context_only,"Figure 3E legend, p.3535","Immunofluorescent labeling of smooth muscle (MYH11), fibroblasts (DCN), and basal epithelia (KRT5).",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,FGF2,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative fibroblast cell type expressed high levels of paracrine signaling factors such as growth factors (FGF2 and FGF7), prostaglandins (PTGDS and PTGS2), and WNT pathway regulators (RSPO3 and SFRP2).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,FGF7,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative fibroblast cell type expressed high levels of paracrine signaling factors such as growth factors (FGF2 and FGF7), prostaglandins (PTGDS and PTGS2), and WNT pathway regulators (RSPO3 and SFRP2).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,PTGDS,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative fibroblast cell type expressed high levels of paracrine signaling factors such as growth factors (FGF2 and FGF7), prostaglandins (PTGDS and PTGS2), and WNT pathway regulators (RSPO3 and SFRP2).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,PTGS2,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative fibroblast cell type expressed high levels of paracrine signaling factors such as growth factors (FGF2 and FGF7), prostaglandins (PTGDS and PTGS2), and WNT pathway regulators (RSPO3 and SFRP2).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,RSPO3,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative fibroblast cell type expressed high levels of paracrine signaling factors such as growth factors (FGF2 and FGF7), prostaglandins (PTGDS and PTGS2), and WNT pathway regulators (RSPO3 and SFRP2).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,SFRP2,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative fibroblast cell type expressed high levels of paracrine signaling factors such as growth factors (FGF2 and FGF7), prostaglandins (PTGDS and PTGS2), and WNT pathway regulators (RSPO3 and SFRP2).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,hillock cells,,human,false,PSCA,cluster_enriched,,positive,,context_only,"Discussion, p.3539",Prostate club and hillock cells express high levels of PSCA (Figure2).,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,hillock epithelia (OE2),OE2,human,false,AKR1C1,cluster_enriched,,positive,,context_only,"Results: Anatomical Location of Epithelial and Stromal Cell Types..., p.3538",The top genes associated with the KRT13+ cell type are members of the androgen metabolism pathway (AKR1C1 and AKR1C2),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,hillock epithelia (OE2),OE2,human,false,AKR1C2,cluster_enriched,,positive,,context_only,"Results: Anatomical Location of Epithelial and Stromal Cell Types..., p.3538",The top genes associated with the KRT13+ cell type are members of the androgen metabolism pathway (AKR1C1 and AKR1C2),excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,hillock epithelia (OE2),OE2,human,false,KRT13,cluster_enriched,author_declared,positive,,context_only,"Results: Identification and Isolation of Epithelial Cell Subtypes, p.3537","DEGs of each cluster confirm four epithelial cell types (luminal KLK3+, basal KRT14+, OE1 SCGB1A1+, and OE2 KRT13+)",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,ACPP,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,CD26,cluster_enriched,annotation_marker,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,DHRS7,cluster_enriched,author_declared,positive,,context_only,"Results: Identification and Isolation of Epithelial Cell Subtypes, p.3537",DHRS7 was an undiscovered gene detected in KLK3+ LE and marks a portion of KRT18+ LE.,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,GP2,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,KLK3,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,MSMB,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,NEFH,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,NPY,cluster_enriched,author_declared,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","The CD26+ luminal epithelia are marked by familiar DEGs such as KLK3, ACPP, MSMB, as well as lesser-known genes, including GP2, NEFH, and NPY.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelial (LE),,human,false,CD26,cluster_enriched,annotation_marker,positive,,context_only,"Discussion, p.3539-3540","The initial gating of LE with CD26 yielded a surprisingly low purity at 57%, largely because of contamination with SCGB1A1+ club cells.",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,smooth muscle,,human,false,ACTA2,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative smooth muscle cluster expressed high levels of actin (ACTA2) and myosin (MYH11, MYL9, and TPM2) genes",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,smooth muscle,,human,false,MYH11,cluster_enriched,figure_labeled,positive,,context_only,"Figure 3E legend, p.3535","Immunofluorescent labeling of smooth muscle (MYH11), fibroblasts (DCN), and basal epithelia (KRT5).",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,smooth muscle,,human,false,MYL9,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative smooth muscle cluster expressed high levels of actin (ACTA2) and myosin (MYH11, MYL9, and TPM2) genes",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,smooth muscle,,human,false,TPM2,cluster_enriched,,positive,,context_only,"Results: Identification and Isolation of Prostate Stromal Cell Subtypes, p.3535","The putative smooth muscle cluster expressed high levels of actin (ACTA2) and myosin (MYH11, MYL9, and TPM2) genes",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,CD49f,reference_imported,,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531","Some groups employ a pan-epithelial marker (CD326, CD324, or TROP2) with a positive basal marker like CD49f",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,cytokeratin5,reference_imported,,positive,,context_only,Summary/Introduction (p.3530),Basal epithelia express cytokeratin 5 and the transcription factor p63.,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,basal epithelia,,human,false,p63,reference_imported,,positive,,context_only,Summary/Introduction (p.3530),Basal epithelia express cytokeratin 5 and the transcription factor p63.,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,fibroblasts,,human,false,Gli1,reference_imported,,positive,,context_only,"Discussion, p.3540","including a population of interstitial fibroblasts marked by Gli1 (Peng et al., 2013).",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,luminal epithelia,,human,false,cytokeratin8,reference_imported,,positive,,context_only,Summary/Introduction (p.3530),Luminal epithelia express cytokeratin 8 and androgen-regulated secretory proteins such as KLK3.,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,neuroendocrine cells,,human,false,CHGA,reference_imported,,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531",classic neuroendocrine lineage markers such as CHGA and CHGB,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1016_j.celrep.2018.11.086,DOI_10.1016_j.celrep.2018.11.086,primary,neuroendocrine cells,,human,false,CHGB,reference_imported,,positive,,context_only,"Results: Bulk Sequencing of the Human Prostate Cells Sorted by FACS, p.3531",classic neuroendocrine lineage markers such as CHGA and CHGB,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
