paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1016_j.cell.2022.11.005,9,corrected,airway progenitor,,human,false,SCGB3A,SCGB3A,ambiguous,annotation_marker,positive,Results: 'The most immature epithelial progenitors...',"airway progenitors (CYTL1LO/+, PCP4+, SCGB3A+/LO)",1.0,True,exclude,Not in target_cell_scope; SCGB3A is a family/ambiguous symbol and out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,neuroendocrine cell,,human,true,CHGA,CHGA,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',"they shared classical NE markers (CHGA, SYP)",0.8333,True,include,Author-declared classical NE marker; pulmonary and GHRL+ NE cells are within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,neuroendocrine cell,,human,true,SYP,SYP,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',"they shared classical NE markers (CHGA, SYP)",0.8333,True,include,Author-declared classical NE marker; NE cells are within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,neuroendocrine cell,,human,true,PROX1,PROX1,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',the pan-NE PROX1,1.0,True,include,Author-declared pan-NE marker; NE cells are within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,pulmonary neuroendocrine cell,classical,human,true,GRP,GRP,exact,annotation_marker,positive,Results: 'Two subtypes of neuroendocrine cells are present in the developing airways',classical pulmonary NE cells (GRP+),0.8,True,include,Used to identify classical pulmonary NE cells; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,pulmonary neuroendocrine cell,classical,human,true,ASCL1,ASCL1,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',these two TFs coincide with the scRNA-seq marker genes ... ASCL1 was co-expressed with GRP,0.8889,True,include,Author-declared/used as marker for pulmonary NE subtype; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,GHRL+ neuroendocrine cell,,human,true,GHRL,GHRL,exact,annotation_marker,positive,Results: 'Two subtypes of neuroendocrine cells are present in the developing airways',"GHRL+ NE cells (TTR+, GHRL+)",1.0,True,include,Used to identify GHRL+ NE subtype; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,GHRL+ neuroendocrine cell,,human,true,TTR,TTR,exact,annotation_marker,positive,Results: 'Two subtypes of neuroendocrine cells are present in the developing airways',"GHRL+ NE cells (TTR+, GHRL+)",1.0,True,include,Used to identify GHRL+ NE subtype; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,GHRL+ neuroendocrine cell,,human,true,NEUROD1,NEUROD1,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',these two TFs coincide with the scRNA-seq marker genes ... NEUROD1 was co-expressed with GHRL,0.8889,True,include,Author-declared/used as marker for GHRL+ NE subtype; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,GHRL+ neuroendocrine cell,,human,true,RFX6,RFX6,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',the GHRL+NE-specific RFX6,1.0,True,include,Author-declared GHRL+ NE-specific marker; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,intermediate neuroendocrine cell,,human,true,NEUROG3,NEUROG3,exact,author_declared,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',a small number of cells expressing the unique marker NEUROG3,1.0,True,include,Author-declared unique marker of intermediate NE transition state; within target scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory progenitor,,human,false,SCGB3A2,SCGB3A2,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory progenitors (SCGB3A2+, SCGB1A1-, SCGB3A1-/LO, CYTL1+)",1.0,True,exclude,Not in target_cell_scope; secretory progenitor is out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory progenitor,,human,false,SCGB1A1,SCGB1A1,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory progenitors (SCGB3A2+, SCGB1A1-, SCGB3A1-/LO, CYTL1+)",1.0,True,exclude,Not in target_cell_scope; secretory progenitor is out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory progenitor,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory progenitors (SCGB3A2+, SCGB1A1-, SCGB3A1-/LO, CYTL1+)",1.0,True,exclude,Not in target_cell_scope; secretory progenitor is out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory progenitor,,human,false,CYTL1,CYTL1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory progenitors (SCGB3A2+, SCGB1A1-, SCGB3A1-/LO, CYTL1+)",1.0,True,exclude,Not in target_cell_scope; secretory progenitor is out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,club cell,,human,false,SCGB3A2,SCGB3A2,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Club cells (SCGB3A2+, SCGB1A1+, SCGB3A1-, SPDEF-, MUC16-)",1.0,True,exclude,Not in target_cell_scope; club cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,club cell,,human,false,SCGB1A1,SCGB1A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Club cells (SCGB3A2+, SCGB1A1+, SCGB3A1-, SPDEF-, MUC16-)",1.0,True,exclude,Not in target_cell_scope; club cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,club cell,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Club cells (SCGB3A2+, SCGB1A1+, SCGB3A1-, SPDEF-, MUC16-)",1.0,True,exclude,Not in target_cell_scope; club cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,club cell,,human,false,SPDEF,SPDEF,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Club cells (SCGB3A2+, SCGB1A1+, SCGB3A1-, SPDEF-, MUC16-)",1.0,True,exclude,Not in target_cell_scope; club cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,club cell,,human,false,MUC16,MUC16,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Club cells (SCGB3A2+, SCGB1A1+, SCGB3A1-, SPDEF-, MUC16-)",1.0,True,exclude,Not in target_cell_scope; club cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,SMG secretory cell,,human,false,LTF,LTF,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"SMG secretory cells (LTF+, SCGB3A1+, SPDEF+)",1.0,True,exclude,Not in target_cell_scope; SMG secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,SMG secretory cell,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"SMG secretory cells (LTF+, SCGB3A1+, SPDEF+)",1.0,True,exclude,Not in target_cell_scope; SMG secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,SMG secretory cell,,human,false,SPDEF,SPDEF,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"SMG secretory cells (LTF+, SCGB3A1+, SPDEF+)",1.0,True,exclude,Not in target_cell_scope; SMG secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,SCGB1A1,SCGB1A1,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 1 (SCGB1A1LO, SCGB3A2+, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,SCGB3A2,SCGB3A2,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 1 (SCGB1A1LO, SCGB3A2+, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 1 (SCGB1A1LO, SCGB3A2+, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,SPDEF,SPDEF,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Both were SPDEF+, MUC5B+, SERPINA1+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,MUC5B,MUC5B,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Both were SPDEF+, MUC5B+, SERPINA1+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,SERPINA1,SERPINA1,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Both were SPDEF+, MUC5B+, SERPINA1+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,MUC16,MUC16,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',The three proximal luminal proximal secretory cell populations ... were MUC16+,0.8571,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 1,,human,false,MUC16,MUC16,exact,figure_labeled,unknown,Figure S3E legend,Proximal secretory 1 ... marked by SCGB3A1+/SCGB1A1low/-/MUC16low/-,1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,SCGB1A1,SCGB1A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 2 (SCGB1A1+, SCGB3A2+, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,SCGB3A2,SCGB3A2,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 2 (SCGB1A1+, SCGB3A2+, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 2 (SCGB1A1+, SCGB3A2+, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,SPDEF,SPDEF,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Both were SPDEF+, MUC5B+, SERPINA1+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,MUC5B,MUC5B,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Both were SPDEF+, MUC5B+, SERPINA1+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,SERPINA1,SERPINA1,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"Both were SPDEF+, MUC5B+, SERPINA1+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,MUC16,MUC16,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',The three proximal luminal proximal secretory cell populations ... were MUC16+,0.8571,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 2,,human,false,MUC16,MUC16,exact,figure_labeled,unknown,Figure S3F legend,Proximal secretory 2 ... marked by SCGB3A2+/SCGB1A1+/MUC16low/+,1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,SCGB1A1,SCGB1A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 3 (SCGB1A1+, SCGB3A2LO/-, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,SCGB3A2,SCGB3A2,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 3 (SCGB1A1+, SCGB3A2LO/-, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,SCGB3A1,SCGB3A1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"proximal secretory 3 (SCGB1A1+, SCGB3A2LO/-, SCGB3A1+)",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,SPDEF,SPDEF,exact,annotation_marker,unknown,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',proximal secretory 3 was detected from 15 pcw and was SPDEF-,1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,CYP2F1,CYP2F1,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"CYP2F1+, MUC4+, and KRT4+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,MUC4,MUC4,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"CYP2F1+, MUC4+, and KRT4+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,KRT4,KRT4,exact,annotation_marker,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',"CYP2F1+, MUC4+, and KRT4+",1.0,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,proximal secretory 3,,human,false,MUC16,MUC16,exact,cluster_enriched,positive,Results: 'Multiple secretory cell subtypes in the proximal cartilaginous airways',The three proximal luminal proximal secretory cell populations ... were MUC16+,0.8571,True,exclude,Not in target_cell_scope; proximal secretory cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,ciliated cell,,human,false,FOXJ1,FOXJ1,exact,annotation_marker,positive,Results: 'Other airway cells',"We detected ciliated cells (FOXJ1+, ALOX15+)",1.0,True,exclude,Not in target_cell_scope; ciliated cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,ciliated cell,,human,false,ALOX15,ALOX15,exact,annotation_marker,positive,Results: 'Other airway cells',"We detected ciliated cells (FOXJ1+, ALOX15+)",1.0,True,exclude,Not in target_cell_scope; ciliated cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,deuterosomal cell,,human,false,FOXJ1,FOXJ1,exact,annotation_marker,positive,Results: 'Other airway cells',"Rarer deuterosomal cells (FOXJ1+, CDC20B+)",0.6,True,exclude,Not in target_cell_scope; deuterosomal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,deuterosomal cell,,human,false,CDC20B,CDC20B,exact,annotation_marker,positive,Results: 'Other airway cells',"Rarer deuterosomal cells (FOXJ1+, CDC20B+)",0.6,True,exclude,Not in target_cell_scope; deuterosomal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,MUC16+ ciliated cell,,human,false,FOXJ1,FOXJ1,exact,annotation_marker,positive,Results: 'Other airway cells',"MUC16+ ciliated cells (FOXJ1+, DNAH+, MUC16LO)",1.0,True,exclude,Not in target_cell_scope; MUC16+ ciliated cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,MUC16+ ciliated cell,,human,false,DNAH,DNAH,ambiguous,annotation_marker,positive,Results: 'Other airway cells',"MUC16+ ciliated cells (FOXJ1+, DNAH+, MUC16LO)",1.0,True,exclude,Not in target_cell_scope; DNAH is an ambiguous gene family and out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,MUC16+ ciliated cell,,human,false,MUC16,MUC16,exact,annotation_marker,positive,Results: 'Other airway cells',"MUC16+ ciliated cells (FOXJ1+, DNAH+, MUC16LO)",1.0,True,exclude,Not in target_cell_scope; MUC16+ ciliated cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,basal cell,,human,false,TP63,TP63,exact,annotation_marker,positive,Results: 'Other airway cells',"Basal cells (TP63+, F3+)",1.0,True,exclude,Not in target_cell_scope; basal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,basal cell,,human,false,F3,F3,exact,annotation_marker,positive,Results: 'Other airway cells',"Basal cells (TP63+, F3+)",1.0,True,exclude,Not in target_cell_scope; basal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,basal cell,,human,false,DeltaNTP63,TP63,alias_resolved,cluster_enriched,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',"basal cell-specific TFs DeltaNTP63, TFAP2A, PAX9",0.0,True,exclude,Not in target_cell_scope; basal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,basal cell,,human,false,TFAP2A,TFAP2A,exact,cluster_enriched,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',"basal cell-specific TFs DeltaNTP63, TFAP2A, PAX9",0.6667,False,exclude,Not in target_cell_scope; basal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,basal cell,,human,false,PAX9,PAX9,exact,cluster_enriched,positive,Results: 'Transcriptional control of neuroendocrine cell subtype formation',"basal cell-specific TFs DeltaNTP63, TFAP2A, PAX9",0.6667,False,exclude,Not in target_cell_scope; basal cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,putative ionocyte,,human,false,FOXI1,FOXI1,exact,annotation_marker,positive,Results: 'Other airway cells',putative ionocytes (FOXI1+; 4/4 lungs),1.0,True,exclude,Not in target_cell_scope; ionocytes are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,putative tuft cell,,human,false,POU2F3,POU2F3,exact,annotation_marker,positive,Results: 'Other airway cells',putative tuft cells (POU2F3+;2/4 lungs),1.0,True,exclude,Not in target_cell_scope; tuft cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,MUC5AC+ ASCL1+ cell,,human,false,MUC5AC,MUC5AC,exact,annotation_marker,positive,Results: 'Other airway cells',"a small population of MUC5AC+, ASCL1+ cells",1.0,True,exclude,Not in target_cell_scope; MUC5AC+ASCL1+ progenitor is out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,MUC5AC+ ASCL1+ cell,,human,false,ASCL1,ASCL1,exact,annotation_marker,positive,Results: 'Other airway cells',"a small population of MUC5AC+, ASCL1+ cells",1.0,True,exclude,"Not in target_cell_scope; MUC5AC+ASCL1+ progenitor is out of scope, though ASCL1 is included for pulmonary NE separately."
DOI_10.1016_j.cell.2022.11.005,9,corrected,AT2 cell,,human,false,SFTPC,SFTPC,exact,author_declared,positive,Results: 'Late epithelial tip cells acquire alveolar identity...',AT2 markers SFTPC and SFTPA were detected readily in late-tip cells,0.75,True,exclude,Not in target_cell_scope; AT2 cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,AT2 cell,,human,false,SFTPA,SFTPA,ambiguous,author_declared,positive,Results: 'Late epithelial tip cells acquire alveolar identity...',AT2 markers SFTPC and SFTPA were detected readily in late-tip cells,0.0,True,exclude,Not in target_cell_scope; SFTPA is an ambiguous family symbol and out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,AT2 cell,,human,false,NASPA,NAPSA,alias_resolved,annotation_marker,positive,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT2 cells (SOX9-, SFTPC+, NASPA+, ETV5+)",1.0,True,exclude,Not in target_cell_scope; AT2 cells are out of scope.
DOI_10.1016_j.cell.2022.11.005,9,corrected,AT2 cell,,human,false,ETV5,ETV5,exact,annotation_marker,positive,Results: 'Late epithelial tip cells acquire alveolar identity...',"AT2 cells (SOX9-, SFTPC+, NASPA+, ETV5+)",1.0,True,exclude,Not in target_cell_scope; AT2 cells are out of scope.
