paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s42255-023-00876-x,41,corrected,endothelial,,mouse,false,Pecam1,Pecam1,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... endothelial: Pecam1, Plvap",1.0,True,exclude,非目标细胞类型（endothelial），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,endothelial,,mouse,false,Plvap,Plvap,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... endothelial: Pecam1, Plvap",1.0,True,exclude,非目标细胞类型（endothelial），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,ε,,mouse,false,Ghrl,Ghrl,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list",we relied on the following cell type markers across multiple datasets ... ε: Ghrl,1.0,True,exclude,非目标细胞类型（ε），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,γ,,mouse,false,Ppy,Ppy,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list",we relied on the following cell type markers across multiple datasets ... γ: Ppy,1.0,True,exclude,非目标细胞类型（γ），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,immune,,mouse,false,Cd52,Cd52,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... immune: Cd52, Lyz2, Ptprc",1.0,True,exclude,非目标细胞类型（immune），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,immune,,mouse,false,Lyz2,Lyz2,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... immune: Cd52, Lyz2, Ptprc",1.0,True,exclude,非目标细胞类型（immune），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,immune,,mouse,false,Ptprc,Ptprc,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... immune: Cd52, Lyz2, Ptprc",1.0,True,exclude,非目标细胞类型（immune），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-activated,,mouse,false,Col1a2,Col1a2,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-activated: Col1a2, Bicc1, Pdgfra",1.0,True,exclude,非目标细胞类型（stellate-activated），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-activated,,mouse,false,Bicc1,Bicc1,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-activated: Col1a2, Bicc1, Pdgfra",1.0,True,exclude,非目标细胞类型（stellate-activated），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-activated,,mouse,false,Pdgfra,Pdgfra,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-activated: Col1a2, Bicc1, Pdgfra",1.0,True,exclude,非目标细胞类型（stellate-activated），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-quiescent,,mouse,false,Ndufa4l2,Ndufa4l2,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-quiescent: Ndufa4l2, Acta2, Cspg4, Rgs5",1.0,True,exclude,非目标细胞类型（stellate-quiescent），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-quiescent,,mouse,false,Acta2,Acta2,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-quiescent: Ndufa4l2, Acta2, Cspg4, Rgs5",1.0,True,exclude,非目标细胞类型（stellate-quiescent），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-quiescent,,mouse,false,Cspg4,Cspg4,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-quiescent: Ndufa4l2, Acta2, Cspg4, Rgs5",1.0,True,exclude,非目标细胞类型（stellate-quiescent），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,stellate-quiescent,,mouse,false,Rgs5,Rgs5,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... stellate-quiescent: Ndufa4l2, Acta2, Cspg4, Rgs5",1.0,True,exclude,非目标细胞类型（stellate-quiescent），不在 Schwann cell 范围内。
DOI_10.1038_s42255-023-00876-x,41,corrected,Schwann,,mouse,true,Cryab,Cryab,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... Schwann: Cryab, Plp1, Sox10",1.0,True,include,目标 Schwann cell annotation marker，Methods 注释列表，正式证据，物种为 mouse。
DOI_10.1038_s42255-023-00876-x,41,corrected,Schwann,,mouse,true,Plp1,Plp1,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... Schwann: Cryab, Plp1, Sox10",1.0,True,include,目标 Schwann cell annotation marker，Methods 注释列表，正式证据，物种为 mouse。
DOI_10.1038_s42255-023-00876-x,41,corrected,Schwann,,mouse,true,Sox10,Sox10,exact,annotation_marker,positive,"Methods, 'Preprocessing of datasets for atlas building' / re-annotation marker list","we relied on the following cell type markers across multiple datasets ... Schwann: Cryab, Plp1, Sox10",1.0,True,include,目标 Schwann cell annotation marker，Methods 注释列表，正式证据，物种为 mouse。
