paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,pvFIB-PI16+,perivascular fibroblast progenitor,human,false,CD34,CD34,exact,annotation_marker,positive,Results: Perivascular fibroblasts,pluripotent universal RSPO3+ and CD34+/PI16+ adventitial fibroblasts,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,pvFIB-PI16+,perivascular fibroblast progenitor,human,false,PI16,PI16,exact,annotation_marker,positive,Results: Perivascular fibroblasts,"pvFIB-PI16+) expressed CD34, MFAP5 and PI16",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,pvMYOF,perivascular myofibroblast,human,false,αSMA,ACTA2,alias_resolved,annotation_marker,positive,Results: Perivascular fibroblasts; ED Figure 5f,αSMA+ myofibroblast (pvMYOF) states,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；αSMA 可解析为 ACTA2，但仍不属于目标细胞
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,CD8+ TEM/TEMRA,terminally differentiated cytotoxic T cell,human,false,CD8,CD8,ambiguous,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2h,terminally differentiated cytotoxic T cells (CD8+ TEM/TEMRA) and natural killer cells (NK),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；CD8 无法唯一解析为单一基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,CD8+ TEM/TRM,cytotoxic T cell,human,false,CD8,CD8,ambiguous,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2h,cytotoxic T cells (CD8+ TEM/TRM),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；CD8 无法唯一解析为单一基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,resMAC-LYVE1+,tissue-resident macrophage,human,false,LYVE1,LYVE1,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2h,Tissue resident macrophages expressing LYVE1 (resMAC-LYVE1+),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,MON,classical monocyte,human,false,FCN1,FCN1,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2h-i,FCN1+ classical monocytes (MON),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-CXCL10+,M1-like pro-inflammatory macrophage,human,false,CXCL10,CXCL10,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g,M1-like pro-inflammatory CXCL10+ CXCL9+ CCL2+ state (moMAC-CXCL10+),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-CXCL10+,M1-like pro-inflammatory macrophage,human,false,CXCL9,CXCL9,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g,M1-like pro-inflammatory CXCL10+ CXCL9+ CCL2+ state (moMAC-CXCL10+),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-CXCL10+,M1-like pro-inflammatory macrophage,human,false,CCL2,CCL2,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g,M1-like pro-inflammatory CXCL10+ CXCL9+ CCL2+ state (moMAC-CXCL10+),1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-HBEGF+,pro-inflammatory macrophage,human,false,HBEGF,HBEGF,exact,author_declared,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g-h,"marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-HBEGF+,pro-inflammatory macrophage,human,false,AREG,AREG,exact,author_declared,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g-h,"marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-HBEGF+,pro-inflammatory macrophage,human,false,PLAUR,PLAUR,exact,author_declared,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g-h,"marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-HBEGF+,pro-inflammatory macrophage,human,false,IL1B,IL1B,exact,author_declared,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g-h,"marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-HBEGF+,pro-inflammatory macrophage,human,false,OSM,OSM,exact,author_declared,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g-h,"marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-HBEGF+,pro-inflammatory macrophage,human,false,CXCL8,CXCL8,exact,author_declared,positive,Results: Clinicopathologically-linked immune subtypes; Fig.2g-h,"marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moFAM,monocyte-derived fibrosis-associated macrophage,human,false,GPNMB,GPNMB,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; ED Figure 6f,a GPNMB+ SPP1+ polarized subtype previously described as deriving from FCN1+ monocytes,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moFAM,monocyte-derived fibrosis-associated macrophage,human,false,SPP1,SPP1,exact,annotation_marker,positive,Results: Clinicopathologically-linked immune subtypes; ED Figure 6f,a GPNMB+ SPP1+ polarized subtype previously described as deriving from FCN1+ monocytes,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,aPT2,early injured proximal tubule,human,false,CDH6,CDH6,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair; Fig.3b,"aPT2 expressed the injury markers CDH6, VCAM1 and HAVCR1",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,aPT2,early injured proximal tubule,human,false,VCAM1,VCAM1,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair; Fig.3b,"aPT2 expressed the injury markers CDH6, VCAM1 and HAVCR1",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,aPT2,early injured proximal tubule,human,false,HAVCR1,HAVCR1,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair; Fig.3b,"aPT2 expressed the injury markers CDH6, VCAM1 and HAVCR1",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,frPT,failed repair proximal tubule,human,false,PROM1,PROM1,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), ROBO2 and MEG3 (frPT)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,frPT,failed repair proximal tubule,human,false,ROBO2,ROBO2,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), ROBO2 and MEG3 (frPT)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,frPT,failed repair proximal tubule,human,false,MEG3,MEG3,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), ROBO2 and MEG3 (frPT)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,frTAL,failed repair thick ascending limb,human,false,PROM1,PROM1,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), or ITGB8 and TMPRSS4 (frTAL)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,frTAL,failed repair thick ascending limb,human,false,ITGB8,ITGB8,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), or ITGB8 and TMPRSS4 (frTAL)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,frTAL,failed repair thick ascending limb,human,false,TMPRSS4,TMPRSS4,exact,author_declared,positive,Results: Resolved versus unresolved epithelial repair,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), or ITGB8 and TMPRSS4 (frTAL)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,healthy TAL,healthy thick ascending limb,human,false,SLC12A1,SLC12A1,exact,author_declared,positive,Results: Translation of molecular signatures to clinical biomarkers; Fig.6d,"increased expression of canonical healthy TAL genes (SLC12A1, WNK4, EGF, UMOD, and DEFB1)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,healthy TAL,healthy thick ascending limb,human,false,WNK4,WNK4,exact,author_declared,positive,Results: Translation of molecular signatures to clinical biomarkers; Fig.6d,"increased expression of canonical healthy TAL genes (SLC12A1, WNK4, EGF, UMOD, and DEFB1)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,healthy TAL,healthy thick ascending limb,human,false,EGF,EGF,exact,author_declared,positive,Results: Translation of molecular signatures to clinical biomarkers; Fig.6d,"increased expression of canonical healthy TAL genes (SLC12A1, WNK4, EGF, UMOD, and DEFB1)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,healthy TAL,healthy thick ascending limb,human,false,UMOD,UMOD,exact,author_declared,positive,Results: Translation of molecular signatures to clinical biomarkers; Fig.6d,"increased expression of canonical healthy TAL genes (SLC12A1, WNK4, EGF, UMOD, and DEFB1)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,healthy TAL,healthy thick ascending limb,human,false,DEFB1,DEFB1,exact,author_declared,positive,Results: Translation of molecular signatures to clinical biomarkers; Fig.6d,"increased expression of canonical healthy TAL genes (SLC12A1, WNK4, EGF, UMOD, and DEFB1)",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,proximal tubule,PT,human,false,LTL,LTL,non_gene_entity,author_declared,positive,Fig. 6i legend,Staining for the PT-specific Lotus tetragonolobus lectin (LTL) and either MID1 on healthy reference (top) or PXDN on AKI (bottom) tissue sections,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；LTL 为植物凝集素，非基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,C-FIB-OSMRlo,,human,false,OSMR,OSMR,exact,cluster_enriched,unknown,Fig. 2a legend,sum of all -log10(p) for C-FIB-OSMRlo and pvMYOF,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；图注仅显示功能评分，未建立正式 marker 关系
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,pvFIB-RSPO3+,,human,false,RSPO3,RSPO3,exact,annotation_marker,positive,Fig. 2d legend,"as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,pvFIB-PI16+,,human,false,PI16,PI16,exact,annotation_marker,positive,Fig. 2d legend,"as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,pvMYOF,,human,false,MYOF,MYOF,exact,annotation_marker,positive,Fig. 2d legend,"as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,moMAC-CXCL10+,,human,false,CXCL10,CXCL10,exact,annotation_marker,positive,Fig. 2g legend,sum of all -log10(p) for moMAC-CXCL10+,1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,resMAC HLAIIhi,,human,false,HLAII,HLA-II,non_gene_entity,annotation_marker,positive,ED Fig. 6d legend,sum of all -log10(p) for resMAC HLAIIhi,0.0,False,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；HLAII 为蛋白复合物，非单一基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,collecting duct,CD,human,false,panCK,panCK,non_gene_entity,annotation_marker,positive,ED Fig. 2f legend,"protein immunofluorescent staining for epithelial pan cytokeratin (panCK) that highlighted collecting ducts, lymphoid CD45 and T-cell CD3 antibodies",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；panCK 为角蛋白家族集合，无法唯一映射到单一基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,lymphoid,,human,false,CD45,PTPRC,alias_resolved,annotation_marker,positive,ED Fig. 2f legend,"protein immunofluorescent staining for epithelial pan cytokeratin (panCK) that highlighted collecting ducts, lymphoid CD45 and T-cell CD3 antibodies",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,T-cell,,human,false,CD3,CD3,ambiguous,annotation_marker,positive,ED Fig. 2f legend,"protein immunofluorescent staining for epithelial pan cytokeratin (panCK) that highlighted collecting ducts, lymphoid CD45 and T-cell CD3 antibodies",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；CD3 为多亚基复合物，无法唯一解析为单一基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,REN+ cells,,human,false,REN,REN,exact,annotation_marker,positive,"Methods – Single Cell / Nucleus Data Clustering, Cell Type Annotation and Analyses, 'Clustering single nucleus RNA data'","Hard to resolve subpopulations were manually separated using the same process as in the V1 atlas1 either using gene expression (e.g. REN for REN+ cells) or through sub-clustering (EC-AEA, EC-DVR).",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,PECs,,human,false,CFH,CFH,exact,author_declared,positive,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,MD,,human,false,BBOX1,BBOX1,exact,author_declared,positive,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,resMAC-HLAIIhi,,human,false,CD163,CD163,exact,author_declared,positive,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,resMAC-HLAIIhi,,human,false,STAB1,STAB1,exact,author_declared,positive,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,resMAC-HLAIIhi,,human,false,C1QA,C1QA,exact,author_declared,positive,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,Proximal tubule (PT),,human,false,LTL,LTL,non_gene_entity,author_declared,positive,Figure 6i legend,"Staining for the PT-specific Lotus tetragonolobus lectin (LTL) and either MID1 on healthy reference (top) or PXDN on AKI (bottom) tissue sections, scale = 50µm.",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；LTL 为植物凝集素，非基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,Collecting duct,,human,false,panCK,panCK,non_gene_entity,annotation_marker,positive,ED Figure 2f legend,"Same FOV as in (e) showing protein immunofluorescent staining for epithelial pan cytokeratin (panCK) that highlighted collecting ducts, lymphoid CD45 and T-cell CD3 antibodies.",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；panCK 为角蛋白家族集合，无法唯一映射到单一基因
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,Lymphoid cells,,human,false,CD45,PTPRC,alias_resolved,annotation_marker,positive,ED Figure 2f legend,"Same FOV as in (e) showing protein immunofluorescent staining for epithelial pan cytokeratin (panCK) that highlighted collecting ducts, lymphoid CD45 and T-cell CD3 antibodies.",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围
DOI_10.1101_2025.09.26.678707,39,no_formal_target_marker,T cells,,human,false,CD3,CD3,ambiguous,annotation_marker,positive,ED Figure 2f legend,"Same FOV as in (e) showing protein immunofluorescent staining for epithelial pan cytokeratin (panCK) that highlighted collecting ducts, lymphoid CD45 and T-cell CD3 antibodies.",1.0,True,exclude,非目标细胞（非 Schwann cell）且物种 human，不在项目范围；CD3 为多亚基复合物，无法唯一解析为单一基因
