cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
CD8 T cells,interferon responsive cytotoxic,human,False,ISG20,explicit,Methods p.29,"and the other termed 'interferon responsive cytotoxic CD8 T cells,' defined by granzyme and perforin expression (GZMB, GZMA, GNLY, PRF1, GZMH), anti-viral genes (ISG20, IFIT3, APOBEC3C, GBP5) and genes associated with effector CD8 T cell function (LAG3, IL2RB, IKZF3, TBX21)",pending,
CD8 T cells,interferon responsive cytotoxic,human,False,LAG3,explicit,Methods p.29,"and the other termed 'interferon responsive cytotoxic CD8 T cells,' defined by granzyme and perforin expression (GZMB, GZMA, GNLY, PRF1, GZMH), anti-viral genes (ISG20, IFIT3, APOBEC3C, GBP5) and genes associated with effector CD8 T cell function (LAG3, IL2RB, IKZF3, TBX21)",pending,
CD8 T cells,early response,human,False,NR4A2,explicit,Methods p.29,"Two specialized subtypes of CD8 T cells are annotated from this dataset: one defined by exceptionally high expression of early response genes (FOSB, NR4A2, and CCL5)",pending,
CD8 T cells,interferon responsive cytotoxic,human,False,PRF1,explicit,Methods p.29,"and the other termed 'interferon responsive cytotoxic CD8 T cells,' defined by granzyme and perforin expression (GZMB, GZMA, GNLY, PRF1, GZMH), anti-viral genes (ISG20, IFIT3, APOBEC3C, GBP5) and genes associated with effector CD8 T cell function (LAG3, IL2RB, IKZF3, TBX21)",pending,
CD8 T cells,interferon responsive cytotoxic,human,False,TBX21,explicit,Methods p.29,"and the other termed 'interferon responsive cytotoxic CD8 T cells,' defined by granzyme and perforin expression (GZMB, GZMA, GNLY, PRF1, GZMH), anti-viral genes (ISG20, IFIT3, APOBEC3C, GBP5) and genes associated with effector CD8 T cell function (LAG3, IL2RB, IKZF3, TBX21)",pending,
Ciliated cells,BEST4highciliahigh,human,False,BEST4,explicit,Methods p.29,"BEST4high ciliahigh ciliated cells (in addition to cilia components, also express the ion channel BEST4)",pending,
Ciliated cells,ciliahigh,human,False,CFAP100,explicit,Methods p.29,"ciliahigh ciliated cells (which broadly express the highest abundances of structural cilia genes, such as DLEC1 and CFAP100)",pending,
Ciliated cells,ciliahigh,human,False,DLEC1,explicit,Methods p.29,"ciliahigh ciliated cells (which broadly express the highest abundances of structural cilia genes, such as DLEC1 and CFAP100)",pending,
Ciliated cells,early response FOXJ1high,human,False,EGR1,explicit,Methods p.29,"early response FOXJ1high ciliated cells (which, in addition to high FOXJ1, also express higher abundances of genes such as JUN, EGR1, FOS)",pending,
Ciliated cells,early response FOXJ1high,human,False,FOS,explicit,Methods p.29,"early response FOXJ1high ciliated cells (which, in addition to high FOXJ1, also express higher abundances of genes such as JUN, EGR1, FOS)",pending,
Ciliated cells,FOXJ1high,human,False,FOXJ1,explicit,Methods p.29,FOXJ1high ciliated cells,pending,
Ciliated cells,early response FOXJ1high,human,False,FOXJ1,explicit,Methods p.29,"early response FOXJ1high ciliated cells (which, in addition to high FOXJ1, also express higher abundances of genes such as JUN, EGR1, FOS)",pending,
Ciliated cells,interferon responsive,human,False,IFI6,explicit,Methods p.29,"interferon responsive ciliated cells (expressing anti-viral genes similar to other 'interferon responsive' subsets, such as IFIT1, IFIT3, IFI6)",pending,
Ciliated cells,interferon responsive,human,False,IFIT1,explicit,Methods p.29,"interferon responsive ciliated cells (expressing anti-viral genes similar to other 'interferon responsive' subsets, such as IFIT1, IFIT3, IFI6)",pending,
Ciliated cells,interferon responsive,human,False,IFIT3,explicit,Methods p.29,"interferon responsive ciliated cells (expressing anti-viral genes similar to other 'interferon responsive' subsets, such as IFIT1, IFIT3, IFI6)",pending,
Ciliated cells,early response FOXJ1high,human,False,JUN,explicit,Methods p.29,"early response FOXJ1high ciliated cells (which, in addition to high FOXJ1, also express higher abundances of genes such as JUN, EGR1, FOS)",pending,
Deuterosomal cells,,human,False,CCNO,explicit,Methods p.28,"Deuterosomes are cellular structures that produce the numerous centrioles required to nucleate multi-ciliated structures on ciliated cells; the genes to produce deuterosomes are upregulated within deuterosomal cells, such as DEUP1 and CCNO",pending,
Deuterosomal cells,,human,False,DEUP1,explicit,Methods p.28,"Deuterosomes are cellular structures that produce the numerous centrioles required to nucleate multi-ciliated structures on ciliated cells; the genes to produce deuterosomes are upregulated within deuterosomal cells, such as DEUP1 and CCNO",pending,
Developing secretory and goblet cells,,human,False,COL7A1,explicit,Methods p.28,"We designated a small population of cells 'developing secretory and goblet cells' based on their lower expression of classic secretory/goblet cell genes, as well as persistent expression of some basal cell markers (e.g., persistent COL7A1 and DST expression, but diminishing KRT5, KRT15 expression)",pending,
Developing secretory and goblet cells,,human,False,DST,explicit,Methods p.28,"We designated a small population of cells 'developing secretory and goblet cells' based on their lower expression of classic secretory/goblet cell genes, as well as persistent expression of some basal cell markers (e.g., persistent COL7A1 and DST expression, but diminishing KRT5, KRT15 expression)",pending,
Enteroendocrine cells,,human,False,GIP,explicit,Methods p.29,"We also recovered a very small population of cells we term 'enteroendocrine cells,' based on unique expression of gastric inhibitory polypeptide (GIP)",pending,
Enteroendocrine cells,,human,False,LGR5,explicit,Methods p.29,"and LGR5, which classically marks stem cell populations",pending,
Erythroblast-like cells,,human,False,HBA2,explicit,Methods p.28,"Among two samples, we recovered erythroblast-like cells, defined by expression of hemoglobin subunits including HBB and HBA2",pending,
Erythroblast-like cells,,human,False,HBB,explicit,Methods p.28,"Among two samples, we recovered erythroblast-like cells, defined by expression of hemoglobin subunits including HBB and HBA2",pending,
Goblet cells,AZGP1high,human,False,AZGP1,explicit,Methods p.28,AZGP1high goblet cells,pending,
Goblet cells,AZGP1highSCGB3A1highLTFhigh,human,False,AZGP1,explicit,Methods p.28,AZGP1highSCGB3A1highLTFhigh goblet cells,pending,
Goblet cells,AZGP1highSCGB3A1highLTFhigh,human,False,LTF,explicit,Methods p.28,AZGP1highSCGB3A1highLTFhigh goblet cells,pending,
Goblet cells,,human,False,MUC5AC,explicit,Methods p.28,"Goblet cells generate the contents of mucus via secretion of mucin proteins (e.g., MUC5AC, MUC5B)",pending,
Goblet cells,,human,False,MUC5B,explicit,Methods p.28,"Goblet cells generate the contents of mucus via secretion of mucin proteins (e.g., MUC5AC, MUC5B)",pending,
Goblet cells,SCGB1A1high,human,False,SCGB1A1,explicit,Methods p.28,SCGB1A1high goblet cells,pending,
Goblet cells,AZGP1highSCGB3A1highLTFhigh,human,False,SCGB3A1,explicit,Methods p.28,AZGP1highSCGB3A1highLTFhigh goblet cells,pending,
Ionocytes,,human,False,CFTR,explicit,Methods p.28,"A specialized subtype of secretory/club cell, ionocytes, were recently discovered in lung tissue, and regulate mucus viscosity and are the major expressors of CFTR",pending,
Macrophages,MSR1highC1QBhigh,human,False,APOC,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,MSR1highC1QBhigh,human,False,APOE,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,MSR1highC1QBhigh,human,False,C1QA,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,MSR1highC1QBhigh,human,False,C1QB,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,MSR1highC1QBhigh,human,False,C1QC,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,inflammatory,human,False,CCL3,explicit,Methods p.29,"inflammatory macrophages, which uniquely express inflammatory cytokines such as CCL3, CCL3L1, IL1B, CXCL2, and CXCL3",pending,
Macrophages,inflammatory,human,False,CCL3L1,explicit,Methods p.29,"inflammatory macrophages, which uniquely express inflammatory cytokines such as CCL3, CCL3L1, IL1B, CXCL2, and CXCL3",pending,
Macrophages,ITGAXhigh,human,False,CD163,explicit,Methods p.29,"The remaining 'ITGAXhigh' macrophages are distinguished from other immune cell types by ITGAX, VCAN, PSAP, FTL, FTH1 and CD163",pending,
Macrophages,FFAR4high,human,False,CHIT1,explicit,Methods p.29,"FFAR4high macrophages are defined by expression of FFAR4, MRC1, CHIT1, and SIGLEC11",pending,
Macrophages,MSR1highC1QBhigh,human,False,CTSB,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,MSR1highC1QBhigh,human,False,CTSD,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,MSR1highC1QBhigh,human,False,CTSL,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,interferon responsive,human,False,CXCL10,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,interferon responsive,human,False,CXCL11,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,inflammatory,human,False,CXCL2,explicit,Methods p.29,"inflammatory macrophages, which uniquely express inflammatory cytokines such as CCL3, CCL3L1, IL1B, CXCL2, and CXCL3",pending,
Macrophages,inflammatory,human,False,CXCL3,explicit,Methods p.29,"inflammatory macrophages, which uniquely express inflammatory cytokines such as CCL3, CCL3L1, IL1B, CXCL2, and CXCL3",pending,
Macrophages,interferon responsive,human,False,CXCL9,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,FFAR4high,human,False,FFAR4,explicit,Methods p.29,"FFAR4high macrophages are defined by expression of FFAR4, MRC1, CHIT1, and SIGLEC11",pending,
Macrophages,ITGAXhigh,human,False,FTH1,explicit,Methods p.29,"The remaining 'ITGAXhigh' macrophages are distinguished from other immune cell types by ITGAX, VCAN, PSAP, FTL, FTH1 and CD163",pending,
Macrophages,ITGAXhigh,human,False,FTL,explicit,Methods p.29,"The remaining 'ITGAXhigh' macrophages are distinguished from other immune cell types by ITGAX, VCAN, PSAP, FTL, FTH1 and CD163",pending,
Macrophages,interferon responsive,human,False,IFIT2,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,interferon responsive,human,False,IFIT3,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,inflammatory,human,False,IL1B,explicit,Methods p.29,"inflammatory macrophages, which uniquely express inflammatory cytokines such as CCL3, CCL3L1, IL1B, CXCL2, and CXCL3",pending,
Macrophages,interferon responsive,human,False,ISG15,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,ITGAXhigh,human,False,ITGAX,explicit,Methods p.29,"The remaining 'ITGAXhigh' macrophages are distinguished from other immune cell types by ITGAX, VCAN, PSAP, FTL, FTH1 and CD163",pending,
Macrophages,FFAR4high,human,False,MRC1,explicit,Methods p.29,"FFAR4high macrophages are defined by expression of FFAR4, MRC1, CHIT1, and SIGLEC11",pending,
Macrophages,MSR1highC1QBhigh,human,False,MSR1,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,interferon responsive,human,False,MX1,explicit,Methods p.29,"Interferon responsive macrophages are distinguished by elevated expression of anti-viral genes such as IFIT3, IFIT2, ISG15, and MX1, along with CXCL9, CXCL10, CXCL11",pending,
Macrophages,MSR1highC1QBhigh,human,False,NPC2,explicit,Methods p.29,"MSR1highC1QBhigh macrophages are defined by cathepsin expression (CTSD, CTSL, CTSB) and elevated expression of complement (C1QB, C1QA, C1QC), and lipid binding proteins (APOE, APOC, and NPC2)",pending,
Macrophages,ITGAXhigh,human,False,PSAP,explicit,Methods p.29,"The remaining 'ITGAXhigh' macrophages are distinguished from other immune cell types by ITGAX, VCAN, PSAP, FTL, FTH1 and CD163",pending,
Macrophages,FFAR4high,human,False,SIGLEC11,explicit,Methods p.29,"FFAR4high macrophages are defined by expression of FFAR4, MRC1, CHIT1, and SIGLEC11",pending,
Macrophages,ITGAXhigh,human,False,VCAN,explicit,Methods p.29,"The remaining 'ITGAXhigh' macrophages are distinguished from other immune cell types by ITGAX, VCAN, PSAP, FTL, FTH1 and CD163",pending,
Secretory cells,,human,False,BPIFA1,explicit,Methods p.28,"Secretory cells are a distinct exocrine cell of the nasal epithelium, and are distinguished from goblet cells by the absence of mucin production and preferential expression of antimicrobial molecules (e.g., BPIFA1)",pending,
Secretory cells,BPIFA1high,human,False,BPIFA1,explicit,Methods p.28-29,BPIFA1high secretory cells,pending,
Secretory cells,BPIFA1highchemokinehigh,human,False,BPIFA1,explicit,Methods p.28-29,"BPIFA1high chemokinehigh secretory cells (chemokines include CXCL8, CXCL2, CXCL1, and CXCL3)",pending,
Secretory cells,BPIFA1highchemokinehigh,human,False,CXCL1,explicit,Methods p.28-29,"BPIFA1high chemokinehigh secretory cells (chemokines include CXCL8, CXCL2, CXCL1, and CXCL3)",pending,
Secretory cells,BPIFA1highchemokinehigh,human,False,CXCL2,explicit,Methods p.28-29,"BPIFA1high chemokinehigh secretory cells (chemokines include CXCL8, CXCL2, CXCL1, and CXCL3)",pending,
Secretory cells,BPIFA1highchemokinehigh,human,False,CXCL3,explicit,Methods p.28-29,"BPIFA1high chemokinehigh secretory cells (chemokines include CXCL8, CXCL2, CXCL1, and CXCL3)",pending,
Secretory cells,BPIFA1highchemokinehigh,human,False,CXCL8,explicit,Methods p.28-29,"BPIFA1high chemokinehigh secretory cells (chemokines include CXCL8, CXCL2, CXCL1, and CXCL3)",pending,
Secretory cells,early response,human,False,EGR1,explicit,Methods p.28-29,"early response secretory cells (which expressed genes such as JUN, EGR1, FOS, NR4A1)",pending,
Secretory cells,early response,human,False,FOS,explicit,Methods p.28-29,"early response secretory cells (which expressed genes such as JUN, EGR1, FOS, NR4A1)",pending,
Secretory cells,interferon responsive,human,False,IFI6,explicit,Methods p.28-29,"interferon responsive secretory cells (defined by higher expression of broad anti-viral genes including IFITM3, IFI6, and MX1)",pending,
Secretory cells,interferon responsive,human,False,IFITM3,explicit,Methods p.28-29,"interferon responsive secretory cells (defined by higher expression of broad anti-viral genes including IFITM3, IFI6, and MX1)",pending,
Secretory cells,early response,human,False,JUN,explicit,Methods p.28-29,"early response secretory cells (which expressed genes such as JUN, EGR1, FOS, NR4A1)",pending,
Secretory cells,KRT24highKRT13high,human,False,KRT13,explicit,Methods p.28-29,KRT24highKRT13high secretory cells,pending,
Secretory cells,KRT24highKRT13high,human,False,KRT24,explicit,Methods p.28-29,KRT24highKRT13high secretory cells,pending,
Secretory cells,interferon responsive,human,False,MX1,explicit,Methods p.28-29,"interferon responsive secretory cells (defined by higher expression of broad anti-viral genes including IFITM3, IFI6, and MX1)",pending,
Secretory cells,early response,human,False,NR4A1,explicit,Methods p.28-29,"early response secretory cells (which expressed genes such as JUN, EGR1, FOS, NR4A1)",pending,
Secretory cells,SERPINB11high,human,False,SERPINB11,explicit,Methods p.28-29,Secretory cells were divided into 6 distinct detailed subtypes: SERPINB11high secretory cells,pending,
Squamous cells,CCL5high,human,False,CCL5,explicit,Methods p.29,Subsets of squamous cells were also found – detailed squamous cell subtypes include CCL5high squamous cells,pending,
Squamous cells,HOPXhigh,human,False,HOPX,explicit,Methods p.29,HOPXhigh squamous cells,pending,
Squamous cells,SPRR2Dhigh,human,False,SPRR1B,explicit,Methods p.29,"SPRR2Dhigh squamous cells (which, in addition to SPRR2D, express the highest abundances of multiple SPRR- genes including SPRR2A, SPRR1B, SPRR2E, and SPRR3)",pending,
Squamous cells,SPRR2Dhigh,human,False,SPRR2A,explicit,Methods p.29,"SPRR2Dhigh squamous cells (which, in addition to SPRR2D, express the highest abundances of multiple SPRR- genes including SPRR2A, SPRR1B, SPRR2E, and SPRR3)",pending,
Squamous cells,SPRR2Dhigh,human,False,SPRR2D,explicit,Methods p.29,"SPRR2Dhigh squamous cells (which, in addition to SPRR2D, express the highest abundances of multiple SPRR- genes including SPRR2A, SPRR1B, SPRR2E, and SPRR3)",pending,
Squamous cells,SPRR2Dhigh,human,False,SPRR2E,explicit,Methods p.29,"SPRR2Dhigh squamous cells (which, in addition to SPRR2D, express the highest abundances of multiple SPRR- genes including SPRR2A, SPRR1B, SPRR2E, and SPRR3)",pending,
Squamous cells,SPRR2Dhigh,human,False,SPRR3,explicit,Methods p.29,"SPRR2Dhigh squamous cells (which, in addition to SPRR2D, express the highest abundances of multiple SPRR- genes including SPRR2A, SPRR1B, SPRR2E, and SPRR3)",pending,
Squamous cells,VEGFAhigh,human,False,VEGFA,explicit,Methods p.29,VEGFAhigh squamous cells (which express multiple vascular endothelial genes including VEGFA and VWF),pending,
Squamous cells,VEGFAhigh,human,False,VWF,explicit,Methods p.29,VEGFAhigh squamous cells (which express multiple vascular endothelial genes including VEGFA and VWF),pending,
T cells,,human,false,CD2,explicit,Results p.4,"Among lymphoid cells, we recovered T cells (CD3E, CD2, TRBC2)",pending,
T cells,,human,false,CD3E,explicit,Results p.4,"Among lymphoid cells, we recovered T cells (CD3E, CD2, TRBC2)",pending,
T cells,,human,false,TRBC2,explicit,Results p.4,"Among lymphoid cells, we recovered T cells (CD3E, CD2, TRBC2)",pending,
basal cells,,human,false,KRT15,explicit,Results p.4,"Among epithelial cell types, we identified basal cells by their expression of TP63, KRT15, and KRT5",pending,
basal cells,,human,false,KRT5,explicit,Results p.4,"Among epithelial cell types, we identified basal cells by their expression of TP63, KRT15, and KRT5",pending,
basal cells,,human,false,TP63,explicit,Results p.4,"Among epithelial cell types, we identified basal cells by their expression of TP63, KRT15, and KRT5",pending,
ciliated cells,,human,false,CFAP43,explicit,Results p.4,"Ciliated cells (FOXJ1 and a ciliogenesis gene program, e.g., DLEC1, DNAH11, CFAP43)",pending,
ciliated cells,,human,false,DLEC1,explicit,Results p.4,"Ciliated cells (FOXJ1 and a ciliogenesis gene program, e.g., DLEC1, DNAH11, CFAP43)",pending,
ciliated cells,,human,false,DNAH11,explicit,Results p.4,"Ciliated cells (FOXJ1 and a ciliogenesis gene program, e.g., DLEC1, DNAH11, CFAP43)",pending,
ciliated cells,,human,false,FOXJ1,explicit,Results p.4,"Ciliated cells (FOXJ1 and a ciliogenesis gene program, e.g., DLEC1, DNAH11, CFAP43)",pending,
dendritic cells,,human,false,CCR7,explicit,Results p.4,"dendritic cells (CCR7, CD86)",pending,
dendritic cells,,human,false,CD86,explicit,Results p.4,"dendritic cells (CCR7, CD86)",pending,
deuterosomal cells,,human,false,CCNO,explicit,Results p.4,"deuterosomal cells (DEUP1, CCNO, CDC20B, FOXN4, HES6)",pending,
deuterosomal cells,,human,false,CDC20B,explicit,Results p.4,"deuterosomal cells (DEUP1, CCNO, CDC20B, FOXN4, HES6)",pending,
deuterosomal cells,,human,false,DEUP1,explicit,Results p.4,"deuterosomal cells (DEUP1, CCNO, CDC20B, FOXN4, HES6)",pending,
deuterosomal cells,,human,false,FOXN4,explicit,Results p.4,"deuterosomal cells (DEUP1, CCNO, CDC20B, FOXN4, HES6)",pending,
deuterosomal cells,,human,false,HES6,explicit,Results p.4,"deuterosomal cells (DEUP1, CCNO, CDC20B, FOXN4, HES6)",pending,
developing ciliated cells,,human,false,CAPSL,explicit,Results p.4,"'developing ciliated cells,' expressed canonical ciliated cell genes such as FOXJ1, CAPSL, and PIFO",pending,
developing ciliated cells,,human,false,FOXJ1,explicit,Results p.4,"'developing ciliated cells,' expressed canonical ciliated cell genes such as FOXJ1, CAPSL, and PIFO",pending,
developing ciliated cells,,human,false,PIFO,explicit,Results p.4,"'developing ciliated cells,' expressed canonical ciliated cell genes such as FOXJ1, CAPSL, and PIFO",pending,
goblet cells,,human,false,AQP5,explicit,Results p.6,"expression of secretory and goblet cell-specific markers (KRT7, AQP5) progressively increase",pending,
goblet cells,,human,false,KRT7,explicit,Results p.6,"expression of secretory and goblet cell-specific markers (KRT7, AQP5) progressively increase",pending,
goblet cells,,human,false,MUC5AC,explicit,Results p.4,"distinguished between goblet and secretory cells based on expression of MUC5AC-expressing goblet, and BPIFA1-expressing secretory cells",pending,
ionocytes,,human,false,CFTR,explicit,Results p.4,"resolved a population of ionocytes (FOXI1, FOXI2, CFTR)",pending,
ionocytes,,human,false,FOXI1,explicit,Results p.4,"resolved a population of ionocytes (FOXI1, FOXI2, CFTR)",pending,
ionocytes,,human,false,FOXI2,explicit,Results p.4,"resolved a population of ionocytes (FOXI1, FOXI2, CFTR)",pending,
macrophages,,human,false,CD14,explicit,Results p.4,"a large population of macrophages (CD14, FCGR3A, VCAN)",pending,
macrophages,,human,false,FCGR3A,explicit,Results p.4,"a large population of macrophages (CD14, FCGR3A, VCAN)",pending,
macrophages,,human,false,VCAN,explicit,Results p.4,"a large population of macrophages (CD14, FCGR3A, VCAN)",pending,
mast cells,,human,false,GATA2,explicit,Results p.4,"mast cells (GATA2, TPSB2, PTGS2)",pending,
mast cells,,human,false,PTGS2,explicit,Results p.4,"mast cells (GATA2, TPSB2, PTGS2)",pending,
mast cells,,human,false,TPSB2,explicit,Results p.4,"mast cells (GATA2, TPSB2, PTGS2)",pending,
mitotic basal cells,,human,false,MKI67,explicit,Results p.4,"mitotic basal cells using genes involved in the cell cycle (MKI67, TOP2A)",pending,
mitotic basal cells,,human,false,TOP2A,explicit,Results p.4,"mitotic basal cells using genes involved in the cell cycle (MKI67, TOP2A)",pending,
plasmacytoid DCs,,human,false,IL3RA,explicit,Results p.4,"plasmacytoid DCs (IRF7, IL3RA)",pending,
plasmacytoid DCs,,human,false,IRF7,explicit,Results p.4,"plasmacytoid DCs (IRF7, IL3RA)",pending,
