cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
myelinating Schwann cells,,human,true,NFASC,explicit,Results (Airway peripheral nerves),"myelinating Schwann cells (mSchwann) (NFASC, NCMAP, MBP and PRX)",pending,
myelinating Schwann cells,,human,true,PRX,explicit,Results (Airway peripheral nerves),"myelinating Schwann cells (mSchwann) (NFASC, NCMAP, MBP and PRX)",pending,
myoepithelial cells,,human,false,ACTA2,explicit,"Results, Identification of duct cells in airway SMG","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",pending,
myoepithelial cells,,human,false,CNN1,explicit,"Results, Identification of duct cells in airway SMG","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",pending,
myoepithelial cells,,human,false,FHOD3,explicit,"Results, Identification of duct cells in airway SMG",We identified markers for cell–cell adhesion (FHOD3 and LAMA1) and nerve synapse signaling (NTRK2 and PLD5) and validated marker genes by smFISH,pending,
myoepithelial cells,,human,false,KRT14,explicit,"Results, Identification of duct cells in airway SMG","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",pending,
myoepithelial cells,,human,false,LAMA1,explicit,"Results, Identification of duct cells in airway SMG",We identified markers for cell–cell adhesion (FHOD3 and LAMA1) and nerve synapse signaling (NTRK2 and PLD5) and validated marker genes by smFISH,pending,
myoepithelial cells,,human,false,NTRK2,explicit,"Results, Identification of duct cells in airway SMG",We identified markers for cell–cell adhesion (FHOD3 and LAMA1) and nerve synapse signaling (NTRK2 and PLD5) and validated marker genes by smFISH,pending,
myoepithelial cells,,human,false,PLD5,explicit,"Results, Identification of duct cells in airway SMG",We identified markers for cell–cell adhesion (FHOD3 and LAMA1) and nerve synapse signaling (NTRK2 and PLD5) and validated marker genes by smFISH,pending,
myoepithelial cells,,human,false,TAGLN,explicit,"Results, Identification of duct cells in airway SMG","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",pending,
myoepithelial cells,,human,false,TP63,explicit,"Results, Identification of duct cells in airway SMG","expressing basal epithelium (TP63 and KRT14) and muscle (ACTA2, TAGLN and CNN1 positive, but DES negative) markers",pending,
myoepithelium,,human,false,FHOD3,explicit,Extended Data Fig. 7 legend (panel i),"smFISH staining for muscle (TAGLN), basal epithelia (KRT14), duct (ALDH1A3) and myoepithelium (FHOD3) in human bronchi sections.",pending,
non-myelinating Schwann cell,,human,true,CADM,explicit,Extended Data Fig. 5g,"HPA antibody staining of (g) non-myelinating Schwann cell markers (CADM, GRIK2, NCAM1, ITGB4 and L1CAM)",pending,
non-myelinating Schwann cell,,human,true,GRIK2,explicit,Extended Data Fig. 5g,"HPA antibody staining of (g) non-myelinating Schwann cell markers (CADM, GRIK2, NCAM1, ITGB4 and L1CAM)",pending,
non-myelinating Schwann cell,,human,true,ITGB4,explicit,Extended Data Fig. 5g,"HPA antibody staining of (g) non-myelinating Schwann cell markers (CADM, GRIK2, NCAM1, ITGB4 and L1CAM)",pending,
non-myelinating Schwann cell,,human,true,L1CAM,explicit,Extended Data Fig. 5g,"HPA antibody staining of (g) non-myelinating Schwann cell markers (CADM, GRIK2, NCAM1, ITGB4 and L1CAM)",pending,
non-myelinating Schwann cell,,human,true,NCAM1,explicit,Extended Data Fig. 5g,"HPA antibody staining of (g) non-myelinating Schwann cell markers (CADM, GRIK2, NCAM1, ITGB4 and L1CAM)",pending,
non-myelinating Schwann cell,,human,true,SCN7A,explicit,Extended Data Fig. 5j,"RNAscope staining for myelinating (MLIP) and non-myelinating (SCN7A, SOX10) Schwann cell and perineurial (SLC2A1) NAF specific genes in bronchial nerves.",pending,
non-myelinating Schwann cell,,human,true,SOX10,explicit,Extended Data Fig. 5j,"RNAscope staining for myelinating (MLIP) and non-myelinating (SCN7A, SOX10) Schwann cell and perineurial (SLC2A1) NAF specific genes in bronchial nerves.",pending,
nonmyelinating Schwann cells,,human,true,CHD2,explicit,Results (Airway peripheral nerves),"nonmyelinating Schwann cells (nmSchwann) (NGFR, SCN7A, CHD2, L1CAM and NCAM1)",pending,
nonmyelinating Schwann cells,,human,true,L1CAM,explicit,Results (Airway peripheral nerves),"nonmyelinating Schwann cells (nmSchwann) (NGFR, SCN7A, CHD2, L1CAM and NCAM1)",pending,
nonmyelinating Schwann cells,,human,true,NCAM1,explicit,Results (Airway peripheral nerves),"nonmyelinating Schwann cells (nmSchwann) (NGFR, SCN7A, CHD2, L1CAM and NCAM1)",pending,
nonmyelinating Schwann cells,,human,true,NGFR,explicit,Results (Airway peripheral nerves),"nonmyelinating Schwann cells (nmSchwann) (NGFR, SCN7A, CHD2, L1CAM and NCAM1)",pending,
nonmyelinating Schwann cells,,human,true,SCN7A,explicit,Results (Airway peripheral nerves),"nonmyelinating Schwann cells (nmSchwann) (NGFR, SCN7A, CHD2, L1CAM and NCAM1)",pending,
peribronchial fibroblasts,,human,false,COL15A1,explicit,Results (Fibroblasts),"We uncover the transcriptome for human PB-fibro, consistent with the key protein markers COL15A1 and ENTPD1",pending,
peribronchial fibroblasts,,human,false,ENTPD1,explicit,Results (Fibroblasts),"We uncover the transcriptome for human PB-fibro, consistent with the key protein markers COL15A1 and ENTPD1",pending,
perichondrial fibroblasts,,human,false,COL12A1,explicit,Results (Fibroblasts),"We found analogous marker expression of COL12A1 around the cartilage in the Human Protein Atlas (HPA) (Extended Data Fig. 4f), supporting cell2location mapping of PC-fibro",pending,
perineurial nerve-associated fibroblasts,,human,false,ITGA6,explicit,Results (Airway peripheral nerves),perineurial NAF (SLC2A1 and ITGA6),pending,
perineurial nerve-associated fibroblasts,,human,false,SLC2A1,explicit,Results (Airway peripheral nerves),perineurial NAF (SLC2A1 and ITGA6),pending,
secretory goblet/club,,human,false,SCGB1A1,explicit,Extended Data Fig. 7 legend (panel e),"smFISH staining of secretory goblet/club (SCGB1A1), ciliated (FOXJ1) and duct (ALDH1A3/RARRES1) in human bronchus section.",pending,
immune recruiting perivascular cells,,human,false,ABCC9,implied,Results (Vascular cell types),"The IR-Ven-Peri expressed ABCC9 and ICAM1 but not CSPG4, similar to postcapillary venous perivascular cells important for immune cell homing to peripheral lymph nodes",pending,
immune recruiting perivascular cells,,human,false,ICAM1,implied,Results (Vascular cell types),"The IR-Ven-Peri expressed ABCC9 and ICAM1 but not CSPG4, similar to postcapillary venous perivascular cells important for immune cell homing to peripheral lymph nodes",pending,
venous endothelial cells,,human,false,ACKR1,implied,Results (Vascular cell types),colocalized with a venous endothelial vessel (ACKR1+),pending,
