cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
neoplastic cell,MES,human,NA,KLF7,implied,Results p.5 (Extended Data Fig. 7b),"known MES state transcription factor motifs (ETS2, ETV6, ELF1, KLF7 and RUNX1) were most accessible in the MES state",pending,
neoplastic cell,ADRN-proliferating,human,NA,MKI67,implied,"Results p.5 (Fig. 3c, Extended Data Fig. 7d)","expression of many state-specific genes (for example, EZH2, TOP2A and MKI67) was unchanged or increased",pending,
neoplastic cell,MES,human,NA,NECTIN2,implied,Results p.5 (Extended Data Fig. 7e),NECTIN2 was upregulated in the MES state and associated with multiple enhancers,pending,
neoplastic cell,ADRN-baseline,human,NA,PHOX2A,implied,Results p.5 (Extended Data Fig. 7b),"Canonical adrenergic transcription factor motifs (PHOX2A, PHOX2B and GATA3) were differentially accessible specifically in the ADRN-proliferating and ADRN-baseline states.",pending,
neoplastic cell,ADRN-proliferating,human,NA,PHOX2A,implied,Results p.5 (Extended Data Fig. 7b),"Canonical adrenergic transcription factor motifs (PHOX2A, PHOX2B and GATA3) were differentially accessible specifically in the ADRN-proliferating and ADRN-baseline states.",pending,
neoplastic cell,Interm-OxPhos,human,NA,RPL32,implied,Extended Data Fig.6g,"Coverage plots for differentially expressed genes and associated chromatin peaks in each neoplastic cell state: SMC4 (ADRN-Proliferating), APOE (MES), ZIC2 (ADRN-Baseline), KCNQ3 (ADRN-Calcium), DBH (ADRN-Dopaminergic), RPL32 (Interm-OxPhos) loci.",pending,
neoplastic cell,MES,human,NA,RUNX1,implied,Results p.5 (Extended Data Fig. 7b),"known MES state transcription factor motifs (ETS2, ETV6, ELF1, KLF7 and RUNX1) were most accessible in the MES state",pending,
neoplastic cell,ADRN-proliferating,human,NA,SMC4,implied,Results p.5 (Extended Data Fig. 6g),identified ADRN-proliferating-specific SMC4 enhancers with MAZ and CTCF motifs,pending,
neoplastic cell,ADRN-Proliferating,human,NA,SMC4,implied,Extended Data Fig.6g,"Coverage plots for differentially expressed genes and associated chromatin peaks in each neoplastic cell state: SMC4 (ADRN-Proliferating), APOE (MES), ZIC2 (ADRN-Baseline), KCNQ3 (ADRN-Calcium), DBH (ADRN-Dopaminergic), RPL32 (Interm-OxPhos) loci.",pending,
neoplastic cell,ADRN-proliferating,human,NA,TOP2A,implied,"Results p.5 (Fig. 3c, Extended Data Fig. 7d)","expression of many state-specific genes (for example, EZH2, TOP2A and MKI67) was unchanged or increased",pending,
neoplastic cell,ADRN-Baseline,human,NA,ZIC2,implied,Extended Data Fig.6g,"Coverage plots for differentially expressed genes and associated chromatin peaks in each neoplastic cell state: SMC4 (ADRN-Proliferating), APOE (MES), ZIC2 (ADRN-Baseline), KCNQ3 (ADRN-Calcium), DBH (ADRN-Dopaminergic), RPL32 (Interm-OxPhos) loci.",pending,
Endothelial,,mouse,false,Cdh5,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Pecam1, Cdh5",pending,
Endothelial,,mouse,false,Pecam1,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Pecam1, Cdh5",pending,
Fibroblast,,mouse,false,Col1a2,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Fn1, Pdgfrb, Col1a2",pending,
Fibroblast,,mouse,false,Fn1,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Fn1, Pdgfrb, Col1a2",pending,
Fibroblast,,mouse,false,Pdgfrb,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Fn1, Pdgfrb, Col1a2",pending,
Macrophage,,mouse,false,Cd68,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Cd68, Grn, Csf1r",pending,
Macrophage,,mouse,false,Csf1r,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Cd68, Grn, Csf1r",pending,
Macrophage,,mouse,false,Grn,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Cd68, Grn, Csf1r",pending,
Neuroblast,,mouse,NA,Agtr2,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Atp2a2,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Hand2,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Isl1,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Mki67,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Peg10,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Phox2b,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Slc18a2,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Th,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
Neuroblast,,mouse,NA,Tubb3,inferred,Fig. 5c,"Dotplot showing normalized expression levels of marker genes and the percentages of cells expressing them for each annotated cell type; gene list includes Phox2b, Isl1, Hand2, Peg10, Tubb3, Th, Slc18a2, Agtr2, Atp2a2, Mki67",pending,
