cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
Alveolar fibroblasts,,human,false,CACNA1D,implied,Results: Shared and tissue-specific features of fibroblasts (Fig. 4G),"multiple calcium channels and adrenergic and purinergic receptors, which have been implicated in stimulating calcium release from intracellular stores (CACNA1D, TRPC6, MCOLN2/TRPML2)",pending,
Alveolar fibroblasts,,human,false,FGFR4,implied,Results: Shared and tissue-specific features of fibroblasts (Fig. 4B),"Alveolar fibroblasts also specifically expressed FGFR4, which is essential for alveologenesis in mice",pending,
Alveolar fibroblasts,,human,false,MCOLN2,implied,Results: Shared and tissue-specific features of fibroblasts (Fig. 4G),"multiple calcium channels and adrenergic and purinergic receptors, which have been implicated in stimulating calcium release from intracellular stores (CACNA1D, TRPC6, MCOLN2/TRPML2)",pending,
Alveolar fibroblasts,,human,false,MYLK,implied,Results: Shared and tissue-specific features of fibroblasts (Fig. 4G),"and myosin light chain kinase (MYLK), which is involved in mediating calcium-induced actomyosin contraction",pending,
Alveolar fibroblasts,,human,false,PIEZO2,implied,Results: Shared and tissue-specific features of fibroblasts (Fig. 4G),lung alveolar fibroblasts distinctively expressed a calcium signaling and actomyosin contractility program ... including the mechanosensitive calcium ion channel PIEZO2,pending,
Alveolar fibroblasts,,human,false,TRPC6,implied,Results: Shared and tissue-specific features of fibroblasts (Fig. 4G),"multiple calcium channels and adrenergic and purinergic receptors, which have been implicated in stimulating calcium release from intracellular stores (CACNA1D, TRPC6, MCOLN2/TRPML2)",pending,
Endothelial cells,,human,false,ELK3,implied,Results: Cell-composition and cell-intrinsic secondary effects in muscle disease tissue,"ELK3, which is expressed in endothelial cells, suppresses angiogenesis and may contribute to functional muscle ischemia in muscle disease",pending,
LAM-like cells,,human,false,CCL4,implied,Results: LAM-like macrophages (fig. S17F),"LAMs in creeping fat from Crohn’s intestine and atherosclerotic lesions were additionally characterized by higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)",pending,
LAM-like cells,,human,false,CD36,implied,"Results: LAM-like macrophages (Fig. 3H, fig. S17F)","Select lipid pathway genes, including fatty-acid binding protein FABP4, lipoprotein lipase LPL, and phagocytic lipid receptor CD36, were highly expressed in LAMs from tissues with high adipose content, including adipose, atherosclerotic lesions, and intestine creeping fat samples",pending,
LAM-like cells,,human,false,CHIT1,implied,"Results: LAM-like macrophages (Fig. 3H, fig. S17F)",both CHIT1 and CTSK were highly expressed in LAMs from leprosy skin samples (but had very low expression in other skin LAMs),pending,
LAM-like cells,,human,false,CTSK,implied,"Results: LAM-like macrophages (Fig. 3H, fig. S17F)",both CHIT1 and CTSK were highly expressed in LAMs from leprosy skin samples (but had very low expression in other skin LAMs),pending,
LAM-like cells,,human,false,CXCL3,implied,Results: LAM-like macrophages (fig. S17F),"LAMs in creeping fat from Crohn’s intestine and atherosclerotic lesions were additionally characterized by higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)",pending,
LAM-like cells,,human,false,CXCL8,implied,Results: LAM-like macrophages (fig. S17F),"LAMs in creeping fat from Crohn’s intestine and atherosclerotic lesions were additionally characterized by higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)",pending,
LAM-like cells,,human,false,FABP4,implied,"Results: LAM-like macrophages (Fig. 3H, fig. S17F)","Select lipid pathway genes, including fatty-acid binding protein FABP4, lipoprotein lipase LPL, and phagocytic lipid receptor CD36, were highly expressed in LAMs from tissues with high adipose content, including adipose, atherosclerotic lesions, and intestine creeping fat samples",pending,
LAM-like cells,,human,false,IL1B,implied,Results: LAM-like macrophages (fig. S17F),"LAMs in creeping fat from Crohn’s intestine and atherosclerotic lesions were additionally characterized by higher expression of interleukin IL1B and multiple chemokines (CXCL8, CXCL3, CCL4)",pending,
LAM-like cells,,human,false,LPL,implied,"Results: LAM-like macrophages (Fig. 3H, fig. S17F)","Select lipid pathway genes, including fatty-acid binding protein FABP4, lipoprotein lipase LPL, and phagocytic lipid receptor CD36, were highly expressed in LAMs from tissues with high adipose content, including adipose, atherosclerotic lesions, and intestine creeping fat samples",pending,
NMJ-localized myonuclei,,human,false,CHRNA1,implied,Results: Cell type–specific enrichment of monogenic disease genes (tables S2 and S12),"genes linked to congenital myasthenic syndrome, a disorder affecting neuromuscular transmission, were specifically expressed in NMJ-localized myonuclei but not in other skeletal myonuclei. These included acetylcholine receptor subunits (CHRNE, CHRNA1, CHRND), the NMJ-organizing receptor tyrosine kinase MUSK, and NMJ-enriched ECM components (COL13A1, LAMA2).",pending,
NMJ-localized myonuclei,,human,false,CHRND,implied,Results: Cell type–specific enrichment of monogenic disease genes (tables S2 and S12),"genes linked to congenital myasthenic syndrome, a disorder affecting neuromuscular transmission, were specifically expressed in NMJ-localized myonuclei but not in other skeletal myonuclei. These included acetylcholine receptor subunits (CHRNE, CHRNA1, CHRND), the NMJ-organizing receptor tyrosine kinase MUSK, and NMJ-enriched ECM components (COL13A1, LAMA2).",pending,
NMJ-localized myonuclei,,human,false,CHRNE,implied,Results: Cell type–specific enrichment of monogenic disease genes (tables S2 and S12),"genes linked to congenital myasthenic syndrome, a disorder affecting neuromuscular transmission, were specifically expressed in NMJ-localized myonuclei but not in other skeletal myonuclei. These included acetylcholine receptor subunits (CHRNE, CHRNA1, CHRND), the NMJ-organizing receptor tyrosine kinase MUSK, and NMJ-enriched ECM components (COL13A1, LAMA2).",pending,
NMJ-localized myonuclei,,human,false,COL13A1,implied,Results: Cell type–specific enrichment of monogenic disease genes (tables S2 and S12),"genes linked to congenital myasthenic syndrome, a disorder affecting neuromuscular transmission, were specifically expressed in NMJ-localized myonuclei but not in other skeletal myonuclei. These included acetylcholine receptor subunits (CHRNE, CHRNA1, CHRND), the NMJ-organizing receptor tyrosine kinase MUSK, and NMJ-enriched ECM components (COL13A1, LAMA2).",pending,
NMJ-localized myonuclei,,human,false,LAMA2,implied,Results: Cell type–specific enrichment of monogenic disease genes (tables S2 and S12),"genes linked to congenital myasthenic syndrome, a disorder affecting neuromuscular transmission, were specifically expressed in NMJ-localized myonuclei but not in other skeletal myonuclei. These included acetylcholine receptor subunits (CHRNE, CHRNA1, CHRND), the NMJ-organizing receptor tyrosine kinase MUSK, and NMJ-enriched ECM components (COL13A1, LAMA2).",pending,
NMJ-localized myonuclei,,human,false,MUSK,implied,Results: Cell type–specific enrichment of monogenic disease genes (tables S2 and S12),"genes linked to congenital myasthenic syndrome, a disorder affecting neuromuscular transmission, were specifically expressed in NMJ-localized myonuclei but not in other skeletal myonuclei. These included acetylcholine receptor subunits (CHRNE, CHRNA1, CHRND), the NMJ-organizing receptor tyrosine kinase MUSK, and NMJ-enriched ECM components (COL13A1, LAMA2).",pending,
Slow myocytes,,human,false,MYH7,implied,"Results: Differences between slow and fast myocyte subsets (fig. S9, E and F)","As expected, slow myocytes preferentially expressed type 1 fiber markers (36, 128) and disease genes MYH7 (FDR < 10−15 in cytoplasmic myonuclei) and PPARGC1A (FDR < 10−15 in regular myonuclei).",pending,
Slow myocytes,,human,false,PPARGC1A,implied,"Results: Differences between slow and fast myocyte subsets (fig. S9, E and F)","As expected, slow myocytes preferentially expressed type 1 fiber markers (36, 128) and disease genes MYH7 (FDR < 10−15 in cytoplasmic myonuclei) and PPARGC1A (FDR < 10−15 in regular myonuclei).",pending,
intraglomerular mesangial cells,,human,false,ITGA8,implied,Discussion p.18,"PIEZO2 and ITGA8 are also coexpressed in intraglomerular mesangial cells, where ITGA8 confers contractility and adhesion",pending,
intraglomerular mesangial cells,,human,false,PIEZO2,implied,Discussion p.18,"PIEZO2 and ITGA8 are also coexpressed in intraglomerular mesangial cells, where PIEZO2 may sense mechanical forces resulting from changes in blood flow",pending,
lung alveolar fibroblasts,,human,false,MYLK,implied,Discussion p.18,an actomyosin contractility program that features MYLK and mediates cytosolic calcium-induced cytoskeletal contraction,pending,
lung alveolar fibroblasts,,human,false,NPNT,implied,Discussion p.18,"BM adhesion genes, including ITGA8 and its interacting partner NPNT",pending,
sensory neurons,,mouse,true,Piezo2,implied,Discussion p.18,"mechanosensing of alveolar tension, which so far has been mainly attributed to Piezo2+ sensory neurons in mice",pending,
LAM-like cells,,human,false,NR1H3,inferred,Discussion p.17-18,"The inferred role for PPARG and NR1H3 in driving the LAM expression program suggests a model in which signaling through lipid-bound receptors on macrophages, such as TREM2 or CD36, up-regulates the expression of more lipid receptors",pending,
LAM-like cells,,human,false,PPARG,inferred,Discussion p.17-18,"The inferred role for PPARG and NR1H3 in driving the LAM expression program suggests a model in which signaling through lipid-bound receptors on macrophages, such as TREM2 or CD36, up-regulates the expression of more lipid receptors",pending,
LAM-like cells,,human,false,TREM2,inferred,Discussion p.17-18,"signaling through lipid-bound receptors on macrophages, such as TREM2 or CD36, up-regulates the expression of more lipid receptors",pending,
myofibroblasts,,human,false,FGF18,inferred,Discussion p.18,possibly through FGFR4 in alveolar fibroblasts and its ligand FGF18 in myofibroblasts,pending,
