cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
S2 desmoplastic/extracellular matrix–depositing fibroblast,,human,false,PDGFRA,explicit,Fig.5B–E; Results,"The S2 cell population (PDGFRAhi PDPNhi CD34lo) was characterized by the expression of extracellular matrix components (CXCL14, POSTN, COL6A1, and COL6A2).",pending,
S2 desmoplastic/extracellular matrix–depositing fibroblast,,human,false,PDPN,explicit,Fig.5B–E; Results,"The S2 cell population (PDGFRAhi PDPNhi CD34lo) was characterized by the expression of extracellular matrix components (CXCL14, POSTN, COL6A1, and COL6A2).",pending,
S2 desmoplastic/extracellular matrix–depositing fibroblast,,human,false,POSTN,explicit,Fig.5B–E; Results,"The S2 cell population (PDGFRAhi PDPNhi CD34lo) was characterized by the expression of extracellular matrix components (CXCL14, POSTN, COL6A1, and COL6A2).",pending,
S3 contractile fibroblast,,human,false,ACTA2,explicit,Fig.5B–E; Results,"The S3 population expressed markers of contractile fibroblasts (ACTA2, MYL9, and ACTG2).",pending,
S3 contractile fibroblast,,human,false,ACTG2,explicit,Fig.5B–E; Results,"The S3 population expressed markers of contractile fibroblasts (ACTA2, MYL9, and ACTG2).",pending,
S3 contractile fibroblast,,human,false,MYL9,explicit,Fig.5B–E; Results,"The S3 population expressed markers of contractile fibroblasts (ACTA2, MYL9, and ACTG2).",pending,
fibroblast-like cells,S1,human,false,CD34,explicit,Fig.5H,"Representative IF staining of E-GM, BE-IM, and GIM of S1 (CD34+CD31-), S2 (POSTN+aSMA−), and S3 (aSMA+) fibroblasts.",pending,
fibroblast-like cells,S2,human,false,POSTN,explicit,Fig.5H,"Representative IF staining of E-GM, BE-IM, and GIM of S1 (CD34+CD31-), S2 (POSTN+aSMA−), and S3 (aSMA+) fibroblasts.",pending,
fibroblast-like cells,S3,human,false,αSMA,explicit,Fig.5H,"Representative IF staining of E-GM, BE-IM, and GIM of S1 (CD34+CD31-), S2 (POSTN+aSMA−), and S3 (aSMA+) fibroblasts.",pending,
neck cells,,human,false,AQP5,explicit,Discussion p.1357,"the stem-like cells of NAG/CAG (MUC6+ neck cells) expressed recently identified marker genes (CD44, AQP5, TFF2, and LYZ) of SPEM",pending,
neck cells,,human,false,CD44,explicit,Discussion p.1357,"the stem-like cells of NAG/CAG (MUC6+ neck cells) expressed recently identified marker genes (CD44, AQP5, TFF2, and LYZ) of SPEM",pending,
neck cells,,human,false,LYZ,explicit,Discussion p.1357,"the stem-like cells of NAG/CAG (MUC6+ neck cells) expressed recently identified marker genes (CD44, AQP5, TFF2, and LYZ) of SPEM",pending,
neck cells,,human,false,MUC6,explicit,Discussion p.1357,"the stem-like cells of NAG/CAG (MUC6+ neck cells) expressed recently identified marker genes (CD44, AQP5, TFF2, and LYZ) of SPEM",pending,
neck cells,,human,false,TFF2,explicit,Discussion p.1357,"the stem-like cells of NAG/CAG (MUC6+ neck cells) expressed recently identified marker genes (CD44, AQP5, TFF2, and LYZ) of SPEM",pending,
