cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
VSM/pericytes,,mouse,false,Acta2,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5",pending,
VSM/pericytes,,mouse,false,Desmin,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5",pending,
VSM/pericytes,,mouse,false,Mylk,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5",pending,
VSM/pericytes,,mouse,false,Rgs5,explicit,Methods p.7-8,"vasculature-associated smooth muscle (VSM) and pericyte cells: Desmin, Mylk, Acta2, and Rgs5",pending,
differentiating nerve bridge mesenchymal cells,,mouse,false,Dlk1,explicit,Methods p.7-8,differentiating nerve bridge mesenchymal cells: Dlk1 and Mest,pending,
differentiating nerve bridge mesenchymal cells,,mouse,false,Mest,explicit,Methods p.7-8,differentiating nerve bridge mesenchymal cells: Dlk1 and Mest,pending,
endoneurial mesenchymal cells,,mouse,false,Etv1,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1",pending,
endoneurial mesenchymal cells,,mouse,false,Meox1,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1",pending,
endoneurial mesenchymal cells,,mouse,false,Osr2,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1",pending,
endoneurial mesenchymal cells,,mouse,false,Pdgfra,explicit,Results p.61,using antibody-based flow sorting for cell-surface PDGFRa,pending,
endoneurial mesenchymal cells,,mouse,false,Sox9,explicit,Methods p.7-8; Fig.2F,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1; also shown as mesenchymal cell gene in Fig.2F",pending,
endoneurial mesenchymal cells,,mouse,false,Wif1,explicit,Methods p.7-8,"endoneurial mesenchymal cells: Etv1, Wif1, Sox9, Osr2, and Meox1",pending,
endothelial cells,,mouse,false,Cd31,explicit,Results (3 DPI scRNA-seq),identified Pecam1/Cd31-positive endothelial cells,pending,
endothelial cells,,mouse,false,Esam,explicit,Methods p.7-8,"endothelial cells: Pecam1/Cd31, Plvap, and Esam",pending,
endothelial cells,,mouse,false,Pecam1,explicit,Methods p.7-8,"endothelial cells: Pecam1/Cd31, Plvap, and Esam",pending,
endothelial cells,,mouse,false,Plvap,explicit,Methods p.7-8,"endothelial cells: Pecam1/Cd31, Plvap, and Esam",pending,
epineurial mesenchymal cells,,mouse,false,Comp,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp",pending,
epineurial mesenchymal cells,,mouse,false,Dpp4,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp",pending,
epineurial mesenchymal cells,,mouse,false,Dpt,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp",pending,
epineurial mesenchymal cells,,mouse,false,Ly6c1,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp",pending,
epineurial mesenchymal cells,,mouse,false,Pcolce2,explicit,Methods p.7-8,"epineurial mesenchymal cells: Pcolce2, Dpp4, Dpt, Ly6c1, and Comp",pending,
immune cells,,rat,false,Trbc2,explicit,Results (3 DPI scRNA-seq),Trbc2-positive immune cells,pending,
lymphoid immune cells,,mouse,false,Cd52,explicit,Methods p.7-8,"lymphoid immune cells including B cells, T cells, and NK cells: Ptprcap, Trbc2, and Cd52",pending,
lymphoid immune cells,,mouse,false,Ptprcap,explicit,Methods p.7-8,"lymphoid immune cells including B cells, T cells, and NK cells: Ptprcap, Trbc2, and Cd52",pending,
lymphoid immune cells,,mouse,false,Trbc2,explicit,Methods p.7-8,"lymphoid immune cells including B cells, T cells, and NK cells: Ptprcap, Trbc2, and Cd52",pending,
macrophages,,rat,false,Aif1,explicit,Results (3 DPI scRNA-seq),Aif1/Iba1-positive macrophages,pending,
macrophages,,rat,false,Iba1,explicit,Results (3 DPI scRNA-seq),Aif1/Iba1-positive macrophages,pending,
macrophages/monocytes,,mouse,false,Aif1,explicit,Methods p.7-8; Fig.1D,macrophages/monocytes: Aif1/Iba1; also shown as macrophage marker in Fig.1D,pending,
mesenchymal cells,,mouse,false,Pdgfra,explicit,Methods p.7-8; Fig.1D,mesenchymal cells: Pdgfra; also shown as mesenchymal cell marker in Fig.1D,pending,
myelinating Schwann cells,,mouse,true,Mag,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1",pending,
myelinating Schwann cells,,mouse,true,Mbp,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1",pending,
myelinating Schwann cells,,mouse,true,Mpz,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1",pending,
myelinating Schwann cells,,mouse,true,Plp1,explicit,Methods p.7-8; Fig.2D,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1; also shown as Schwann cell gene in Fig.2D",pending,
myelinating Schwann cells,,mouse,true,Pmp22,explicit,Methods p.7-8,"myelinating Schwann cells: Mag, Mbp, Pmp22, Mpz, and Plp1",pending,
nerve bridge cells,,rat,false,Dlk1,explicit,Results (3 DPI scRNA-seq),differentiating nerve bridge cells enriched for Dlk1 (cluster1),pending,
non-myelinating Schwann cells,,mouse,true,Cdh2,explicit,Methods p.7-8; Fig.2D,non-myelinating Schwann cells: ... Cdh2 ...; also shown as Schwann cell gene in Fig.2D,pending,
non-myelinating Schwann cells,,mouse,true,Ednrb,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e",pending,
non-myelinating Schwann cells,,mouse,true,Emp1,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e",pending,
non-myelinating Schwann cells,,mouse,true,L1cam,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e",pending,
non-myelinating Schwann cells,,mouse,true,Ngfr,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e",pending,
non-myelinating Schwann cells,,mouse,true,Sema3e,explicit,Methods p.7-8,"non-myelinating Schwann cells: Ngfr/p75NTR, Cdh2, L1cam, Ednrb, Emp1, and Sema3e",pending,
perineurial cells,,rat,false,Msln,explicit,Results (3 DPI scRNA-seq),Msln-positive perineurial cells (cluster 10),pending,
perineurial mesenchymal cells,,mouse,false,Casq2,explicit,Methods p.7-8,"perineurial mesenchymal cells: Slc2a1, Casq2, and Msln",pending,
perineurial mesenchymal cells,,mouse,false,Msln,explicit,Methods p.7-8,"perineurial mesenchymal cells: Slc2a1, Casq2, and Msln",pending,
perineurial mesenchymal cells,,mouse,false,Slc2a1,explicit,Methods p.7-8,"perineurial mesenchymal cells: Slc2a1, Casq2, and Msln",pending,
premyelinating Schwann cells,,mouse,true,Egr2,explicit,Methods p.7-8,premyelinating Schwann cells: Pou3f1 and Egr2,pending,
premyelinating Schwann cells,,mouse,true,Pou3f1,explicit,Methods p.7-8,premyelinating Schwann cells: Pou3f1 and Egr2,pending,
proliferating cells,,mouse,false,Mki67,explicit,Methods p.7-8,proliferating cells: Mki67 and Top2a,pending,
proliferating cells,,mouse,false,Top2a,explicit,Methods p.7-8,proliferating cells: Mki67 and Top2a,pending,
