cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
pSMCs,,human,false,ACTG2,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,pSMCs (ACTG2+/CNN1+ and PDGFRBlow),pending,
pSMCs,,human,false,CNN1,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,pSMCs (ACTG2+/CNN1+ and PDGFRBlow),pending,
pnCAF,,human,false,DPT,explicit,Discussion,"We report a novel, specialised pnCAF phenotype (DPTlow and PI16high), enriched in axonal and neuronal projection guidance processes.",pending,
pnCAF,,human,false,PI16,explicit,Discussion,"We report a novel, specialised pnCAF phenotype (DPTlow and PI16high), enriched in axonal and neuronal projection guidance processes.",pending,
pnCAFs,,human,false,PI16,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,High expression of PI16 (Fig. 4D),pending,
uniCAFs,,human,false,DPT,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,uniCAFs displayed high DPT and PI16 expression,pending,
uniCAFs,,human,false,PI16,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,uniCAFs displayed high DPT and PI16 expression,pending,
vSMCs,,human,false,BCAM,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,vascular SMCs (vSMCs; RERGL+/BCAM+/PLN+),pending,
vSMCs,,human,false,PLN,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,vascular SMCs (vSMCs; RERGL+/BCAM+/PLN+),pending,
vSMCs,,human,false,RERGL,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,vascular SMCs (vSMCs; RERGL+/BCAM+/PLN+),pending,
whCAFs,,human,false,ACTA2,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,whCAFs exhibited a FAPhigh/ACTA2low phenotype,pending,
whCAFs,,human,false,FAP,explicit,Results: Characterisation of SMCs and CAFs in the PCa TME,whCAFs exhibited a FAPhigh/ACTA2low phenotype,pending,
Club cells,,human,false,CP,implied,Discussion,"an expansion of Club cells (PIGR/LCN2/MMP7/CP+) has been observed by immunohistochemistry in atrophic lesions in the prostatic peripheral zone, including prostatic inflammatory atrophy, a precursor to PCa and prostatic intraepithelial neoplasia (Huang et al. 2023).",pending,
Club cells,,human,false,LCN2,implied,Discussion,"an expansion of Club cells (PIGR/LCN2/MMP7/CP+) has been observed by immunohistochemistry in atrophic lesions in the prostatic peripheral zone, including prostatic inflammatory atrophy, a precursor to PCa and prostatic intraepithelial neoplasia (Huang et al. 2023).",pending,
Club cells,,human,false,MMP7,implied,Discussion,"an expansion of Club cells (PIGR/LCN2/MMP7/CP+) has been observed by immunohistochemistry in atrophic lesions in the prostatic peripheral zone, including prostatic inflammatory atrophy, a precursor to PCa and prostatic intraepithelial neoplasia (Huang et al. 2023).",pending,
Club cells,,human,false,PIGR,implied,Discussion,"an expansion of Club cells (PIGR/LCN2/MMP7/CP+) has been observed by immunohistochemistry in atrophic lesions in the prostatic peripheral zone, including prostatic inflammatory atrophy, a precursor to PCa and prostatic intraepithelial neoplasia (Huang et al. 2023).",pending,
pnCAFs,,human,false,APOD,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"glucose uptake and lipoprotein molecules (SLC2A1, APOD, CDH19; Fig. 4E)",pending,
pnCAFs,,human,false,CDH19,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"glucose uptake and lipoprotein molecules (SLC2A1, APOD, CDH19; Fig. 4E)",pending,
pnCAFs,,human,false,SLC2A1,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"glucose uptake and lipoprotein molecules (SLC2A1, APOD, CDH19; Fig. 4E)",pending,
uniCAFs,,human,false,CCDC80,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"They also expressed PCOLCE2, MGP, and CCDC80",pending,
uniCAFs,,human,false,MGP,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"They also expressed PCOLCE2, MGP, and CCDC80",pending,
uniCAFs,,human,false,PCOLCE2,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"They also expressed PCOLCE2, MGP, and CCDC80",pending,
whCAFs,,human,false,COL1A1,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"expressed collagens (COL3A1, COL1A1)",pending,
whCAFs,,human,false,COL3A1,implied,Results: Characterisation of SMCs and CAFs in the PCa TME,"expressed collagens (COL3A1, COL1A1)",pending,
