cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
intestinal stem cells,,human,false,ASCL2,explicit,Results (Fig. 6F),"The ISC markers LGR5, ASCL2, and OLFM4 showed increased expression in NRG1-grown ISCs.",pending,
intestinal stem cells,,human,false,LGR5,explicit,Results (Fig. 6F),"The ISC markers LGR5, ASCL2, and OLFM4 showed increased expression in NRG1-grown ISCs.",pending,
intestinal stem cells,,human,false,OLFM4,explicit,Results (Fig. 6F),"The ISC markers LGR5, ASCL2, and OLFM4 showed increased expression in NRG1-grown ISCs.",pending,
lung mesenchyme,,human,false,WNT2,explicit,Results (Fig. 3C),"We validated the TF NKX2-3 and secreted factor WNT2 as general markers that distinguish intestine and lung mesenchyme, respectively.",pending,
lung/esophagus-like epithelial cells,,human,false,FOXJ1,explicit,Results (Fig. 6D/E),ciliated cell marker FOXJ1,pending,
lung/esophagus-like epithelial cells,,human,false,KRT4,explicit,Results (Fig. 6D/E),"basal cell markers (e.g., KRT4 and TP63)",pending,
lung/esophagus-like epithelial cells,,human,false,SOX2,explicit,Results (Fig. 6D/E),"mostly lung/esophagus-like (92%), expressing SOX2 and basal cell markers (e.g., KRT4 and TP63) or the ciliated cell marker FOXJ1",pending,
lung/esophagus-like epithelial cells,,human,false,TP63,explicit,Results (Fig. 6D/E),"basal cell markers (e.g., KRT4 and TP63)",pending,
mesoderm or mesenchyme,,human,false,BMP4,explicit,Fig. S3C,"Feature plots of definitive endoderm (FOXA2 and SOX17), primitive streak (MIXL1), the gastrointestinal epithelium (CDH1 and GPX2), and mesoderm or mesenchyme (BMP4, FOXF1 and PDGFRA) markers in HIO time course and MG data.",pending,
mesoderm or mesenchyme,,human,false,FOXF1,explicit,Fig. S3C,"Feature plots of definitive endoderm (FOXA2 and SOX17), primitive streak (MIXL1), the gastrointestinal epithelium (CDH1 and GPX2), and mesoderm or mesenchyme (BMP4, FOXF1 and PDGFRA) markers in HIO time course and MG data.",pending,
mesoderm or mesenchyme,,human,false,PDGFRA,explicit,Fig. S3C,"Feature plots of definitive endoderm (FOXA2 and SOX17), primitive streak (MIXL1), the gastrointestinal epithelium (CDH1 and GPX2), and mesoderm or mesenchyme (BMP4, FOXF1 and PDGFRA) markers in HIO time course and MG data.",pending,
mesoderm progenitor,,human,false,CDX2,explicit,"STAR Methods, Reconstruction of regulons in duodenum intestinal stem cells, HIO mesenchymal cells and epithelial cells",We defined intestine mesenchyme development associated regulations as the TF-target pairs where both the genes are enriched in the mesoderm progenitor cluster (CDX2+/HAND1+/MKI67+) or NKX2-3+ clusters.,pending,
mesoderm progenitor,,human,false,HAND1,explicit,"STAR Methods, Reconstruction of regulons in duodenum intestinal stem cells, HIO mesenchymal cells and epithelial cells",We defined intestine mesenchyme development associated regulations as the TF-target pairs where both the genes are enriched in the mesoderm progenitor cluster (CDX2+/HAND1+/MKI67+) or NKX2-3+ clusters.,pending,
mesoderm progenitor,,human,false,MKI67,explicit,"STAR Methods, Reconstruction of regulons in duodenum intestinal stem cells, HIO mesenchymal cells and epithelial cells",We defined intestine mesenchyme development associated regulations as the TF-target pairs where both the genes are enriched in the mesoderm progenitor cluster (CDX2+/HAND1+/MKI67+) or NKX2-3+ clusters.,pending,
mesoderm progenitors,,human,false,CDX2,explicit,Results (Fig. S4F),"a trajectory from mesoderm progenitors marked by CDX2, HAND1, and MKI67",pending,
mesoderm progenitors,,human,false,HAND1,explicit,Results (Fig. S4F),"a trajectory from mesoderm progenitors marked by CDX2, HAND1, and MKI67",pending,
mesoderm progenitors,,human,false,MKI67,explicit,Results (Fig. S4F),"a trajectory from mesoderm progenitors marked by CDX2, HAND1, and MKI67",pending,
mesoderm-like cluster (c9),,human,false,FOXF1,explicit,Results (Fig. S3A-D),cluster 9 was CDX2+/CDH1+ and ... exhibited mesoderm features (HAND1+/FOXF1+),pending,
mesoderm-like cluster (c9),,human,false,HAND1,explicit,Results (Fig. S3A-D),cluster 9 was CDX2+/CDH1+ and ... exhibited mesoderm features (HAND1+/FOXF1+),pending,
pericytes,,human,false,PRRX1,explicit,Results (Fig. 3B/C),the TF PRRX1 marks chondrocyte-like SERPINF1-high cells and pericytes in the lung,pending,
primitive streak,,human,false,MIXL1,explicit,Fig. S3C,"Feature plots of definitive endoderm (FOXA2 and SOX17), primitive streak (MIXL1), the gastrointestinal epithelium (CDH1 and GPX2), and mesoderm or mesenchyme (BMP4, FOXF1 and PDGFRA) markers in HIO time course and MG data.",pending,
primitive streak cells,,human,false,GSC,explicit,Results (Fig. S3A-D),"primitive streak markers (MIXL1, GSC, and LHX1)",pending,
primitive streak cells,,human,false,LHX1,explicit,Results (Fig. S3A-D),"primitive streak markers (MIXL1, GSC, and LHX1)",pending,
primitive streak cells,,human,false,MIXL1,explicit,Results (Fig. S3A-D),"primitive streak markers (MIXL1, GSC, and LHX1)",pending,
stem cells,,human,false,LGR5,explicit,Results (Fig. 2E),"Organ specificity was highlighted by stem cell markers of the stomach and intestine, LGR5 and OLFM4.",pending,
stem cells,,human,false,OLFM4,explicit,Results (Fig. 2E),"Organ specificity was highlighted by stem cell markers of the stomach and intestine, LGR5 and OLFM4.",pending,
stomach-like epithelial cells,,human,false,CLDN18,explicit,Results (Fig. 6E),"22% [0E-100N] and 60% [1E-100N] are stomach like; ... (CDX2+, MUC5AC+, or CLDN18+)",pending,
stomach-like epithelial cells,,human,false,MUC5AC,explicit,Results (Fig. 6E),"22% [0E-100N] and 60% [1E-100N] are stomach like; ... (CDX2+, MUC5AC+, or CLDN18+)",pending,
subepithelial mesenchyme,,human,false,DLL1,explicit,Results (Data S1),Fluorescence in situ hybridization validated subepithelial localization of the F3+/DLL1+ mesenchymal subtype (c15),pending,
subepithelial mesenchyme,,human,false,F3,explicit,Results (Fig. 3B/C),"the TF SALL1 specifically marks F3+ subepithelial mesenchyme (c15, subepithelial, NRG1+/F3+) in the stomach and intestine; also F3+/DLL1+ mesenchymal subtype (c15)",pending,
subepithelial mesenchyme,,human,false,NRG1,explicit,Results (Fig. 3B/C),"the TF SALL1 specifically marks F3+ subepithelial mesenchyme (c15, subepithelial, NRG1+/F3+) in the stomach and intestine",pending,
subepithelial mesenchyme,,human,false,SALL1,explicit,Results (Fig. 3B/C),"the TF SALL1 specifically marks F3+ subepithelial mesenchyme (c15, subepithelial, NRG1+/F3+) in the stomach and intestine",pending,
vascular smooth muscle cells,,human,false,DES,explicit,Results (Fig. 3A),"vascular smooth muscle cells (VSMCs; cluster 2 [c2], DES+/RGS5+)",pending,
vascular smooth muscle cells,,human,false,RGS5,explicit,Results (Fig. 3A),"vascular smooth muscle cells (VSMCs; cluster 2 [c2], DES+/RGS5+)",pending,
intestinal stem cell,,human,false,LGR5,implied,Fig. S3H,"Top sidebars show the most frequent time point, average LGR5, and OLFM4 expression within each cell bin.",pending,
intestinal stem cell,,human,false,OLFM4,implied,Fig. S3H,"Top sidebars show the most frequent time point, average LGR5, and OLFM4 expression within each cell bin.",pending,
