cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
EC,,mouse,false,Cdh5,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,VEC,mouse,false,Cldn11,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,ARTE,mouse,false,Eln,explicit,"Results (Figure 2, Table S2)","An additional endothelial cluster was classified as arterial (ARTE) based on strong expression of Gkn3 in addition to Gja4, Fbln5, Bmx, and Eln.",pending,
EC,ENDO,mouse,false,Emcn,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,VASCE,mouse,false,Fabp4,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,ARTE,mouse,false,Fbln5,explicit,"Results (Figure 2, Table S2)","An additional endothelial cluster was classified as arterial (ARTE) based on strong expression of Gkn3 in addition to Gja4, Fbln5, Bmx, and Eln.",pending,
EC,ARTE,mouse,false,Gja4,explicit,"Results (Figure 2, Table S2)","An additional endothelial cluster was classified as arterial (ARTE) based on strong expression of Gkn3 in addition to Gja4, Fbln5, Bmx, and Eln.",pending,
EC,ARTE,mouse,false,Gkn3,explicit,"Results (Figure 2, Table S2)","An additional endothelial cluster was classified as arterial (ARTE) based on strong expression of Gkn3 in addition to Gja4, Fbln5, Bmx, and Eln.",pending,
EC,VEC,mouse,false,Hapln1,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,VEC,mouse,false,Lsamp,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,LYMPHE,mouse,false,Mmrn1,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,ENDO,mouse,false,Mmrn2,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,ENDO,mouse,false,Npr3,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EC,,mouse,false,Pecam1,explicit,"Results (Figure 2, Table S2)","ECs were generally identifiable by canonical markers VE-Cadherin (Cdh5) and CD31 (Pecam1), and further subdivided into vascular (VASCE: Fabp4, Cav1), endocardial (ENDO: Npr3, Mmrn2, Emcn), lymphatic (LYMPHE: Ccl21a, Mmrn1) and valvular endothelial cells (VECs: Hapln1, Cldn11, Lsamp, Cd24a).",pending,
EPIC,,mouse,false,Krt19,explicit,"Results (Figure 2, Table S2)","In contrast to the interstitial and mural cell populations which shared some similarity in their transcriptional profiles, epicardial cells (EPIC) expressed highly specific genes (Upk3b, Upk1b, Wt1, Msln, Krt19).",pending,
EPIC,,mouse,false,Msln,explicit,"Results (Figure 2, Table S2)","In contrast to the interstitial and mural cell populations which shared some similarity in their transcriptional profiles, epicardial cells (EPIC) expressed highly specific genes (Upk3b, Upk1b, Wt1, Msln, Krt19).",pending,
EPIC,,mouse,false,Upk1b,explicit,"Results (Figure 2, Table S2)","In contrast to the interstitial and mural cell populations which shared some similarity in their transcriptional profiles, epicardial cells (EPIC) expressed highly specific genes (Upk3b, Upk1b, Wt1, Msln, Krt19).",pending,
EPIC,,mouse,false,Upk3b,explicit,"Results (Figure 2, Table S2)","In contrast to the interstitial and mural cell populations which shared some similarity in their transcriptional profiles, epicardial cells (EPIC) expressed highly specific genes (Upk3b, Upk1b, Wt1, Msln, Krt19).",pending,
EPIC,,mouse,false,Wt1,explicit,"Results (Figure 2, Table S2)","In contrast to the interstitial and mural cell populations which shared some similarity in their transcriptional profiles, epicardial cells (EPIC) expressed highly specific genes (Upk3b, Upk1b, Wt1, Msln, Krt19).",pending,
Macrophages,MAC1,mouse,false,C1qa,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC1,mouse,false,Ccl2,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,,mouse,false,Cd14,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC3,mouse,false,Cd74,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC3,mouse,false,H2-Aa,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC3,mouse,false,H2-Ab1,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC3,mouse,false,H2-Eb1,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC1,mouse,false,Mrc1,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC1,mouse,false,Pf4,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC2,mouse,false,Plac8,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC2,mouse,false,S100a8,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Macrophages,MAC2,mouse,false,Thbs1,explicit,"Results (Figure 2, Table S2)","We identified three Cd14+ macrophage subsets: MAC1 (C1qa, Mrc1, Pf4, Ccl2), MAC2 (Plac8, S100a8, Thbs1) and MAC3 (H2-Eb1, H2-Aa, H2-Ab1, Cd74).",pending,
Mast cells,,mouse,false,Cpa3,explicit,"Results (Figure 2, Table S2)","Other myeloid and lymphoid cell types were seen at later developmental stages representing B-cells (BCELL: Cd79a, Ighm, Ly6d), T-cells (TCELL: Trbc2, Ms4a4b, Cd3d) and Mast cells (MAST: Cpa3, Hdc, Il1rl1).",pending,
Mast cells,,mouse,false,Hdc,explicit,"Results (Figure 2, Table S2)","Other myeloid and lymphoid cell types were seen at later developmental stages representing B-cells (BCELL: Cd79a, Ighm, Ly6d), T-cells (TCELL: Trbc2, Ms4a4b, Cd3d) and Mast cells (MAST: Cpa3, Hdc, Il1rl1).",pending,
Mast cells,,mouse,false,Il1rl1,explicit,"Results (Figure 2, Table S2)","Other myeloid and lymphoid cell types were seen at later developmental stages representing B-cells (BCELL: Cd79a, Ighm, Ly6d), T-cells (TCELL: Trbc2, Ms4a4b, Cd3d) and Mast cells (MAST: Cpa3, Hdc, Il1rl1).",pending,
PERI,,mouse,false,Abcc9,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
PERI,,mouse,false,Higd1b,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
PERI,,mouse,false,Kcnj8,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
SAN/CC,,mouse,false,Shox2,explicit,"Results (Figure 2, Table S2)","High-resolution clustering additionally revealed an ACM1-like, Nppa-negative cluster of cardiomyocytes expressing genes associated with the cardiac conduction system such as Vsnl1, Shox2, and Slc22a1, likely containing cells of the sinoatrial node and the rest of the cardiac conduction system (SAN/CC).",pending,
SAN/CC,,mouse,false,Slc22a1,explicit,"Results (Figure 2, Table S2)","High-resolution clustering additionally revealed an ACM1-like, Nppa-negative cluster of cardiomyocytes expressing genes associated with the cardiac conduction system such as Vsnl1, Shox2, and Slc22a1, likely containing cells of the sinoatrial node and the rest of the cardiac conduction system (SAN/CC).",pending,
SAN/CC,,mouse,false,Vsnl1,explicit,"Results (Figure 2, Table S2)","High-resolution clustering additionally revealed an ACM1-like, Nppa-negative cluster of cardiomyocytes expressing genes associated with the cardiac conduction system such as Vsnl1, Shox2, and Slc22a1, likely containing cells of the sinoatrial node and the rest of the cardiac conduction system (SAN/CC).",pending,
Schwann cells,,mouse,true,Erbb3,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
Schwann cells,,mouse,true,Mal,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
Schwann cells,,mouse,true,Plp1,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
Schwann cells,,mouse,true,S100b,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
T-cells,,mouse,false,Cd3d,explicit,"Results (Figure 2, Table S2)","Other myeloid and lymphoid cell types were seen at later developmental stages representing B-cells (BCELL: Cd79a, Ighm, Ly6d), T-cells (TCELL: Trbc2, Ms4a4b, Cd3d) and Mast cells (MAST: Cpa3, Hdc, Il1rl1).",pending,
T-cells,,mouse,false,Ms4a4b,explicit,"Results (Figure 2, Table S2)","Other myeloid and lymphoid cell types were seen at later developmental stages representing B-cells (BCELL: Cd79a, Ighm, Ly6d), T-cells (TCELL: Trbc2, Ms4a4b, Cd3d) and Mast cells (MAST: Cpa3, Hdc, Il1rl1).",pending,
T-cells,,mouse,false,Trbc2,explicit,"Results (Figure 2, Table S2)","Other myeloid and lymphoid cell types were seen at later developmental stages representing B-cells (BCELL: Cd79a, Ighm, Ly6d), T-cells (TCELL: Trbc2, Ms4a4b, Cd3d) and Mast cells (MAST: Cpa3, Hdc, Il1rl1).",pending,
TCM,,mouse,false,Gtsf1,explicit,"Results (Figure 2, Table S2)","Three major cardiomyocyte subtypes, atrial (ACM: Myl7), ventricular (VCM: Myl2, Myl3, Myh7) and trabecular (TCM: Nppa, Gtsf1) were identified.",pending,
TCM,,mouse,false,Nppa,explicit,"Results (Figure 2, Table S2)","Three major cardiomyocyte subtypes, atrial (ACM: Myl7), ventricular (VCM: Myl2, Myl3, Myh7) and trabecular (TCM: Nppa, Gtsf1) were identified.",pending,
VCM,,mouse,false,Myh7,explicit,"Results (Figure 2, Table S2)","Three major cardiomyocyte subtypes, atrial (ACM: Myl7), ventricular (VCM: Myl2, Myl3, Myh7) and trabecular (TCM: Nppa, Gtsf1) were identified.",pending,
VCM,,mouse,false,Myl2,explicit,"Results (Figure 2, Table S2)","Three major cardiomyocyte subtypes, atrial (ACM: Myl7), ventricular (VCM: Myl2, Myl3, Myh7) and trabecular (TCM: Nppa, Gtsf1) were identified.",pending,
VCM,,mouse,false,Myl3,explicit,"Results (Figure 2, Table S2)","Three major cardiomyocyte subtypes, atrial (ACM: Myl7), ventricular (VCM: Myl2, Myl3, Myh7) and trabecular (TCM: Nppa, Gtsf1) were identified.",pending,
VIC,,mouse,false,Adamts19,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VIC,,mouse,false,Col9a1,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VIC,,mouse,false,Cthrc1,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VIC,,mouse,false,Prss35,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VIC,,mouse,false,Vcan,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VSM,,mouse,false,Acta2,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VSM,,mouse,false,Rgs5,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
VSM,,mouse,false,Tagln,explicit,"Results (Figure 2, Table S2)","These cells were comprised of cardiac fibroblasts (CFIB: Dpt, Tcf21, Lsp1, Spon2), vascular smooth muscle cells (VSM: Tagln, Acta2, Rgs5), pericytes (PERI: Kcnj8, Abcc9, Higd1b) and valvular interstitial cells (VIC: Vcan, Col9a1, Prss35, Adamts19, Cthrc1).",pending,
chondrocytes,,mouse,false,Col2a1,explicit,"Results (Figure 2, Table S2)","Lastly, a small cluster of E14.5-E16.5 cells enriched for Col2a1, Mia, and Wif1 was identified as probable chondrocytes (CHON), and thus likely of tracheal rather than cardiac origin.",pending,
chondrocytes,,mouse,false,Mia,explicit,"Results (Figure 2, Table S2)","Lastly, a small cluster of E14.5-E16.5 cells enriched for Col2a1, Mia, and Wif1 was identified as probable chondrocytes (CHON), and thus likely of tracheal rather than cardiac origin.",pending,
chondrocytes,,mouse,false,Wif1,explicit,"Results (Figure 2, Table S2)","Lastly, a small cluster of E14.5-E16.5 cells enriched for Col2a1, Mia, and Wif1 was identified as probable chondrocytes (CHON), and thus likely of tracheal rather than cardiac origin.",pending,
melanocytes,,mouse,false,Dct,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
melanocytes,,mouse,false,Mlana,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
melanocytes,,mouse,false,Plp1,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
melanocytes,,mouse,false,Pmel,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
neuronal cells,,mouse,true,Elavl2,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
neuronal cells,,mouse,true,Nefl,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
neuronal cells,,mouse,true,Nefm,explicit,"Results (Figure 2, Table S2)","Finally, we identified small but clearly distinct clusters of melanocytes (MELA: Pmel, Mlana, Dct, Plp1), Schwann cells (SCH: Erbb3, Mal, S100b, Plp1) and neuronal cells (NEURO: Nefl, Nefm, Elavl2).",pending,
non-cardiac tissue,,mouse,false,Scgb3a2,explicit,Processing and annotation of single-cell RNA sequencing data,"we noted one cluster of cells that mostly consisted of cells from 1 sample and expressed high levels of genes not generally expressed in the heart, but in the lung (marked by Wfdc2 (L Bingle et al., 2020) and Scgb3a2 (Naizhen et al., 2019))",pending,
non-cardiac tissue,,mouse,false,Wfdc2,explicit,Processing and annotation of single-cell RNA sequencing data,"we noted one cluster of cells that mostly consisted of cells from 1 sample and expressed high levels of genes not generally expressed in the heart, but in the lung (marked by Wfdc2 (L Bingle et al., 2020) and Scgb3a2 (Naizhen et al., 2019))",pending,
red blood cells,postnatal,mouse,false,Hbb-bs,explicit,Processing and annotation of single-cell RNA sequencing data,"we manually removed two clusters represented foetal and postnatal red blood cells (marked by gamma-globin (Hbb-y) and Haemoglobin subunit epsilon-Y2 (Hbb-bs), respectively)",pending,
red blood cells,foetal,mouse,false,Hbb-y,explicit,Processing and annotation of single-cell RNA sequencing data,"we manually removed two clusters represented foetal and postnatal red blood cells (marked by gamma-globin (Hbb-y) and Haemoglobin subunit epsilon-Y2 (Hbb-bs), respectively)",pending,
ACM,ACM2,mouse,false,Bmp10,implied,"Results (Figure 2, Table S2)","Two atrial cardiomyocyte subtypes (ACM1 and ACM2) were noted, primarily distinguished by increased expression of Nppa, Nppb, and Bmp10 in ACM2.",pending,
