cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
large pre-B cells,,human,false,IL7R,explicit,"Fig 3A-C, Data File S3",large pre-B (IL7R+MS4A1+MKI67+),pending,
large pre-B cells,,human,false,MKI67,explicit,"Fig 3A-C, Data File S3",large pre-B (IL7R+MS4A1+MKI67+),pending,
large pre-B cells,,human,false,MS4A1,explicit,"Fig 3A-C, Data File S3",large pre-B (IL7R+MS4A1+MKI67+),pending,
late pre-B cells,,human,false,IGLL1,explicit,Fig 3A-C,"MS4A1+ late pre-B cells that expressed the marker for surrogate light chain, IGLL1",pending,
late pre-B cells,,human,false,MS4A1,explicit,Fig 3A-C,"MS4A1+ late pre-B cells that expressed the marker for surrogate light chain, IGLL1",pending,
late pro-B cells,,human,false,NEIL1,explicit,Fig 3A-C,NEIL1+MKI67- late pro-B cells,pending,
macrophages,APOE+,human,false,APOE,explicit,"Fig 5C,D","maturing macrophage (MΦ) cell types (CXCL2+ macrophages, APOE+ macrophages, macrophages)",pending,
macrophages,interstitial macrophages,human,false,CD14,explicit,"Fig S8C,D",fetal MΦ populations expressed markers (CD14+ CD36+ MRC1+) characteristic of postnatal and adult interstitial macrophages,pending,
macrophages,interstitial macrophages,human,false,CD36,explicit,"Fig S8C,D",fetal MΦ populations expressed markers (CD14+ CD36+ MRC1+) characteristic of postnatal and adult interstitial macrophages,pending,
macrophages,CXCL2+,human,false,CXCL2,explicit,"Fig 5C,D","maturing macrophage (MΦ) cell types (CXCL2+ macrophages, APOE+ macrophages, macrophages)",pending,
macrophages,interstitial macrophages,human,false,MRC1,explicit,"Fig S8C,D",fetal MΦ populations expressed markers (CD14+ CD36+ MRC1+) characteristic of postnatal and adult interstitial macrophages,pending,
mature B cells,CD5+,human,false,CD5,explicit,Fig 3A-C,CD5- versus CD5+ mature B cells,pending,
mature B cells,,human,false,IGHD,explicit,"Fig 3A-C, Data File S3",mature B (MS4A1+IGHDhiIGHMhiVPREB3lo),pending,
mature B cells,,human,false,IGHM,explicit,"Fig 3A-C, Data File S3",mature B (MS4A1+IGHDhiIGHMhiVPREB3lo),pending,
mature B cells,,human,false,MS4A1,explicit,"Fig 3A-C, Data File S3",mature B (MS4A1+IGHDhiIGHMhiVPREB3lo),pending,
monocytes,S100A12hi CD14+,human,false,CD14,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)",pending,
monocytes,S100A12lo CD14+,human,false,CD14,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)",pending,
monocytes,CD16+,human,false,CD16,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)",pending,
monocytes,S100A12hi CD14+,human,false,S100A12,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)",pending,
monocytes,S100A12lo CD14+,human,false,S100A12,explicit,"Fig 5C,D","pro-monocyte and monocyte populations (S100A12hi CD14+, S100A12loCD14+ and CD16+)",pending,
myeloid cells,,human,false,CD68,explicit,"Fig 5I,J","Most myeloid cells, defined by their expression of CD68, were tissue-resident",pending,
pre-pro-B cells,,human,false,EBF1,explicit,"Fig 3A-C, Data File S3",pre-pro-B (EBF1+SPINK2+VPREB1+),pending,
pre-pro-B cells,,human,false,SPINK2,explicit,"Fig 3A-C, Data File S3",pre-pro-B (EBF1+SPINK2+VPREB1+),pending,
pre-pro-B cells,,human,false,VPREB1,explicit,"Fig 3A-C, Data File S3",pre-pro-B (EBF1+SPINK2+VPREB1+),pending,
pro-B cells,,human,false,DNTT,explicit,"Fig 3A-C, Data File S3",pro-B (DNTT+),pending,
pro-B/pre-B transition cells,,human,false,MS4A1,explicit,Fig 3A-C,RAG1+MS4A1+ pro-B/pre-B transition cells,pending,
pro-B/pre-B transition cells,,human,false,RAG1,explicit,Fig 3A-C,RAG1+MS4A1+ pro-B/pre-B transition cells,pending,
putative B-1-like cells,,human,false,CCL22,explicit,Fig 3C,"The final stage of mature CD5+ cells was marked by CD5, CD27, SPN (CD43), CCR10 and CCL22",pending,
putative B-1-like cells,,human,false,CCR10,explicit,Fig 3C,"The final stage of mature CD5+ cells was marked by CD5, CD27, SPN (CD43), CCR10 and CCL22",pending,
putative B-1-like cells,,human,false,CD27,explicit,Fig 3C,"The final stage of mature CD5+ cells was marked by CD5, CD27, SPN (CD43), CCR10 and CCL22",pending,
putative B-1-like cells,,human,false,CD5,explicit,Fig 3C,"The final stage of mature CD5+ cells was marked by CD5, CD27, SPN (CD43), CCR10 and CCL22",pending,
putative B-1-like cells,,human,false,SPN,explicit,Fig 3C,"The final stage of mature CD5+ cells was marked by CD5, CD27, SPN (CD43), CCR10 and CCL22",pending,
secretory cells,,human,false,MUC5AC,explicit,Fig 6G,"secretory cell markers such as SCGB3A1, SCGB3A2, MUC5AC",pending,
secretory cells,,human,false,SCGB3A1,explicit,Fig 6G,"secretory cell markers such as SCGB3A1, SCGB3A2, MUC5AC",pending,
secretory cells,,human,false,SCGB3A2,explicit,Fig 6G,"secretory cell markers such as SCGB3A1, SCGB3A2, MUC5AC",pending,
small pre-B cells,IGKC+,human,false,IGKC,explicit,Fig 3A-C,"small pre-B cell clusters, expressing either immunoglobulin kappa (IGKC+) or lambda (IGLC2+IGLC3+) light chain genes",pending,
small pre-B cells,IGLC2+IGLC3+,human,false,IGLC2,explicit,Fig 3A-C,"small pre-B cell clusters, expressing either immunoglobulin kappa (IGKC+) or lambda (IGLC2+IGLC3+) light chain genes",pending,
small pre-B cells,IGLC2+IGLC3+,human,false,IGLC3,explicit,Fig 3A-C,"small pre-B cell clusters, expressing either immunoglobulin kappa (IGKC+) or lambda (IGLC2+IGLC3+) light chain genes",pending,
small pre-B cells,,human,false,IL7R,explicit,"Fig 3A-C, Data File S3",small pre-B (IL7R+SPIB+MKI67-),pending,
small pre-B cells,,human,false,SPIB,explicit,"Fig 3A-C, Data File S3",small pre-B (IL7R+SPIB+MKI67-),pending,
IL-7+ mesenchymal progenitor cells,,mouse,false,IL7,imported,Discussion p.13,Extensive analysis in mouse bone marrow highlighted the role of perivascular IL-7+ mesenchymal progenitor cells and endothelial cells in supporting B cell development (51).,pending,
IL1B-high monocytes,,human,false,IL1B,imported,Discussion p.13,"A recent human fetal study demonstrated that proinflammatory IL1B-high monocytes are enriched in peripheral developing organs, consistent with a possible role in tissue morphogenesis, before they acquire immune-effector functions between 10-12 pcw (10).",pending,
mature tracheal basal cells,,mouse,false,KRT5,imported,Discussion p.14,followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (65).,pending,
mature tracheal basal cells,,mouse,false,p63,imported,Discussion p.14,followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (65).,pending,
p63+ multipotent airway progenitor population,,mouse,false,p63,imported,Discussion p.14,"In mouse lung development, a p63+ multipotent airway progenitor population emerges at E9.0 (embryonic stage), followed by p63hi cells acquiring cytokeratin KRT5 to become mature tracheal basal cells at E14.5-15.5 (pseudoglandular stage) (65).",pending,
