cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
myelinating Schwann cells,,rat,true,Cldn19,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6).",pending,
myelinating Schwann cells,,rat,true,Cntf,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6).",pending,
myelinating Schwann cells,,rat,true,Drp2,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6).",pending,
myelinating Schwann cells,,rat,true,Dusp15,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6).",pending,
myelinating Schwann cells,,rat,true,Mrap,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6).",pending,
myelinating Schwann cells,,rat,true,Prx,explicit,Results p.2 (Schwann cell subtypes) and Results p.3 (myelinating markers),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5).",pending,
myelinating Schwann cells,,rat,true,Slc36a2,explicit,Results p.3 (myelinating markers) and Fig. 2f,"In myelinating Schwann cells, we identified 14 markers which included Prx and several other markers harboring a more selective profile including Cldn19, Cntf, Drp2, Mrap, Dusp15, and Slc36a2 (Fig. 2f and Supplementary Fig. 6).",pending,
non-myelinating Remak Schwann cells,,rat,true,Fxyd7,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6).",pending,
non-myelinating Remak Schwann cells,,rat,true,Gfap,explicit,Results p.2 (Schwann cell subtypes) and Results p.3 (Remak markers),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5).",pending,
non-myelinating Remak Schwann cells,,rat,true,Grin2b,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6).",pending,
non-myelinating Remak Schwann cells,,rat,true,Ninj2,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6).",pending,
non-myelinating Remak Schwann cells,,rat,true,Rxrg,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6).",pending,
non-myelinating Remak Schwann cells,,rat,true,Scn7a,explicit,Results p.3 (Remak markers) and Fig. 2f,"However, markers that were similar to Gfap included Rxrg, Grin2b, Fxyd7, Ninj2, and Scn7a (Fig. 2f and Supplementary Fig. 6).",pending,
repair cells,,rat,true,Btc,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Cyp2u1,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Dusp10,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Gpr83,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Lpar3,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Ngfr,explicit,Results p.2 (Schwann cell subtypes) and Results p.4 (repair markers),"Based on known markers, we were able to further classify each cluster into one of the following subtypes: myelinating Schwann cells (Prx), non-myelinating Remak Schwann cells (Gfap), dividing Schwann cells (Mki67), repair cells (Ngfr, also known as p75NTR), as well as a cluster of cells we termed transition cells (Fig. 2b, c and Supplementary Fig. 5).",pending,
repair cells,,rat,true,Pcsk1,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Tmem196,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
repair cells,,rat,true,Zfp536,explicit,Results p.4 (repair markers) and Fig. 2g,"Among the 15 most selective genes, we identified several with a known role in neuropathic pain (Cyp2u1 and Lpar3), or in injured and differentiating Schwann cells (Zfp536, Btc, and Pcsk1), while other selective genes had a more subtle profile associated with nociception (Gpr83, Dusp10, and Tmem196) (Fig. 2g and Supplementary Fig. 7).",pending,
