cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
Epicardium_FB-like,,human,false,EGFL6,explicit,Results p.6,"In the EPDCs, we found SEMA3D, involved in concerted endothelial cell migration; CCBE1, important in mouse cardiac development; EGFL6, associated with angiogenesis; and GPC3, reported to modulate WNT signaling.",pending,
Epicardium_FB-like,,human,false,GPC3,explicit,Results p.6,"In the EPDCs, we found SEMA3D, involved in concerted endothelial cell migration; CCBE1, important in mouse cardiac development; EGFL6, associated with angiogenesis; and GPC3, reported to modulate WNT signaling.",pending,
Epicardium_FB-like,,human,false,POSTN,explicit,Results p.5,"We labeled cluster 8 as Epicardium_FB-like in light of its expression of fibroblast genes, including DCN, COL1A1 and POSTN.",pending,
Epicardium_FB-like,,human,false,SEMA3D,explicit,Results p.6,"In the EPDCs, we found SEMA3D, involved in concerted endothelial cell migration; CCBE1, important in mouse cardiac development; EGFL6, associated with angiogenesis; and GPC3, reported to modulate WNT signaling.",pending,
Epicardium_FB-like,,human,false,SPARC,explicit,Results p.5,"The Epicardium_FB-like cluster appeared to have low TBX18 expression, unlike the other epicardial clusters, but expressed genes TWIST1 and SPARC, which are strongly associated with EMT.",pending,
Epicardium_FB-like,,human,false,TWIST1,explicit,Results p.5,"The Epicardium_FB-like cluster appeared to have low TBX18 expression, unlike the other epicardial clusters, but expressed genes TWIST1 and SPARC, which are strongly associated with EMT.",pending,
Epicardium_Mesothelial,,human,false,AQP1,explicit,Fig.4c / Results p.6,"Mesothelial-specific PRG4 and ITLN1 suggest spatial separation of epicardial cell types; other mesothelial genes were AQP1, PLA2G2A, SBSPON and TM4SF1.",pending,
Epicardium_Mesothelial,,human,false,BNC1,explicit,Results p.5,"The three epicardial subclusters expressed well-established epicardial signature genes KRT19, RARRES2, UPK3B, WT1 and BNC1 (Supplementary Tables 3 and 4).",pending,
Epicardium_Mesothelial,,human,false,ITLN1,explicit,Fig.4c / Results p.6,"Mesothelial-specific PRG4 and ITLN1 suggest spatial separation of epicardial cell types; other mesothelial genes were AQP1, PLA2G2A, SBSPON and TM4SF1.",pending,
Epicardium_Mesothelial,,human,false,KRT19,explicit,Results p.5,"The three epicardial subclusters expressed well-established epicardial signature genes KRT19, RARRES2, UPK3B, WT1 and BNC1 (Supplementary Tables 3 and 4).",pending,
Epicardium_Mesothelial,,human,false,PLA2G2A,explicit,Fig.4c / Results p.6,"Mesothelial-specific PRG4 and ITLN1 suggest spatial separation of epicardial cell types; other mesothelial genes were AQP1, PLA2G2A, SBSPON and TM4SF1.",pending,
Epicardium_Mesothelial,,human,false,PRG4,explicit,Fig.4c / Results p.6,"Mesothelial-specific PRG4 and ITLN1 suggest spatial separation of epicardial cell types; other mesothelial genes were AQP1, PLA2G2A, SBSPON and TM4SF1.",pending,
Epicardium_Mesothelial,,human,false,RARRES2,explicit,Results p.5,"The three epicardial subclusters expressed well-established epicardial signature genes KRT19, RARRES2, UPK3B, WT1 and BNC1 (Supplementary Tables 3 and 4).",pending,
Epicardium_Mesothelial,,human,false,SBSPON,explicit,Fig.4c / Results p.6,"Mesothelial-specific PRG4 and ITLN1 suggest spatial separation of epicardial cell types; other mesothelial genes were AQP1, PLA2G2A, SBSPON and TM4SF1.",pending,
Epicardium_Mesothelial,,human,false,TM4SF1,explicit,Fig.4c / Results p.6,"Mesothelial-specific PRG4 and ITLN1 suggest spatial separation of epicardial cell types; other mesothelial genes were AQP1, PLA2G2A, SBSPON and TM4SF1.",pending,
Epicardium_Mesothelial,,human,false,UPK3B,explicit,Results p.5,"The three epicardial subclusters expressed well-established epicardial signature genes KRT19, RARRES2, UPK3B, WT1 and BNC1 (Supplementary Tables 3 and 4).",pending,
Epicardium_Mesothelial,,human,false,WT1,explicit,Results p.5,"The three epicardial subclusters expressed well-established epicardial signature genes KRT19, RARRES2, UPK3B, WT1 and BNC1 (Supplementary Tables 3 and 4).",pending,
Epicardium_Proliferating,,human,false,CENPF,explicit,Results p.5,Cluster 10 as Epicardium_Proliferating with its expression of cell cycle and mitotic genes CENPF and HMGB2.,pending,
Epicardium_Proliferating,,human,false,HMGB2,explicit,Results p.5,Cluster 10 as Epicardium_Proliferating with its expression of cell cycle and mitotic genes CENPF and HMGB2.,pending,
Fibroblasts,,human,false,COL1A1,explicit,Results p.5 / Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; fibroblast markers include DCN, COL5A1, COL1A1 and POSTN.",pending,
Fibroblasts,,human,false,COL5A1,explicit,Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; fibroblast markers include DCN, COL5A1, COL1A1 and POSTN.",pending,
Fibroblasts,,human,false,DCN,explicit,Results p.5 / Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; fibroblast markers include DCN, COL5A1, COL1A1 and POSTN.",pending,
Fibroblasts,,human,false,POSTN,explicit,Results p.5,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; fibroblast markers include DCN, COL5A1, COL1A1 and POSTN.",pending,
Neuronal_cells,,human,true,NRXN1,explicit,Fig. 2c,"Differential expression analysis between clusters with the top upregulated genes in c shows marker genes used in cluster annotation and identification; STMN2, NRXN1, TUBB3, XKR4 and TUBB2B are listed for the Neuronal_cells cluster.",pending,
Neuronal_cells,,human,true,STMN2,explicit,Fig. 2c,"Differential expression analysis between clusters with the top upregulated genes in c shows marker genes used in cluster annotation and identification; STMN2, NRXN1, TUBB3, XKR4 and TUBB2B are listed for the Neuronal_cells cluster.",pending,
Neuronal_cells,,human,true,TUBB2B,explicit,Fig. 2c,"Differential expression analysis between clusters with the top upregulated genes in c shows marker genes used in cluster annotation and identification; STMN2, NRXN1, TUBB3, XKR4 and TUBB2B are listed for the Neuronal_cells cluster.",pending,
Neuronal_cells,,human,true,TUBB3,explicit,Fig. 2c,"Differential expression analysis between clusters with the top upregulated genes in c shows marker genes used in cluster annotation and identification; STMN2, NRXN1, TUBB3, XKR4 and TUBB2B are listed for the Neuronal_cells cluster.",pending,
Neuronal_cells,,human,true,XKR4,explicit,Fig. 2c,"Differential expression analysis between clusters with the top upregulated genes in c shows marker genes used in cluster annotation and identification; STMN2, NRXN1, TUBB3, XKR4 and TUBB2B are listed for the Neuronal_cells cluster.",pending,
Smooth_muscle_cells,,human,false,ACTA2,explicit,Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; SMC markers include CNN1, TAGLN, ACTA2 and MYH11.",pending,
Smooth_muscle_cells,,human,false,CNN1,explicit,Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; SMC markers include CNN1, TAGLN, ACTA2 and MYH11.",pending,
Smooth_muscle_cells,,human,false,MYH11,explicit,Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; SMC markers include CNN1, TAGLN, ACTA2 and MYH11.",pending,
Smooth_muscle_cells,,human,false,TAGLN,explicit,Fig.2d,"Fig.2d shows expression of established markers of epicardial, fibroblast, smooth muscle cell (SMC) and EMT markers within epicardial subpopulations; SMC markers include CNN1, TAGLN, ACTA2 and MYH11.",pending,
