cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
MP,,mouse,false,C1qb,implied,Results p.9469,"complement components (e.g., C1qb)",pending,
MP,,mouse,false,Ccl3,implied,Results p.9469,"specific chemokines (Ccl4, Ccl3, and Cxcl2)",pending,
MP,,mouse,false,Ccl4,implied,Results p.9469,"unique chemokines (e.g., Ccl6, Ccl9, and Ccl4)",pending,
MP,,mouse,false,Ccl6,implied,Results p.9469,"unique chemokines (e.g., Ccl6, Ccl9, and Ccl4)",pending,
MP,,mouse,false,Ccl9,implied,Results p.9469,"unique chemokines (e.g., Ccl6, Ccl9, and Ccl4)",pending,
MP,,mouse,false,Cd14,implied,Results p.9469,"The MP cluster (Adgre1/F4/80) expressed markers of classical monocytes (Cd14), nervous system-resident macrophages (Aif1/Iba1), and unique chemokines (e.g., Ccl6, Ccl9, and Ccl4)",pending,
MP,,mouse,false,Cxcl2,implied,Results p.9469,"specific chemokines (Ccl4, Ccl3, and Cxcl2)",pending,
MP,,mouse,false,Ms4a7,implied,Results p.9469,One cluster (MPs) expressed features of classical monocytes (Cd14 and Ms4a7),pending,
MP,,mouse,false,Pf4,implied,Results p.9469,The MP cluster expressed Pf4/Cxcl4,pending,
Macrophage,,human,False,CD68,implied,Methods: Immunofluorescence,"The following antibodies were used: CD45, CD68, CD8, CD4, CD34, SMA/ACTA2, SOX10, and MBP.",pending,
Pericyte,,human,False,ACTA2,implied,Methods: Immunofluorescence,"The following antibodies were used: CD45, CD68, CD8, CD4, CD34, SMA/ACTA2, SOX10, and MBP.",pending,
Schwann cell,,human,True,MBP,implied,Methods: Immunofluorescence,"The following antibodies were used: CD45, CD68, CD8, CD4, CD34, SMA/ACTA2, SOX10, and MBP.",pending,
Schwann cell,,human,True,SOX10,implied,Methods: Immunofluorescence,"The following antibodies were used: CD45, CD68, CD8, CD4, CD34, SMA/ACTA2, SOX10, and MBP.",pending,
T cell,CD4+ T cell,human,False,CD4,implied,Methods: Immunofluorescence,"The following antibodies were used: CD45, CD68, CD8, CD4, CD34, SMA/ACTA2, SOX10, and MBP.",pending,
T cell,CD8+ T cell,human,False,CD8,implied,Methods: Immunofluorescence,"The following antibodies were used: CD45, CD68, CD8, CD4, CD34, SMA/ACTA2, SOX10, and MBP.",pending,
TC,,mouse,false,Cd3d,implied,Results p.9469,The TC cluster (Cd3e and Cd3d) expressed markers of both the helper T cell (Il7r) and cytotoxic (Cd8a and Cd8b1) subsets,pending,
TC,,mouse,false,Cd8a,implied,Results p.9469,The TC cluster (Cd3e and Cd3d) expressed markers of both the helper T cell (Il7r) and cytotoxic (Cd8a and Cd8b1) subsets,pending,
TC,,mouse,false,Cd8b1,implied,Results p.9469,The TC cluster (Cd3e and Cd3d) expressed markers of both the helper T cell (Il7r) and cytotoxic (Cd8a and Cd8b1) subsets,pending,
TC,,mouse,false,Il7r,implied,Results p.9469,The TC cluster (Cd3e and Cd3d) expressed markers of both the helper T cell (Il7r) and cytotoxic (Cd8a and Cd8b1) subsets,pending,
TC,,mouse,false,Klrd1,implied,Results p.9469,"T cell subsets and natural killer (NK) cells (Klrd1, Klrg1, and Nkg7) did not separate into subclusters due to their low total cell number",pending,
TC,,mouse,false,Klrg1,implied,Results p.9469,"T cell subsets and natural killer (NK) cells (Klrd1, Klrg1, and Nkg7) did not separate into subclusters due to their low total cell number",pending,
TC,,mouse,false,Nkg7,implied,Results p.9469,"T cell subsets and natural killer (NK) cells (Klrd1, Klrg1, and Nkg7) did not separate into subclusters due to their low total cell number",pending,
fibro,,mouse,false,Aebp1,implied,Results p.9467,TFs (Prrx1 and Aebp1),pending,
fibro,,mouse,false,Clec3b,implied,Results p.9467,"The cluster also expressed marker genes (Pi16, Clec3b, and Cygb) and TFs (Prrx1 and Aebp1)",pending,
fibro,,mouse,false,Cygb,implied,Results p.9467,"The cluster also expressed marker genes (Pi16, Clec3b, and Cygb) and TFs (Prrx1 and Aebp1)",pending,
fibro,,mouse,false,Dpt,implied,Results p.9467,"The fibro cluster expressed a variety of extracellular matrix (ECM) components (Dpt and Gsn) including specific collagen genes (Col1a1, Col1a2, Col3a1, and Col14a1)",pending,
fibro,,mouse,false,Gsn,implied,Results p.9467,"The fibro cluster expressed a variety of extracellular matrix (ECM) components (Dpt and Gsn) including specific collagen genes (Col1a1, Col1a2, Col3a1, and Col14a1)",pending,
fibro,,mouse,false,Pi16,implied,Results p.9467,"The cluster also expressed marker genes (Pi16, Clec3b, and Cygb) and TFs (Prrx1 and Aebp1)",pending,
fibro,,mouse,false,Prrx1,implied,Results p.9467,TFs (Prrx1 and Aebp1),pending,
mySC,,mouse,true,Apoe,implied,Results p.9467,"genes highly expressed in mySCs were associated with lipid metabolism (e.g., Apoe and Dbi1)",pending,
mySC,,mouse,true,Cryab,implied,Results p.9467,"other regulators of myelination (e.g., Ptn and Cryab)",pending,
mySC,,mouse,true,Mpz,implied,Results p.9467,"The mySC cluster expressed genes encoding PNS myelin proteins (Plp1, Mbp, and Mpz)",pending,
mySC,,mouse,true,Ptn,implied,Results p.9467,"other regulators of myelination (e.g., Ptn and Cryab)",pending,
mySC,,mouse,true,Sox10,implied,Results p.9467,a key SC lineage transcription factor (Sox10),pending,
nerve-associated myeloid cells,Cx3cr1-expressing macrophages,mouse,false,Cx3cr1,implied,Discussion,We speculate that endoneurial Pf4-expressing vs. Cx3cr1-expressing macrophages constitute PNS-resident myeloid lineage cells of different source and ontogenetic origin.,pending,
nerve-associated myeloid cells,Pf4-expressing macrophages,mouse,false,Pf4,implied,Discussion,We speculate that endoneurial Pf4-expressing vs. Cx3cr1-expressing macrophages constitute PNS-resident myeloid lineage cells of different source and ontogenetic origin.,pending,
nmSC,,mouse,true,Ccl11,implied,Results p.9467,"specific cell surface molecules (e.g., Ccl11 implicated in central nervous system [CNS] myelination)",pending,
nmSC,,mouse,true,Cebpd,implied,Results p.9467,"Among transcription factors, expression and/or function of Tcf4, Spry2, and Cebpd have been described in SCs",pending,
nmSC,,mouse,true,Col6a,implied,Results p.9467,"we found that expression of the genes Matn2, Myoc, Hspg2/Perlecan, Col6a, and Lama2 in nmSCs was in accordance with their known expression and/or function in the PNS",pending,
nmSC,,mouse,true,Cp,implied,Results p.9467,The nmSC cluster also expressed ceruloplasmin (Cp) involved in copper metabolism and reported as a potential pan-SC marker,pending,
nmSC,,mouse,true,Cspg4,implied,Results p.9467,"Coexpression of Ngfr/p75, Cspg4/NG2, and Pdgfr/PDGFRβ was previously described in novel pericyte-like cells in the PNS",pending,
nmSC,,mouse,true,Hspg2,implied,Results p.9467,"we found that expression of the genes Matn2, Myoc, Hspg2/Perlecan, Col6a, and Lama2 in nmSCs was in accordance with their known expression and/or function in the PNS",pending,
nmSC,,mouse,true,Lama2,implied,Results p.9467,"we found that expression of the genes Matn2, Myoc, Hspg2/Perlecan, Col6a, and Lama2 in nmSCs was in accordance with their known expression and/or function in the PNS",pending,
nmSC,,mouse,true,Matn2,implied,Results p.9467,"we found that expression of the genes Matn2, Myoc, Hspg2/Perlecan, Col6a, and Lama2 in nmSCs was in accordance with their known expression and/or function in the PNS",pending,
nmSC,,mouse,true,Mmp2,implied,Results p.9467,proteases (Mmp2),pending,
nmSC,,mouse,true,Myoc,implied,Results p.9467,"we found that expression of the genes Matn2, Myoc, Hspg2/Perlecan, Col6a, and Lama2 in nmSCs was in accordance with their known expression and/or function in the PNS",pending,
nmSC,,mouse,true,Osr2,implied,Results p.9467,the TF Osr2 not previously reported in glia cells,pending,
nmSC,,mouse,true,Pdgfr,implied,Results p.9467,"Coexpression of Ngfr/p75, Cspg4/NG2, and Pdgfr/PDGFRβ was previously described in novel pericyte-like cells in the PNS",pending,
nmSC,,mouse,true,Spry2,implied,Results p.9467,"Among transcription factors, expression and/or function of Tcf4, Spry2, and Cebpd have been described in SCs",pending,
nmSC,,mouse,true,Tcf4,implied,Results p.9467,"Among transcription factors, expression and/or function of Tcf4, Spry2, and Cebpd have been described in SCs",pending,
nonmyelinating SCs,,mouse,true,Ccl11,implied,Discussion,"We found considerable transcriptional differences between mySCs and nmSCs. Although nmSCs clearly expressed SC lineage markers by transcriptomics, ISH, and IHC (Figs. 1D and 2 B and C), this cluster expressed multiple transcripts (e.g., Ccl11), including a specific transcription factor (Osr2) that had not been previously associated with PNS glia cells.",pending,
nonmyelinating SCs,,mouse,true,Ebf1,implied,Discussion,"we also identified a number of genes that were previously associated with myelination, but showed the highest expression in nmSCs rather than mySCs (e.g., Tcf4, Spry2, and Ebf1).",pending,
nonmyelinating SCs,,mouse,true,Osr2,implied,Discussion,"this cluster expressed multiple transcripts (e.g., Ccl11), including a specific transcription factor (Osr2) that had not been previously associated with PNS glia cells.",pending,
nonmyelinating SCs,,mouse,true,Spry2,implied,Discussion,"we also identified a number of genes that were previously associated with myelination, but showed the highest expression in nmSCs rather than mySCs (e.g., Tcf4, Spry2, and Ebf1).",pending,
nonmyelinating SCs,,mouse,true,Tcf4,implied,Discussion,"we also identified a number of genes that were previously associated with myelination, but showed the highest expression in nmSCs rather than mySCs (e.g., Tcf4, Spry2, and Ebf1).",pending,
pDC,,mouse,false,Flt3,implied,Results p.9472,pDCs (Flt3 and Siglech),pending,
pDC,,mouse,false,Siglech,implied,Results p.9472,pDCs (Flt3 and Siglech),pending,
