cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
β-cell,,human,false,INS,explicit,"Supplementary text, first paragraph","In addition to classic hormone-encoding marker genes such as INS, GCG, SST, PPY, and GHRL, we identified 270 α-, 272 β-, 173 δ-, 130 γ-, and 194 ε-cell signature genes...",pending,
γ-cell,,human,false,PPY,explicit,"Supplementary text, first paragraph","In addition to classic hormone-encoding marker genes such as INS, GCG, SST, PPY, and GHRL, we identified 270 α-, 272 β-, 173 δ-, 130 γ-, and 194 ε-cell signature genes...",pending,
δ-cell,,human,false,SST,explicit,"Supplementary text, first paragraph","In addition to classic hormone-encoding marker genes such as INS, GCG, SST, PPY, and GHRL, we identified 270 α-, 272 β-, 173 δ-, 130 γ-, and 194 ε-cell signature genes...",pending,
ε-cell,,human,false,GHRL,explicit,"Supplementary text, first paragraph","In addition to classic hormone-encoding marker genes such as INS, GCG, SST, PPY, and GHRL, we identified 270 α-, 272 β-, 173 δ-, 130 γ-, and 194 ε-cell signature genes...",pending,
β,cluster 1,human,false,ABCC8,implied,Results p.13,"exhibiting elevated expression of genes enriched in the 'insulin secretion' pathway that harbor a spectrum of diabetes-associated sequence variation – ABCC8, G6PC2, PDX1, SLC30A8, RBP4 (cluster 1)",pending,
β,cluster 7,human,false,B2M,implied,Results p.13,"cellular senescence (e.g., CDKN2A, CDKN2B, PLK2, B2M expression, cluster 7)",pending,
β,cluster 5,human,false,CD63,implied,Results p.13,"cluster 5, CD63hi cells with enhanced glucose-stimulated insulin secretion",pending,
β,cluster 7,human,false,CDKN2A,implied,Results p.13,"cellular senescence (e.g., CDKN2A, CDKN2B, PLK2, B2M expression, cluster 7)",pending,
β,cluster 7,human,false,CDKN2B,implied,Results p.13,"cellular senescence (e.g., CDKN2A, CDKN2B, PLK2, B2M expression, cluster 7)",pending,
β,cluster 4,human,false,CFAP126,implied,Results p.13,"cluster 4, proliferative vs. mature cells with elevated CFAP126 (Fltp in mice) expression",pending,
β,ER-stressed,human,false,DDIT3,implied,Results p.13,"ER stressed β-cells with elevated DDIT3, HSPA5, HERPUD1, and TRIB3 expression",pending,
β,cluster 1,human,false,G6PC2,implied,Results p.13,"exhibiting elevated expression of genes enriched in the 'insulin secretion' pathway that harbor a spectrum of diabetes-associated sequence variation – ABCC8, G6PC2, PDX1, SLC30A8, RBP4 (cluster 1)",pending,
β,ER-stressed,human,false,HERPUD1,implied,Results p.13,"ER stressed β-cells with elevated DDIT3, HSPA5, HERPUD1, and TRIB3 expression",pending,
β,ER-stressed,human,false,HSPA5,implied,Results p.13,"ER stressed β-cells with elevated DDIT3, HSPA5, HERPUD1, and TRIB3 expression",pending,
β,cluster 1,human,false,PDX1,implied,Results p.13,"exhibiting elevated expression of genes enriched in the 'insulin secretion' pathway that harbor a spectrum of diabetes-associated sequence variation – ABCC8, G6PC2, PDX1, SLC30A8, RBP4 (cluster 1)",pending,
β,cluster 7,human,false,PLK2,implied,Results p.13,"cellular senescence (e.g., CDKN2A, CDKN2B, PLK2, B2M expression, cluster 7)",pending,
β,cluster 1,human,false,RBP4,implied,Results p.13,"exhibiting elevated expression of genes enriched in the 'insulin secretion' pathway that harbor a spectrum of diabetes-associated sequence variation – ABCC8, G6PC2, PDX1, SLC30A8, RBP4 (cluster 1)",pending,
β,cluster 1,human,false,SLC30A8,implied,Results p.13,"exhibiting elevated expression of genes enriched in the 'insulin secretion' pathway that harbor a spectrum of diabetes-associated sequence variation – ABCC8, G6PC2, PDX1, SLC30A8, RBP4 (cluster 1)",pending,
β,ER-stressed,human,false,TRIB3,implied,Results p.13,"ER stressed β-cells with elevated DDIT3, HSPA5, HERPUD1, and TRIB3 expression",pending,
