cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
CD40LG+ T cells,T FOShi,human,false,IL32,explicit,"Fig.4a,b","T FOShi (FOS, IL32)",pending,
CD8+ CTL IFNGhi,,human,false,IFNG,explicit,Fig.1d,The granular cell state 'CD8+ CTL IFNGhi' indicates that IFNG is a marker for this CD8+ T cell subtype.,pending,
CD8A+ cytotoxic T cells,,human,false,CCL5,explicit,"Fig.4a,b","CD8A+ cytotoxic T cells (CD8A, CCL5, GZMK)",pending,
CD8A+ cytotoxic T cells,,human,false,CD8A,explicit,"Fig.4a,b","CD8A+ cytotoxic T cells (CD8A, CCL5, GZMK)",pending,
CD8A+ cytotoxic T cells,,human,false,GZMK,explicit,"Fig.4a,b","CD8A+ cytotoxic T cells (CD8A, CCL5, GZMK)",pending,
CDH19+ cells,,human,false,ANGPTL7,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
CDH19+ cells,,human,false,CDH19,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
CDH19+ cells,,human,false,EBF2,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
CDH19+ cells,,human,false,SCN7A,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
CPE+ fibroblasts,,human,false,CPE,explicit,Supplementary Fig. 3a–e,"These included, for example, MMP12+ DCs, CPE+ fibroblasts, NGFR+ and CDH19+ Schwann-like fibroblasts that are CD90/THY1-negative, multiple rare skin appendageal cell subsets (containing hair follicles, sweat gland and sebaceous gland subsets), and cycling innate lymphoid cells (ILCs) (Supplementary Fig. 3a–e).",pending,
CREMhi T cells,,human,false,CREM,explicit,Results p.10,with multiple T cell subsets including IL13+/IL22+/IL26+ T cells and CREMhi T and DCs via CCL20-CCR6,pending,
CapEC EDNRBhi,,human,false,EDNRB,explicit,Fig.1d,The granular cell state 'CapEC EDNRBhi' indicates that EDNRB is a marker for this capillary endothelial cell subtype.,pending,
CapEC FABP4+,,human,false,FABP4,explicit,Fig.5c,Vascular endothelial cell subsets labelled CapEC FABP4+ in marker gene dot plot,pending,
CapEC FABP4hi,,human,false,FABP4,explicit,Fig.1d,The granular cell state 'CapEC FABP4hi' indicates that FABP4 is a marker for this capillary endothelial cell subtype.,pending,
CapEC INSR+,,human,false,INSR,explicit,Fig.5c,Vascular endothelial cell subsets labelled CapEC INSR+ in marker gene dot plot,pending,
CapEC INSRhi,,human,false,INSR,explicit,Fig.1d,The granular cell state 'CapEC INSRhi' indicates that INSR is a marker for this capillary endothelial cell subtype.,pending,
CapEC RGS5+ EDNRBhi,,human,false,EDNRB,explicit,Fig.1d,The granular cell state 'CapEC RGS5+ EDNRBhi' indicates that RGS5 and EDNRB are markers for this capillary endothelial cell subtype.,pending,
CapEC RGS5+ EDNRBhi,,human,false,RGS5,explicit,Fig.1d,The granular cell state 'CapEC RGS5+ EDNRBhi' indicates that RGS5 and EDNRB are markers for this capillary endothelial cell subtype.,pending,
CapEC RGS5+ FABP4hi,,human,false,FABP4,explicit,Fig.1d,The granular cell state 'CapEC RGS5+ FABP4hi' indicates that RGS5 and FABP4 are markers for this capillary endothelial cell subtype.,pending,
CapEC RGS5+ FABP4hi,,human,false,RGS5,explicit,Fig.1d,The granular cell state 'CapEC RGS5+ FABP4hi' indicates that RGS5 and FABP4 are markers for this capillary endothelial cell subtype.,pending,
CapEC RGS5+ INSR+,,human,false,INSR,explicit,Fig.1d,The granular cell state 'CapEC RGS5+ INSR+' indicates that RGS5 and INSR are markers for this capillary endothelial cell subtype.,pending,
CapEC RGS5+ INSR+,,human,false,RGS5,explicit,Fig.1d,The granular cell state 'CapEC RGS5+ INSR+' indicates that RGS5 and INSR are markers for this capillary endothelial cell subtype.,pending,
Cornified KC 1,,human,false,SPRR2A,explicit,Results p.2,"cornified KC1s (SPRR2A, SPRR2B)",pending,
Cornified KC 1,,human,false,SPRR2B,explicit,Results p.2,"cornified KC1s (SPRR2A, SPRR2B)",pending,
Cornified KC 2,,human,false,IL37,explicit,Results p.2,"cornified KC2s (IL37, PSORS1C2, LCE1B)",pending,
Cornified KC 2,,human,false,LCE1B,explicit,Results p.2,"cornified KC2s (IL37, PSORS1C2, LCE1B)",pending,
Cornified KC 2,,human,false,PSORS1C2,explicit,Results p.2,"cornified KC2s (IL37, PSORS1C2, LCE1B)",pending,
Cycling DC1s and DC2s,,human,false,MKI67,explicit,"Fig.3a,b","cycling DC1s and DC2s (UBE2C, MKI67)",pending,
Cycling DC1s and DC2s,,human,false,UBE2C,explicit,"Fig.3a,b","cycling DC1s and DC2s (UBE2C, MKI67)",pending,
DC IL1B+,,human,false,IL1B,explicit,Fig.1d,The granular cell state 'DC IL1B+' indicates that IL1B is a marker for this dendritic cell subtype.,pending,
DC MMP12+,,human,false,MMP12,explicit,Fig.1d,The granular cell state 'DC MMP12+' indicates that MMP12 is a marker for this dendritic cell subtype.,pending,
DC1s,,human,false,CLEC9A,explicit,"Fig.3a,b","DC1s (CLEC9A, XCR1)",pending,
DC1s,,human,false,XCR1,explicit,"Fig.3a,b","DC1s (CLEC9A, XCR1)",pending,
DC2 CD83+,,human,false,CD83,explicit,Fig.1d,The granular cell state 'DC2 CD83+' indicates that CD83 is a marker for this dendritic cell subtype.,pending,
DC2s,,human,false,CD1C,explicit,"Fig.3a,b","DC2s (CD1C, FCER1A)",pending,
DC2s,,human,false,FCER1A,explicit,"Fig.3a,b","DC2s (CD1C, FCER1A)",pending,
EDNRBhi CapECs,,human,false,EDNRB,explicit,Fig. 5g,EDNRBhi CapECs,pending,
FB APOC1+,,human,false,APOC1,explicit,Fig.1d,The granular cell state 'FB APOC1+' indicates that APOC1 is a marker for this fibroblast subtype.,pending,
FB CCL19+ APOE+,,human,false,APOE,explicit,Fig.1d,The granular cell state 'FB CCL19+ APOE+' indicates that CCL19 and APOE are markers for this fibroblast subtype.,pending,
FB CCL19+ APOE+,,human,false,CCL19,explicit,Fig.1d,The granular cell state 'FB CCL19+ APOE+' indicates that CCL19 and APOE are markers for this fibroblast subtype.,pending,
FB CCL19+ IL4I1+,,human,false,CCL19,explicit,Fig.5d-f,CCL19+ IL4I1+ fibroblasts preferential express antigen presentation genes; subset name includes CCL19,pending,
FB CCL19+ IL4I1+,,human,false,IL4I1,explicit,Fig.5d-f,CCL19+ IL4I1+ fibroblasts preferential express antigen presentation genes; subset name includes IL4I1,pending,
FB CCL19+ IL4I1hi,,human,false,CCL19,explicit,Fig.1d,The granular cell state 'FB CCL19+ IL4I1hi' indicates that CCL19 and IL4I1 are markers for this fibroblast subtype.,pending,
FB CCL19+ IL4I1hi,,human,false,IL4I1,explicit,Fig.1d,The granular cell state 'FB CCL19+ IL4I1hi' indicates that CCL19 and IL4I1 are markers for this fibroblast subtype.,pending,
FB CDH19+,,human,false,CDH19,explicit,Fig.1d,The granular cell state 'FB CDH19+' indicates that CDH19 is a marker for this fibroblast subtype.,pending,
FB CPE+,,human,false,CPE,explicit,Fig.1d,The granular cell state 'FB CPE+' indicates that CPE is a marker for this fibroblast subtype.,pending,
FB DPEP1+,,human,false,DPEP1,explicit,Fig.1d,The granular cell state 'FB DPEP1+' indicates that DPEP1 is a marker for this fibroblast subtype.,pending,
FB GDF10+,,human,false,GDF10,explicit,Fig.1d,The granular cell state 'FB GDF10+' indicates that GDF10 is a marker for this fibroblast subtype.,pending,
FB NGFR+,,human,false,NGFR,explicit,Fig.1d,The granular cell state 'FB NGFR+' indicates that NGFR is a marker for this fibroblast subtype.,pending,
GDF10+ INSR+ CapEC,,human,false,GDF10,explicit,Fig. 5g,higher fractions of GDF10+ INSR+ CapEC,pending,
GDF10+ INSR+ CapEC,,human,false,INSR,explicit,Fig. 5g,higher fractions of GDF10+ INSR+ CapEC,pending,
ICAM2hi ArtEC,,human,false,ICAM2,explicit,Fig. 5g,ICAM2hi ArtEC,pending,
IL13+/IL22+/IL26+ T cells,,human,false,IL13,explicit,Fig.4m,"Mean expression (min-max scaled log(TP10K + 1), dot color) and percent of cells expressing IFNG, IL13, IL22, IL26 across lymphocyte cell subsets.",pending,
IL13+/IL22+/IL26+ T cells,,human,false,IL22,explicit,Fig.4m,"Mean expression (min-max scaled log(TP10K + 1), dot color) and percent of cells expressing IFNG, IL13, IL22, IL26 across lymphocyte cell subsets.",pending,
IL13+/IL22+/IL26+ T cells,,human,false,IL26,explicit,Fig.4m,"Mean expression (min-max scaled log(TP10K + 1), dot color) and percent of cells expressing IFNG, IL13, IL22, IL26 across lymphocyte cell subsets.",pending,
IL1B+ DCs,,human,false,IL1B,explicit,Results p.10,IL1B+ DCs had multiple putative interactions with neutrophils via CXCL1/2/3/8-CXCR1/2 and with multiple T cell subsets,pending,
ILCs,,human,false,KIT,explicit,"Fig.4a,b","ILCs (KIT, MB, SPINK2)",pending,
ILCs,,human,false,MB,explicit,"Fig.4a,b","ILCs (KIT, MB, SPINK2)",pending,
ILCs,,human,false,SPINK2,explicit,"Fig.4a,b","ILCs (KIT, MB, SPINK2)",pending,
Inflammatory IL1B+ DCs (DC3s),,human,false,CXCL8,explicit,"Fig.3a,b","inflammatory IL1B+ DCs (previously coined DC3s; IL1B, IL23A, CXCL8)",pending,
Inflammatory IL1B+ DCs (DC3s),,human,false,IL1B,explicit,"Fig.3a,b","inflammatory IL1B+ DCs (previously coined DC3s; IL1B, IL23A, CXCL8)",pending,
Inflammatory IL1B+ DCs (DC3s),,human,false,IL23A,explicit,"Fig.3a,b","inflammatory IL1B+ DCs (previously coined DC3s; IL1B, IL23A, CXCL8)",pending,
Inflammatory IL1B+ MΦ,,human,false,IL1B,explicit,"Fig.3a,b","inflammatory IL1B+ MΦ (IL1B, MMP9)",pending,
Inflammatory IL1B+ MΦ,,human,false,MMP9,explicit,"Fig.3a,b","inflammatory IL1B+ MΦ (IL1B, MMP9)",pending,
KC 1,,human,false,COL17A1,explicit,Results p.2,"basal marker-expressing KC1s (KRT15, COL17A1)",pending,
KC 1,,human,false,KRT15,explicit,Results p.2,"basal marker-expressing KC1s (KRT15, COL17A1)",pending,
KC 2,,human,false,MT1G,explicit,Results p.2,"KC2s (MT1X, MT1G)",pending,
KC 2,,human,false,MT1X,explicit,Results p.2,"KC2s (MT1X, MT1G)",pending,
KC 3,,human,false,KRT1,explicit,Results p.2,"spinous marker-positive KC3s (KRT1, KRT10)",pending,
KC 3,,human,false,KRT10,explicit,Results p.2,"spinous marker-positive KC3s (KRT1, KRT10)",pending,
KC 4,,human,false,DSC1,explicit,Results p.2,"granular marker-expressing KC4s (KRT2, DSC1)",pending,
KC 4,,human,false,KRT2,explicit,Results p.2,"granular marker-expressing KC4s (KRT2, DSC1)",pending,
KC 5,,human,false,CNFN,explicit,Results p.2,"KC5s (CNFN, KLK7)",pending,
KC 5,,human,false,KLK7,explicit,Results p.2,"KC5s (CNFN, KLK7)",pending,
KC cycling,,human,false,TOP2A,explicit,Results p.2,"cycling KC (UBE2C, TOP2A)",pending,
KC cycling,,human,false,UBE2C,explicit,Results p.2,"cycling KC (UBE2C, TOP2A)",pending,
Lipid-associated SPP1+ MΦ,,human,false,LPL,explicit,"Fig.3a,b","lipid-associated SPP1+ MΦ (SPP1, LPL)",pending,
Lipid-associated SPP1+ MΦ,,human,false,SPP1,explicit,"Fig.3a,b","lipid-associated SPP1+ MΦ (SPP1, LPL)",pending,
MMP12+ DC,,human,false,MMP12,explicit,Results p.10,"e.g., mmDCs, MMP12+ DC via CCL20-CCR6",pending,
MMP12+ DCs,,human,false,CD1B,explicit,"Fig.3a,b","recently identified MMP12+ DCs (MMP12, CD1B, RAB7B)",pending,
MMP12+ DCs,,human,false,MMP12,explicit,Supplementary Fig. 3a–e,"These included, for example, MMP12+ DCs, CPE+ fibroblasts, NGFR+ and CDH19+ Schwann-like fibroblasts that are CD90/THY1-negative, multiple rare skin appendageal cell subsets (containing hair follicles, sweat gland and sebaceous gland subsets), and cycling innate lymphoid cells (ILCs) (Supplementary Fig. 3a–e).",pending,
MMP12+ DCs,,human,false,RAB7B,explicit,"Fig.3a,b","recently identified MMP12+ DCs (MMP12, CD1B, RAB7B)",pending,
Mast CD63hi,,human,false,CD63,explicit,Fig.1d,The granular cell state 'Mast CD63hi' indicates that CD63 is a marker for this mast cell subtype.,pending,
Mast CD69hi,,human,false,CD69,explicit,Fig.1d,The granular cell state 'Mast CD69hi' indicates that CD69 is a marker for this mast cell subtype.,pending,
Mast CDC42EP3hi,,human,false,CDC42EP3,explicit,Fig.1d,The granular cell state 'Mast CDC42EP3hi' indicates that CDC42EP3 is a marker for this mast cell subtype.,pending,
Mature migratory DCs (mmDCs),,human,false,CCR7,explicit,"Fig.3a,b","mature migratory DCs (mmDCs) (LAMP3, CCR7)",pending,
Mature migratory DCs (mmDCs),,human,false,LAMP3,explicit,"Fig.3a,b","mature migratory DCs (mmDCs) (LAMP3, CCR7)",pending,
Melano IFI27hi,,human,false,IFI27,explicit,Fig.1d,The granular cell state 'Melano IFI27hi' indicates that IFI27 is a marker for this melanocyte subtype.,pending,
Melano S100A4+,,human,false,S100A4,explicit,Fig.1d,The granular cell state 'Melano S100A4+' indicates that S100A4 is a marker for this melanocyte subtype.,pending,
MΦ C1QAhi,,human,false,C1QA,explicit,Fig.1d,The granular cell state 'MΦ C1QAhi' indicates that C1QA is a marker for this macrophage subtype.,pending,
MΦ EGR1+,,human,false,EGR1,explicit,Fig.1d,The granular cell state 'MΦ EGR1+' indicates that EGR1 is a marker for this macrophage subtype.,pending,
MΦ FNIP2hi,,human,false,FNIP2,explicit,Fig.1d,The granular cell state 'MΦ FNIP2hi' indicates that FNIP2 is a marker for this macrophage subtype.,pending,
MΦ IL1B+,,human,false,IL1B,explicit,Fig.1d,The granular cell state 'MΦ IL1B+' indicates that IL1B is a marker for this macrophage subtype.,pending,
MΦ SPP1+,,human,false,SPP1,explicit,Fig.1d,The granular cell state 'MΦ SPP1+' indicates that SPP1 is a marker for this macrophage subtype.,pending,
MΦ STAB1hi,,human,false,STAB1,explicit,Fig.1d,The granular cell state 'MΦ STAB1hi' indicates that STAB1 is a marker for this macrophage subtype.,pending,
NGFR+ and CDH19+ Schwann-like fibroblasts,,human,false,CDH19,explicit,Supplementary Fig. 3a–e,"These included, for example, MMP12+ DCs, CPE+ fibroblasts, NGFR+ and CDH19+ Schwann-like fibroblasts that are CD90/THY1-negative, multiple rare skin appendageal cell subsets (containing hair follicles, sweat gland and sebaceous gland subsets), and cycling innate lymphoid cells (ILCs) (Supplementary Fig. 3a–e).",pending,
NGFR+ and CDH19+ Schwann-like fibroblasts,,human,false,NGFR,explicit,Supplementary Fig. 3a–e,"These included, for example, MMP12+ DCs, CPE+ fibroblasts, NGFR+ and CDH19+ Schwann-like fibroblasts that are CD90/THY1-negative, multiple rare skin appendageal cell subsets (containing hair follicles, sweat gland and sebaceous gland subsets), and cycling innate lymphoid cells (ILCs) (Supplementary Fig. 3a–e).",pending,
NGFR+ cells,,human,false,ITGA6,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
NGFR+ cells,,human,false,NGFR,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
NGFR+ cells,,human,false,TNNC1,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
NGFR+ cells,,human,false,WNT6,explicit,"Fig. 5d,e","CDH19+ cells (SCN7A, ANGPTL7, EBF2) and NGFR+ cells (ITGA6, TNNC1, WNT6)",pending,
Naive/memory B cells,,human,false,CD79A,explicit,"Fig.4a,b","naive/memory B cells (MS4A1/CD20, CD79A, SELL/CD62L)",pending,
Naive/memory B cells,,human,false,MS4A1,explicit,"Fig.4a,b","naive/memory B cells (MS4A1/CD20, CD79A, SELL/CD62L)",pending,
Naive/memory B cells,,human,false,SELL,explicit,"Fig.4a,b","naive/memory B cells (MS4A1/CD20, CD79A, SELL/CD62L)",pending,
Neutrophils,,human,false,CXCL8,explicit,"Fig.3a,b","neutrophils (CXCL8, FCGR3B, S100P)",pending,
Neutrophils,,human,false,FCGR3B,explicit,"Fig.3a,b","neutrophils (CXCL8, FCGR3B, S100P)",pending,
Neutrophils,,human,false,S100P,explicit,"Fig.3a,b","neutrophils (CXCL8, FCGR3B, S100P)",pending,
PE RGS5hi,,human,false,RGS5,explicit,Fig.1d,The granular cell state 'PE RGS5hi' indicates that RGS5 is a marker for this pericyte subtype.,pending,
PE TGFBI+,,human,false,TGFBI,explicit,Fig.1d,The granular cell state 'PE TGFBI+' indicates that TGFBI is a marker for this pericyte subtype.,pending,
PE/SMC GEMhi,,human,false,GEM,explicit,Fig.1d,The granular cell state 'PE/SMC GEMhi' indicates that GEM is a marker for this pericyte/smooth muscle cell subtype.,pending,
Plasma cells,IgA or IgG-expressing,human,false,JCHAIN,explicit,"Fig.4a,b","IgA or IgG-expressing plasma cells (JCHAIN, MZB1, TNFRSF17)",pending,
Plasma cells,IgA or IgG-expressing,human,false,MZB1,explicit,"Fig.4a,b","IgA or IgG-expressing plasma cells (JCHAIN, MZB1, TNFRSF17)",pending,
Plasma cells,IgA or IgG-expressing,human,false,TNFRSF17,explicit,"Fig.4a,b","IgA or IgG-expressing plasma cells (JCHAIN, MZB1, TNFRSF17)",pending,
Plasmablasts,,human,false,FKBP4,explicit,"Fig.4a,b","plasmablasts (FKBP4, IRF8)",pending,
Plasmablasts,,human,false,IRF8,explicit,"Fig.4a,b","plasmablasts (FKBP4, IRF8)",pending,
RERGL+ and DES+ smooth muscle cells,,human,false,DES,explicit,"Fig. 5d,e",including CDH19+ and NGFR+ cells and RERGL+ and DES+ smooth muscle cells.,pending,
RERGL+ and DES+ smooth muscle cells,,human,false,RERGL,explicit,"Fig. 5d,e",including CDH19+ and NGFR+ cells and RERGL+ and DES+ smooth muscle cells.,pending,
SMC DES+,,human,false,DES,explicit,Fig.1d,The granular cell state 'SMC DES+' indicates that DES is a marker for this smooth muscle cell subtype.,pending,
SMC RERGL+,,human,false,RERGL,explicit,Fig.1d,The granular cell state 'SMC RERGL+' indicates that RERGL is a marker for this smooth muscle cell subtype.,pending,
SPP1+ macrophages,,human,false,SPP1,explicit,Results p.10,"SPP1+ macrophages, IL13+/IL22+/IL26+ T cells, and NK cells as shared components",pending,
Schwann,DCN+,human,true,DCN,explicit,Fig.1d,The granular cell state 'Schwann DCN+' indicates that DCN is a marker for this Schwann cell subtype.,pending,
Schwann,LAMP5+,human,true,LAMP5,explicit,Fig.1d,The granular cell state 'Schwann LAMP5+' indicates that LAMP5 is a marker for this Schwann cell subtype.,pending,
Schwann,MBP+,human,true,MBP,explicit,Fig.1d,The granular cell state 'Schwann MBP+' indicates that MBP is a marker for this Schwann cell subtype.,pending,
Schwann,NRXN1hi,human,true,NRXN1,explicit,Fig.1d,The granular cell state 'Schwann NRXN1hi' indicates that NRXN1 is a marker for this Schwann cell subtype.,pending,
T CREMhi,,human,false,CREM,explicit,Fig.1d,The granular cell state 'T CREMhi' indicates that CREM is a marker for this T cell subtype.,pending,
T FOShi,,human,false,FOS,explicit,Fig.1d,The granular cell state 'T FOShi' indicates that FOS is a marker for this T cell subtype.,pending,
T FOShi cycling,,human,false,FOS,explicit,Fig.1d,The granular cell state 'T FOShi cycling' indicates that FOS is a marker for this cycling T cell subtype.,pending,
T cell cluster,,human,false,CD3D,explicit,Methods: Preprocessing and analysis of joint single cell (5′RNA + TCR)-seq,"Graph-based Leiden clustering was run with resolution = 1.0 parameter on the k-NN graph built with k = 15 on 50 PCs to annotate the T cell cluster, which showed high CD3D and CD3E expression.",pending,
T cell cluster,,human,false,CD3E,explicit,Methods: Preprocessing and analysis of joint single cell (5′RNA + TCR)-seq,"Graph-based Leiden clustering was run with resolution = 1.0 parameter on the k-NN graph built with k = 15 on 50 PCs to annotate the T cell cluster, which showed high CD3D and CD3E expression.",pending,
THY1+ skin stromal cells,,human,false,THY1,explicit,Results p.8,In addition to recently-reported THY1+ skin stromal cells,pending,
Tissue-resident Langerhans dendritic cells (LDCs),,human,false,CD207,explicit,"Fig.3a,b","tissue-resident Langerhans dendritic cells (LDCs) (CD207/Langerin, FCGBP)",pending,
Tissue-resident Langerhans dendritic cells (LDCs),,human,false,FCGBP,explicit,"Fig.3a,b","tissue-resident Langerhans dendritic cells (LDCs) (CD207/Langerin, FCGBP)",pending,
VenEC CCL14hi,,human,false,CCL14,explicit,Fig.1d,The granular cell state 'VenEC CCL14hi' indicates that CCL14 is a marker for this venous endothelial cell subtype.,pending,
VenEC CCL15hi,,human,false,CCL15,explicit,Fig.1d,The granular cell state 'VenEC CCL15hi' indicates that CCL15 is a marker for this venous endothelial cell subtype.,pending,
VenEC IL6+,,human,false,IL6,explicit,Fig.1d,The granular cell state 'VenEC IL6+' indicates that IL6 is a marker for this venous endothelial cell subtype.,pending,
VenEC RGS5+ CCL14hi,,human,false,CCL14,explicit,Fig.1d,The granular cell state 'VenEC RGS5+ CCL14hi' indicates that RGS5 and CCL14 are markers for this venous endothelial cell subtype.,pending,
VenEC RGS5+ CCL14hi,,human,false,RGS5,explicit,Fig.1d,The granular cell state 'VenEC RGS5+ CCL14hi' indicates that RGS5 and CCL14 are markers for this venous endothelial cell subtype.,pending,
γδT cells,,human,false,FXYD2,explicit,"Fig.4a,b","γδT cells (TRGC2, FXYD2, ZNF683/HOBIT)",pending,
γδT cells,,human,false,TRGC2,explicit,"Fig.4a,b","γδT cells (TRGC2, FXYD2, ZNF683/HOBIT)",pending,
γδT cells,,human,false,ZNF683,explicit,"Fig.4a,b","γδT cells (TRGC2, FXYD2, ZNF683/HOBIT)",pending,
