cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
intraganglionic glia,,human,True,ENTPD2,explicit,"STAR Methods, Neural characterization",ENTPD2 expression has previously been reported in intra-ganglionic glia and so cells expressing this were annotated as such.,pending,
lymphoid associated glial,,human,True,ARTN,explicit,"STAR Methods, Neural characterization","exhibited high expression of genes involved in immune infiltrate formation (FGL2), T cell transduction (MAL) and expressed TGF-beta receptors (TGFBR3) ... Furthermore this cluster expressed GFRA3, ARTN and retinoic acid receptor (RXRG) which matched the description of a glial subset in mice ... led to this cluster being termed 'lymphoid associated glial'.",pending,
lymphoid associated glial,,human,True,FGL2,explicit,"STAR Methods, Neural characterization","exhibited high expression of genes involved in immune infiltrate formation (FGL2), T cell transduction (MAL) and expressed TGF-beta receptors (TGFBR3) ... Furthermore this cluster expressed GFRA3, ARTN and retinoic acid receptor (RXRG) which matched the description of a glial subset in mice ... led to this cluster being termed 'lymphoid associated glial'.",pending,
lymphoid associated glial,,human,True,GFRA3,explicit,"STAR Methods, Neural characterization","exhibited high expression of genes involved in immune infiltrate formation (FGL2), T cell transduction (MAL) and expressed TGF-beta receptors (TGFBR3) ... Furthermore this cluster expressed GFRA3, ARTN and retinoic acid receptor (RXRG) which matched the description of a glial subset in mice ... led to this cluster being termed 'lymphoid associated glial'.",pending,
lymphoid associated glial,,human,True,MAL,explicit,"STAR Methods, Neural characterization","exhibited high expression of genes involved in immune infiltrate formation (FGL2), T cell transduction (MAL) and expressed TGF-beta receptors (TGFBR3) ... Furthermore this cluster expressed GFRA3, ARTN and retinoic acid receptor (RXRG) which matched the description of a glial subset in mice ... led to this cluster being termed 'lymphoid associated glial'.",pending,
lymphoid associated glial,,human,True,RXRG,explicit,"STAR Methods, Neural characterization","exhibited high expression of genes involved in immune infiltrate formation (FGL2), T cell transduction (MAL) and expressed TGF-beta receptors (TGFBR3) ... Furthermore this cluster expressed GFRA3, ARTN and retinoic acid receptor (RXRG) which matched the description of a glial subset in mice ... led to this cluster being termed 'lymphoid associated glial'.",pending,
lymphoid associated glial,,human,True,TGFBR3,explicit,"STAR Methods, Neural characterization","exhibited high expression of genes involved in immune infiltrate formation (FGL2), T cell transduction (MAL) and expressed TGF-beta receptors (TGFBR3) ... Furthermore this cluster expressed GFRA3, ARTN and retinoic acid receptor (RXRG) which matched the description of a glial subset in mice ... led to this cluster being termed 'lymphoid associated glial'.",pending,
neural/glial,,human,True,HAND2,explicit,"STAR Methods, Characterization of intestinal scRNA-seq clusters","Compartments included differential expression of ... neural/glial (PHOX2B, HAND2, TUBB2B) genes (Figure 1D).",pending,
neural/glial,,human,True,PHOX2B,explicit,"STAR Methods, Characterization of intestinal scRNA-seq clusters","Compartments included differential expression of ... neural/glial (PHOX2B, HAND2, TUBB2B) genes (Figure 1D).",pending,
neural/glial,,human,True,TUBB2B,explicit,"STAR Methods, Characterization of intestinal scRNA-seq clusters","Compartments included differential expression of ... neural/glial (PHOX2B, HAND2, TUBB2B) genes (Figure 1D).",pending,
neuroendocrine 1,,human,True,NPY,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 1,,human,True,NPY2R,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 1,,human,True,SST,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 1,,human,True,SSTR2,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 2,,human,True,NPY,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 2,,human,True,NPY2R,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 2,,human,True,SST,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
neuroendocrine 2,,human,True,SSTR2,explicit,"STAR Methods, Neural characterization","Two cluster showed mature neuronal markers and specifically expressed a number of markers that matched enteroendocrine circuits including neuropeptides (SST, NPY) and their receptors (SSTR2, NPY2R) so were termed neuroendocrine 1 and neuroendocrine 2.",pending,
submucosal glia,,human,True,TGFB1,explicit,"STAR Methods, Neural characterization","A separate cluster had relatively high expression of TGFB1, which is expressed by subsets of glial that are closely adherent to the epithelial surface. ... This cluster was thus termed 'submucosal glia'.",pending,
submucosal precursors,,human,True,HAND2,explicit,"STAR Methods, Neural characterization","a separate cluster with lower expression of similar genes, an increase in early-time point cells and glial-specific expression of HAND2 (reported to be important in glial precursors in mural intestinal ENS development) led to these cells being annotated as 'submucosal precursors'.",pending,
Enteric glia,,human,true,SOX10,implied,"Figure 7Cii, p.821",SOX10 and RET are associated with Hirschsprung disease and expressed in ENS; SOX10 shown in ENS clusters.,pending,
Enteric neuron,,human,true,RET,implied,"Figure 2B, Figure 7Cii",Expression of RET at myenteric plexuses in ST (Fig2B); RET expressed in ENS (Fig7Cii) associated with Hirschsprung disease.,pending,
Inhibitory motor neuron,,human,true,NXN,implied,"Figure 7Eii, p.821",Pathogenic variants of early inhibitory motor neuron-specific NXN can lead to omphalocele; NXN expression shown in neurons over time.,pending,
