cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
alveolar type 1 (AT1) cells,,human,false,SPOCK2,explicit,Results p.28,"At 20 pcw onward, NKX2.1+, SPOCK2+ differentiating AT1 cells emerged at the SFTPC− stalk regions",pending,
alveolar type 2 (AT2) cells,,human,false,ACE2,explicit,Fig.3A,"Similarly, the SFTPC-GFP reporter and the AT2-specific LAMP3, HOPX, and ACE2 proteins increased",pending,
alveolar type 2 (AT2) cells,,human,false,AXIN2,explicit,Fig.5K,"NKX2.1 also upregulated other AT2 markers including SCL34A2, LAMP3, CEBPD, HOPX, and AXIN2",pending,
alveolar type 2 (AT2) cells,,human,false,CEBPD,explicit,Fig.5K,"NKX2.1 also upregulated other AT2 markers including SCL34A2, LAMP3, CEBPD, HOPX, and AXIN2",pending,
alveolar type 2 (AT2) cells,,human,false,HOPX,explicit,Fig.3A,"Similarly, the SFTPC-GFP reporter and the AT2-specific LAMP3, HOPX, and ACE2 proteins increased",pending,
alveolar type 2 (AT2) cells,,human,false,LAMP3,explicit,Fig.1B,"late-stage tip cells co-expressed alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2, with tip progenitor markers.",pending,
alveolar type 2 (AT2) cells,,human,false,SFTPC,explicit,Fig.1B,"late-stage tip cells co-expressed alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2, with tip progenitor markers.",pending,
alveolar type 2 (AT2) cells,,human,false,SLC34A2,explicit,Fig.1B,"late-stage tip cells co-expressed alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2, with tip progenitor markers.",pending,
basal-like cells,,human,false,KRT5,explicit,Results p.30,"TFAP2C OE caused ~70% of the organoids to form bronchiolar-like structures and significantly increased basal cell markers TP63/P63, KRT5, and NGFR",pending,
basal-like cells,,human,false,NGFR,explicit,Results p.30,"TFAP2C OE caused ~70% of the organoids to form bronchiolar-like structures and significantly increased basal cell markers TP63/P63, KRT5, and NGFR",pending,
basal-like cells,,human,false,TP63,explicit,Results p.30,"TFAP2C OE caused ~70% of the organoids to form bronchiolar-like structures and significantly increased basal cell markers TP63/P63, KRT5, and NGFR",pending,
late-tip progenitor,,human,false,CD36,explicit,Discussion,"Our LinPOS organoids are derived from the CD44+,CD36+ 17–21 pcw tips.",pending,
late-tip progenitor,,human,false,CD44,explicit,Discussion,"Our LinPOS organoids are derived from the CD44+,CD36+ 17–21 pcw tips.",pending,
myofibroblast,PDGFRA+CD141+,human,false,ACTA2,explicit,Fig.4E,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1.",pending,
myofibroblast,PDGFRA+CD141+,human,false,CD141,explicit,Fig.4D-4E,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1.",pending,
myofibroblast,PDGFRA+CD141+,human,false,LEF1,explicit,Fig.4E,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1.",pending,
myofibroblast,PDGFRA+CD141+,human,false,NOTUM,explicit,Fig.4E,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1.",pending,
myofibroblast,PDGFRA+CD141+,human,false,PDGFRA,explicit,Fig.4D-4E,"Isolated PDGFRA+CD141+ myofibroblasts express high levels of ACTA2, NOTUM, and LEF1.",pending,
stalk cells,,human,false,PDPN,explicit,Fig.1E legend,Yellow dashed lines (E) indicate separation of SOX9+ tip regions from the PDPN+ stalk.,pending,
tip cells,organoid,human,false,SOX9,explicit,Fig.3D,"UMAP plots showing transcript expression of AT2 lineage markers, SFTPC, HOPX, SLC34A2, and tip progenitor marker, SOX9, in the organoids.",pending,
tip progenitor cells,late-stage,human,false,CD36,explicit,Results p.22,"CD36 is specific to the 15–22 pcw stage tips where it is co-expressed with CD44, SFTPC and SOX9.",pending,
tip progenitor cells,early-mid,human,false,CD44,explicit,Results p.22,CD44 marks tip epithelial cells across all stages of lung development tested.,pending,
tip progenitor cells,late-stage,human,false,CD44,explicit,Results p.22,CD44 marks tip epithelial cells across all stages of lung development tested.,pending,
tip progenitor cells,late-stage,human,false,LAMP3,explicit,Results p.22,"late-stage tip cells co-expressed alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2, with tip progenitor markers.",pending,
tip progenitor cells,late-stage,human,false,SFTPC,explicit,Results p.22,"late-stage tip cells co-expressed alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2, with tip progenitor markers.",pending,
tip progenitor cells,late-stage,human,false,SLC34A2,explicit,Results p.22,"late-stage tip cells co-expressed alveolar lineage markers, such as SFTPC, LAMP3, and SLC34A2, with tip progenitor markers.",pending,
tip progenitor cells,early-mid,human,false,SOX2,explicit,Results p.22,"10–12 pcw distal tips were columnar and marked by SOX9, SOX2, and TPPP3.",pending,
tip progenitor cells,late-stage,human,false,SOX2,explicit,Results p.22,"17–22 pcw distal tip epithelium contained more cuboidal SOX2+, SOX9+, TPPP3+ cells, which co-expressed AT2 cell markers, SFTPC, and HTII-280.",pending,
tip progenitor cells,early-mid,human,false,SOX9,explicit,Results p.22,"10–12 pcw distal tips were columnar and marked by SOX9, SOX2, and TPPP3.",pending,
tip progenitor cells,late-stage,human,false,SOX9,explicit,Results p.22,"17–22 pcw distal tip epithelium contained more cuboidal SOX2+, SOX9+, TPPP3+ cells, which co-expressed AT2 cell markers, SFTPC, and HTII-280.",pending,
tip progenitor cells,early-mid,human,false,TPPP3,explicit,Results p.22,"10–12 pcw distal tips were columnar and marked by SOX9, SOX2, and TPPP3.",pending,
tip progenitor cells,late-stage,human,false,TPPP3,explicit,Results p.22,"17–22 pcw distal tip epithelium contained more cuboidal SOX2+, SOX9+, TPPP3+ cells, which co-expressed AT2 cell markers, SFTPC, and HTII-280.",pending,
AT2 cell,,human,false,SFTPB,implied,Figure 7 legend,Western blot showing mature SFTPB and SFTPC.,pending,
AT2 cell,,human,false,SFTPC,implied,Figure 7 legend,Western blot showing mature SFTPB and SFTPC.,pending,
basal cell,,human,false,TP63,implied,Discussion,"Our independent single-cell ATAC-seq data of the developing human lungs from 5 to 22 pcw showed that in vivo alveolar-fated cells, including AT1, AT2, and late-stage tip cells are highly enriched with NKX2.1 motifs, while the basal cells have TP63 motifs.",pending,
tip progenitor,,human,false,SOX2,implied,Introduction p.20,"The human tip epithelium is SOX9/SOX2 dual-positive during airway branching, functions as a multipotent progenitor and has been cultured as organoids.",pending,
tip progenitor,,human,false,SOX9,implied,Introduction p.20,"The human tip epithelium is SOX9/SOX2 dual-positive during airway branching, functions as a multipotent progenitor and has been cultured as organoids.",pending,
