cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
hematopoietic stem cells,,human,false,SPINK2,explicit,Results p.1565,"hematopoietic stem cells (n=60, expressing SPINK2, STMN, PRSS57 and CD34)",pending,
hematopoietic stem cells,,human,false,STMN,explicit,Results p.1565,"hematopoietic stem cells (n=60, expressing SPINK2, STMN, PRSS57 and CD34)",pending,
hillock-like epithelial cells,,human,false,KRT13,explicit,Results p.1565,"highly proliferative hillock-like epithelial cells not previously reported in adult human lung (n=4,600, expressing KRT6A, KRT13 and KRT14)",pending,
hillock-like epithelial cells,,human,false,KRT14,explicit,Results p.1565,"highly proliferative hillock-like epithelial cells not previously reported in adult human lung (n=4,600, expressing KRT6A, KRT13 and KRT14)",pending,
hillock-like epithelial cells,,human,false,KRT6A,explicit,Results p.1565,"highly proliferative hillock-like epithelial cells not previously reported in adult human lung (n=4,600, expressing KRT6A, KRT13 and KRT14)",pending,
migratory dendritic cells,,human,false,CCR7,explicit,Results p.1565,"These cell types include migratory dendritic cells31,32 (n=312 cells, expressing CCR7, LAD1 and COL19)",pending,
migratory dendritic cells,,human,false,COL19,explicit,Results p.1565,"These cell types include migratory dendritic cells31,32 (n=312 cells, expressing CCR7, LAD1 and COL19)",pending,
migratory dendritic cells,,human,false,LAD1,explicit,Results p.1565,"These cell types include migratory dendritic cells31,32 (n=312 cells, expressing CCR7, LAD1 and COL19)",pending,
preterminal bronchiole secretory cells,,human,false,SCGB3A1,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",pending,
preterminal bronchiole secretory cells,,human,false,SCGB3A2,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",pending,
preterminal bronchiole secretory cells,,human,false,SFTPB,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",pending,
preterminal bronchiole secretory cells,,human,false,SFTPC,explicit,Results p.1565,"preterminal bronchiole secretory cells (n=4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",pending,
smooth muscle cells,,human,false,CNN1,explicit,Results p.1565,"These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11) and also uniquely and consistently express FAM83D across datasets (Extended Data Fig. 4e,f).",pending,
smooth muscle cells,,human,false,FAM83D,explicit,Results p.1565,"These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11) and also uniquely and consistently express FAM83D across datasets (Extended Data Fig. 4e,f).",pending,
smooth muscle cells,,human,false,MYH11,explicit,Results p.1565,"These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11) and also uniquely and consistently express FAM83D across datasets (Extended Data Fig. 4e,f).",pending,
