cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
TAN4,pro-tumor TAN phenotype,human,false,IL1B,explicit,Results p.152,"From TAN1, neutrophils diverged into two trajectories: one leading to a putative pro-tumor TAN phenotype (TAN4) characterized by the high expression of IL1A and IL1B.",pending,
blood neutrophils,,human,false,CXCR2,explicit,"Results p.152, Fig.4F","TAN markers (OLR1, PLAU, and VEGFA) were highly upregulated in TAN of patients with CRC, whereas CXCR2, a marker of mature neutrophils, was highly expressed in blood neutrophils but downregulated in TAN.",pending,
cDC1,,human,false,CLEC9A,explicit,Results (Fig.1E),"conventional DC type 1 (cDC1, CLEC9A, XCR1)",pending,
cDC1,,human,false,XCR1,explicit,Results (Fig.1E),"conventional DC type 1 (cDC1, CLEC9A, XCR1)",pending,
cDC2,,human,false,CD1C,explicit,Results (Fig.1E),"cDC2 (CD1C, CLEC10A)",pending,
cDC2,,human,false,CLEC10A,explicit,Results (Fig.1E),"cDC2 (CD1C, CLEC10A)",pending,
mature neutrophils,,mouse,false,S100a8,explicit,"Results p.156, Fig.S7F","For example, GMPs expressed higher levels of the mature neutrophil markers S100a8 and S100a9 (Figure S7F), and ProNeutro expressed lower levels of the progenitor specific genes Elane and Prtn3 (Figure S7G).",pending,
mature neutrophils,,mouse,false,S100a9,explicit,"Results p.156, Fig.S7F","For example, GMPs expressed higher levels of the mature neutrophil markers S100a8 and S100a9 (Figure S7F), and ProNeutro expressed lower levels of the progenitor specific genes Elane and Prtn3 (Figure S7G).",pending,
neutrophil progenitors (ProNeutro),,mouse,false,Elane,explicit,"Results p.156, Fig.S7G","For example, GMPs expressed higher levels of the mature neutrophil markers S100a8 and S100a9 (Figure S7F), and ProNeutro expressed lower levels of the progenitor specific genes Elane and Prtn3 (Figure S7G).",pending,
neutrophil progenitors (ProNeutro),,mouse,false,Prtn3,explicit,"Results p.156, Fig.S7G","For example, GMPs expressed higher levels of the mature neutrophil markers S100a8 and S100a9 (Figure S7F), and ProNeutro expressed lower levels of the progenitor specific genes Elane and Prtn3 (Figure S7G).",pending,
neutrophils,activated,mouse,false,CD11b,explicit,"Results p.156, Fig.6D-6G","Analysis of neutrophil activation markers such as SiglecF, CD11b, CD80, and PD-L1, further showed a progressive activation of neutrophils from the blood to the tumor (Figures 6D–6G).",pending,
neutrophils,activated,mouse,false,CD80,explicit,"Results p.156, Fig.6D-6G","Analysis of neutrophil activation markers such as SiglecF, CD11b, CD80, and PD-L1, further showed a progressive activation of neutrophils from the blood to the tumor (Figures 6D–6G).",pending,
neutrophils,activated,mouse,false,PD-L1,explicit,"Results p.156, Fig.6D-6G","Analysis of neutrophil activation markers such as SiglecF, CD11b, CD80, and PD-L1, further showed a progressive activation of neutrophils from the blood to the tumor (Figures 6D–6G).",pending,
neutrophils,activated,mouse,false,SiglecF,explicit,"Results p.156, Fig.6D-6G","Analysis of neutrophil activation markers such as SiglecF, CD11b, CD80, and PD-L1, further showed a progressive activation of neutrophils from the blood to the tumor (Figures 6D–6G).",pending,
pDC,,human,false,GZMB,explicit,Results (Fig.1E),"plasmacytoid DC (pDC, IL3RA, GZMB)",pending,
pDC,,human,false,IL3RA,explicit,Results (Fig.1E),"plasmacytoid DC (pDC, IL3RA, GZMB)",pending,
tumor-associated neutrophils (TAN),,human,false,OLR1,explicit,"Results p.152, Fig.4F","TAN markers (OLR1, PLAU, and VEGFA) were highly upregulated in TAN of patients with CRC, whereas CXCR2, a marker of mature neutrophils, was highly expressed in blood neutrophils but downregulated in TAN.",pending,
tumor-associated neutrophils (TAN),,human,false,PLAU,explicit,"Results p.152, Fig.4F","TAN markers (OLR1, PLAU, and VEGFA) were highly upregulated in TAN of patients with CRC, whereas CXCR2, a marker of mature neutrophils, was highly expressed in blood neutrophils but downregulated in TAN.",pending,
tumor-associated neutrophils (TAN),,human,false,VEGFA,explicit,"Results p.152, Fig.4F","TAN markers (OLR1, PLAU, and VEGFA) were highly upregulated in TAN of patients with CRC, whereas CXCR2, a marker of mature neutrophils, was highly expressed in blood neutrophils but downregulated in TAN.",pending,
Neutrophils,tumor-associated neutrophil,human,false,IL1A,implied,Results (Fig.2D),"The consensus program neutrophils were characterized by inflammatory genes such as IL1A and IL1B, together with tumor-associated neutrophil (TAN) markers like OLR1, VEGFA, and PLAU",pending,
Neutrophils,tumor-associated neutrophil,human,false,IL1B,implied,Results (Fig.2D),"The consensus program neutrophils were characterized by inflammatory genes such as IL1A and IL1B, together with tumor-associated neutrophil (TAN) markers like OLR1, VEGFA, and PLAU",pending,
fibroblasts,,human,false,IL1R1,implied,"Results p.154, Fig.5F","Further analysis of the main cell types within the neutrophil niche revealed that the receptor for IL1B, IL1R1, was specifically expressed in fibroblasts (Figure 5F).",pending,
