cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
ENDOTHELIUM_IV,,human,false,CDH5,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
ENDOTHELIUM_V,,human,false,CDH5,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
GMP,,human,false,AZU1,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
GMP,,human,false,MPO,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
IMMATURE_B,,human,false,CD19,explicit,fig.S25B,"Immature B cells were characterized by higher expression of CD19, CD24, and VPREB3.",pending,
IMMATURE_B,,human,false,CD24,explicit,fig.S25B,"Immature B cells were characterized by higher expression of CD19, CD24, and VPREB3.",pending,
IMMATURE_B,,human,false,VPREB3,explicit,fig.S25B,"Immature B cells were characterized by higher expression of CD19, CD24, and VPREB3.",pending,
LARGE_PRE_B,,human,false,DNTT,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LARGE_PRE_B,,human,false,RAG1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LARGE_PRE_B,,human,false,VPREB1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_ERY,,human,false,KLF1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_ERY,,human,false,TESPA1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_MK,,human,false,KLF1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_MK,,human,false,TESPA1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_PRO_B,,human,false,DNTT,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_PRO_B,,human,false,RAG1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
LATE_PRO_B,,human,false,VPREB1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
MATURE_B,,human,false,MS4A1,explicit,fig.S25B,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN).",pending,
MEP,,human,false,KLF1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
MEP,,human,false,TESPA1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
MID_ERY,,human,false,KLF1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
MID_ERY,,human,false,TESPA1,explicit,fig.S22,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and KLF1, TESPA1 for megakaryocyte/erythroid progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
MOP,,human,false,AZU1,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
MOP,,human,false,MPO,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
Macrophage,Osteoclasts,human,false,ACP35,explicit,Methods: Data integration and annotation,expressing characteristic MMP9 and ACP35,pending,
Macrophage,Iron-recycling,human,false,APOE,explicit,Methods: Data integration and annotation,"best characterized by expression of CD5L, VCAM1, and APOE",pending,
Macrophage,Kupffer-like,human,false,CAV,explicit,Methods: Data integration and annotation,"expressing endothelial transcripts ENG, KDR, and CAV",pending,
Macrophage,Iron-recycling,human,false,CD5L,explicit,Methods: Data integration and annotation,"best characterized by expression of CD5L, VCAM1, and APOE",pending,
Macrophage,MHC class II,human,false,CLEC7A,explicit,Methods: Data integration and annotation,"expressing the highest levels of HLA-DRA, HLA-DPA1, and CLEC7A among macrophages",pending,
Macrophage,Kupffer-like,human,false,ENG,explicit,Methods: Data integration and annotation,"expressing endothelial transcripts ENG, KDR, and CAV",pending,
Macrophage,LYVE1 expressing,human,false,FOLR2,explicit,Methods: Data integration and annotation,"“LYVE1” expressing FOLR2, LYVE1, and SPP1",pending,
Macrophage,MHC class II,human,false,HLA-DPA1,explicit,Methods: Data integration and annotation,"expressing the highest levels of HLA-DRA, HLA-DPA1, and CLEC7A among macrophages",pending,
Macrophage,MHC class II,human,false,HLA-DRA,explicit,Methods: Data integration and annotation,"expressing the highest levels of HLA-DRA, HLA-DPA1, and CLEC7A among macrophages",pending,
Macrophage,Kupffer-like,human,false,KDR,explicit,Methods: Data integration and annotation,"expressing endothelial transcripts ENG, KDR, and CAV",pending,
Macrophage,LYVE1 expressing,human,false,LYVE1,explicit,Methods: Data integration and annotation,"“LYVE1” expressing FOLR2, LYVE1, and SPP1",pending,
Macrophage,Osteoclasts,human,false,MMP9,explicit,Methods: Data integration and annotation,expressing characteristic MMP9 and ACP35,pending,
Macrophage,TREM2,human,false,P2RY12,explicit,Methods: Data integration and annotation,with expression of microglia-associated transcripts TREM2 and P2RY12,pending,
Macrophage,LYVE1 expressing,human,false,SPP1,explicit,Methods: Data integration and annotation,"“LYVE1” expressing FOLR2, LYVE1, and SPP1",pending,
Macrophage,TREM2,human,false,TREM2,explicit,Methods: Data integration and annotation,with expression of microglia-associated transcripts TREM2 and P2RY12,pending,
Macrophage,Iron-recycling,human,false,VCAM1,explicit,Methods: Data integration and annotation,"best characterized by expression of CD5L, VCAM1, and APOE",pending,
PLASMA_B,,human,false,CD38,explicit,fig.S25B,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN).",pending,
PLASMA_B,,human,false,JCHAIN,explicit,fig.S25B,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN).",pending,
PLASMA_B,,human,false,SDC1,explicit,fig.S25B,"Mature B, cycling B, plasma B, and putative B1 cells expressed MS4A1 except plasma B (MS4A1lo and expressing CD38, SDC1, and JCHAIN).",pending,
PRE_PRO_B,,human,false,DNTT,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
PRE_PRO_B,,human,false,RAG1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
PRE_PRO_B,,human,false,VPREB1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
PROMONOCYTE,,human,false,AZU1,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
PROMONOCYTE,,human,false,MPO,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
PROMYELOCYTE,,human,false,AZU1,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
PROMYELOCYTE,,human,false,MPO,explicit,fig.S23,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and MPO and AZU1 for myeloid progenitors in the human prenatal intestine at 15 pcw and prenatal thymus at 16 pcw.",pending,
PRO_B,,human,false,DNTT,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
PRO_B,,human,false,RAG1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
PRO_B,,human,false,VPREB1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
SMALL_PRE_B,,human,false,DNTT,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
SMALL_PRE_B,,human,false,RAG1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
SMALL_PRE_B,,human,false,VPREB1,explicit,fig.S21,"Multiplex smFISH staining of DAPI, CDH5 for endothelial cells, and VPREB1, RAG1 with/without DNTT for B cell progenitors in the human prenatal spleen at 14 pcw and prenatal thymus at 16 pcw.",pending,
