cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
frTAL,,human,false,ITGB8,explicit,Results p.11,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), ROBO2 and MEG3 (frPT), or ITGB8 and TMPRSS4 (frTAL)",pending,
frTAL,,human,false,PROM1,explicit,Results p.11,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), ROBO2 and MEG3 (frPT), or ITGB8 and TMPRSS4 (frTAL)",pending,
frTAL,,human,false,TMPRSS4,explicit,Results p.11,"Failed repair (fr) states were further marked by the expression of PROM1 (frPT and frTAL), ROBO2 and MEG3 (frPT), or ITGB8 and TMPRSS4 (frTAL)",pending,
moFAM,,human,false,GPNMB,explicit,Results p.9,These cells may also represent an intermediate population moving towards a GPNMB+ SPP1+ polarized subtype previously described as deriving from FCN1+ monocytes,pending,
moFAM,,human,false,SPP1,explicit,Results p.9,These cells may also represent an intermediate population moving towards a GPNMB+ SPP1+ polarized subtype previously described as deriving from FCN1+ monocytes,pending,
moMAC-CXCL10+,,human,false,CCL2,explicit,Results p.9,"These MON cells polarized towards an M1-like pro-inflammatory CXCL10+ CXCL9+ CCL2+ state (moMAC-CXCL10+, Figure 2g, ED Figure 6e-f)",pending,
moMAC-CXCL10+,,human,false,CXCL10,explicit,Results p.9,"These MON cells polarized towards an M1-like pro-inflammatory CXCL10+ CXCL9+ CCL2+ state (moMAC-CXCL10+, Figure 2g, ED Figure 6e-f)",pending,
moMAC-CXCL10+,,human,false,CXCL9,explicit,Results p.9,"These MON cells polarized towards an M1-like pro-inflammatory CXCL10+ CXCL9+ CCL2+ state (moMAC-CXCL10+, Figure 2g, ED Figure 6e-f)",pending,
moMAC-HBEGF+,,human,false,AREG,explicit,Results p.9,"We also found another inflammatory population marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",pending,
moMAC-HBEGF+,,human,false,CXCL8,explicit,Results p.9,"We also found another inflammatory population marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",pending,
moMAC-HBEGF+,,human,false,HBEGF,explicit,Results p.9,"We also found another inflammatory population marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",pending,
moMAC-HBEGF+,,human,false,IL1B,explicit,Results p.9,"We also found another inflammatory population marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",pending,
moMAC-HBEGF+,,human,false,OSM,explicit,Results p.9,"We also found another inflammatory population marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",pending,
moMAC-HBEGF+,,human,false,PLAUR,explicit,Results p.9,"We also found another inflammatory population marked by expression of growth factors HBEGF and AREG, as well as proinflammatory genes PLAUR, IL1B, OSM and CXCL8",pending,
pvFIB-PI16+,,human,false,CD34,explicit,Results p.7,"A second progenitor subtype (pvFIB-PI16+) expressed CD34, MFAP5 and PI16, a shear-stress regulated matrix metalloproteinase (MMP) inhibitor which senses fluctuations in kidney blood flow",pending,
pvFIB-PI16+,,human,false,MFAP5,explicit,Results p.7,"A second progenitor subtype (pvFIB-PI16+) expressed CD34, MFAP5 and PI16, a shear-stress regulated matrix metalloproteinase (MMP) inhibitor which senses fluctuations in kidney blood flow",pending,
pvFIB-PI16+,,human,false,PI16,explicit,Results p.7,"A second progenitor subtype (pvFIB-PI16+) expressed CD34, MFAP5 and PI16, a shear-stress regulated matrix metalloproteinase (MMP) inhibitor which senses fluctuations in kidney blood flow",pending,
pvFIB-RSPO3+,,human,false,RSPO3,explicit,Results p.7,"For instance, pluripotent universal RSPO3+ and CD34+/PI16+ adventitial fibroblasts which are known to give rise to multiple fibroblast subtypes.",pending,
pvMYOF,,human,false,MYOF,explicit,Fig.2d,"C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF (top and bottom).",pending,
resMAC-HLAIIhi,,human,false,C1QA,explicit,Methods - Slide-seq2 Spatial Transcriptomics (Cell type deconvolutions) p.41,"Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1 ; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,
resMAC-HLAIIhi,,human,false,CD163,explicit,Methods - Slide-seq2 Spatial Transcriptomics (Cell type deconvolutions) p.41,"Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1 ; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,
resMAC-HLAIIhi,,human,false,STAB1,explicit,Methods - Slide-seq2 Spatial Transcriptomics (Cell type deconvolutions) p.41,"Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1 ; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,
resMAC-LYVE1+,,human,false,LYVE1,explicit,Results p.8,"Tissue resident macrophages expressing LYVE1 (resMAC-LYVE1+), potentially originating near blood vessels, were expanded in AKI",pending,
C-FIB-OSMRhi,,human,false,FAP,implied,Results p.6,"These cells showed expression signatures consistent with a vascular niche associated myofibroblast subtype seen in injured and inflamed tissues, including the expression of POSTN, FAP and INHBA.",pending,
C-FIB-OSMRhi,,human,false,INHBA,implied,Results p.6,"These cells showed expression signatures consistent with a vascular niche associated myofibroblast subtype seen in injured and inflamed tissues, including the expression of POSTN, FAP and INHBA.",pending,
C-FIB-OSMRhi,,human,false,POSTN,implied,Results p.6,"These cells showed expression signatures consistent with a vascular niche associated myofibroblast subtype seen in injured and inflamed tissues, including the expression of POSTN, FAP and INHBA.",pending,
Fibroblasts,C-MYOF,human,false,MYOF,implied,Fig.2d,"Slide-seq2 processed CKD tissue area colored by fibroblasts: C-FIB/C-FIB-PATH, blood vessels, renal corpuscles and immune cells (top only), as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF (top and bottom).",pending,
Fibroblasts,pvMYOF,human,false,MYOF,implied,Fig.2d,"Slide-seq2 processed CKD tissue area colored by fibroblasts: C-FIB/C-FIB-PATH, blood vessels, renal corpuscles and immune cells (top only), as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF (top and bottom).",pending,
Fibroblasts,C-FIB-OSMRlo,human,false,OSMR,implied,Fig.2a,"Pie slices represent predicted fractional overall whole cell functions. Pie slice areas within the same trajectory network are proportional to the sum of the -log10 p-values of all grouped pathways for the indicated function (sum of all -log10(p) for C-FIB-OSMRlo and pvMYOF: ~124, ~46, respectively).",pending,
Fibroblasts,C-FIB-OSMRhi,human,false,OSMR,implied,Fig.2d,"Slide-seq2 processed CKD tissue area colored by fibroblasts: C-FIB/C-FIB-PATH, blood vessels, renal corpuscles and immune cells (top only), as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF (top and bottom).",pending,
Fibroblasts,pvFIB-PI16+,human,false,PI16,implied,Fig.2d,"Slide-seq2 processed CKD tissue area colored by fibroblasts: C-FIB/C-FIB-PATH, blood vessels, renal corpuscles and immune cells (top only), as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF (top and bottom).",pending,
Fibroblasts,pvFIB-RSPO3+,human,false,RSPO3,implied,Fig.2d,"Slide-seq2 processed CKD tissue area colored by fibroblasts: C-FIB/C-FIB-PATH, blood vessels, renal corpuscles and immune cells (top only), as well as C-FIB-OSMRhi, C-MYOF, pvFIB-RSPO3+, pvFIB-PI16+, pvFIB and pvMYOF (top and bottom).",pending,
Interstitial fibroblasts,C-FIB-OSMRhi,human,false,CCL19,implied,"Figure 2b, SD Figure 2","expressed genes associated with the ability to respond to and produce inflammatory cytokines, including IL1R1, CCL2, CXCL10, CCL19 and the Oncostatin-M receptor (OSMR)",pending,
Interstitial fibroblasts,C-FIB-OSMRhi,human,false,CCL2,implied,"Figure 2b, SD Figure 2","expressed genes associated with the ability to respond to and produce inflammatory cytokines, including IL1R1, CCL2, CXCL10, CCL19 and the Oncostatin-M receptor (OSMR)",pending,
Interstitial fibroblasts,C-FIB-OSMRhi,human,false,CXCL10,implied,"Figure 2b, SD Figure 2","expressed genes associated with the ability to respond to and produce inflammatory cytokines, including IL1R1, CCL2, CXCL10, CCL19 and the Oncostatin-M receptor (OSMR)",pending,
Interstitial fibroblasts,C-FIB-OSMRhi,human,false,IL1R1,implied,"Figure 2b, SD Figure 2","expressed genes associated with the ability to respond to and produce inflammatory cytokines, including IL1R1, CCL2, CXCL10, CCL19 and the Oncostatin-M receptor (OSMR)",pending,
Myeloid cells,moMAC-C3+,human,false,C3,implied,ED Fig.4,Cell type labels in ED Fig.4 include moMAC-C3+.,pending,
Myeloid cells,moMAC-CXCL10+,human,false,CXCL10,implied,Fig.2g,Numbers indicate the specific trajectory used to derive the target gene set (sum of all -log10(p) for moMAC-CXCL10+: ~86).,pending,
Myeloid cells,moMAC-HBEGF+,human,false,HBEGF,implied,ED Fig.4,Cell type labels in ED Fig.4 include moMAC-HBEGF+.,pending,
Myeloid cells,resMAC-LYVE1+,human,false,LYVE1,implied,ED Fig.4,Cell type labels in ED Fig.4 include resMAC-LYVE1+.,pending,
Proximal tubule cells,PT-S1,human,false,PCK1,implied,ED Fig.7h,"10X xenium data showing enrichment of PCK1 in PT compared to aPT and dPT in the same tubule, scale = 10µm.",pending,
Proximal tubule cells,PT-S2,human,false,PCK1,implied,ED Fig.7h,"10X xenium data showing enrichment of PCK1 in PT compared to aPT and dPT in the same tubule, scale = 10µm.",pending,
Proximal tubule cells,PT-S3,human,false,PCK1,implied,ED Fig.7h,"10X xenium data showing enrichment of PCK1 in PT compared to aPT and dPT in the same tubule, scale = 10µm.",pending,
aTAL1,,human,false,CREB5,implied,Results p.10,"EGF was downregulated in aTAL1, while CREB5, ITGA3, and ITGB6 were upregulated with increased activity for activator protein AP-1 and AP-2 signaling pathways (FOS and TFAP2B, respectively)",pending,
aTAL1,,human,false,ITGA3,implied,Results p.10,"EGF was downregulated in aTAL1, while CREB5, ITGA3, and ITGB6 were upregulated with increased activity for activator protein AP-1 and AP-2 signaling pathways (FOS and TFAP2B, respectively)",pending,
aTAL1,,human,false,ITGB6,implied,Results p.10,"EGF was downregulated in aTAL1, while CREB5, ITGA3, and ITGB6 were upregulated with increased activity for activator protein AP-1 and AP-2 signaling pathways (FOS and TFAP2B, respectively)",pending,
moFAM,,human,false,TREM2,implied,Results p.9,"However, this subtype also expressed anti-inflammatory TREM2, and showed high lysosomal degradation activities",pending,
pvFIB-RSPO3+,,human,false,IGF1,implied,Results p.7,"The pvFIB-RSPO3+ progenitor population expressed epithelial development signals (WNT5B, IGF1) and showed GLI1 TF activity, known to regulate αSMA+ myofibroblast transition in models of heart, kidney, lung and liver fibrosis.",pending,
pvFIB-RSPO3+,,human,false,WNT5B,implied,Results p.7,"The pvFIB-RSPO3+ progenitor population expressed epithelial development signals (WNT5B, IGF1) and showed GLI1 TF activity, known to regulate αSMA+ myofibroblast transition in models of heart, kidney, lung and liver fibrosis.",pending,
resMAC-LYVE1+,,human,false,IGF1,implied,Results p.8,"resMAC-LYVE1+ cells expressed genes associated with efferocytosis (MERTK), endocytic internalization pathways and growth factors associated with tissue repair (IGF1, PDGFB and PDGFC)",pending,
resMAC-LYVE1+,,human,false,MERTK,implied,Results p.8,"resMAC-LYVE1+ cells expressed genes associated with efferocytosis (MERTK), endocytic internalization pathways and growth factors associated with tissue repair (IGF1, PDGFB and PDGFC)",pending,
resMAC-LYVE1+,,human,false,PDGFB,implied,Results p.8,"resMAC-LYVE1+ cells expressed genes associated with efferocytosis (MERTK), endocytic internalization pathways and growth factors associated with tissue repair (IGF1, PDGFB and PDGFC)",pending,
resMAC-LYVE1+,,human,false,PDGFC,implied,Results p.8,"resMAC-LYVE1+ cells expressed genes associated with efferocytosis (MERTK), endocytic internalization pathways and growth factors associated with tissue repair (IGF1, PDGFB and PDGFC)",pending,
