cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
Macrophage,M2,mouse,false,Cd81,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M2,mouse,false,Cxcl16,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M1,mouse,false,Gngt2,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 13 resembles a M1-proinflammatory macrophage state (e.g. Hp, Itgal, Spex1, Gngt2)",pending,
Macrophage,M2,mouse,false,H2-Aa,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M2,mouse,false,H2-Ab1,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M2,mouse,false,H2-Eb1,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M2,mouse,false,Hexb,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M1,mouse,false,Hp,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 13 resembles a M1-proinflammatory macrophage state (e.g. Hp, Itgal, Spex1, Gngt2)",pending,
Macrophage,M2,mouse,false,Il10,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 10 is enriched for an M2-macrophage gene signature (e.g. Il10, H2-Eb1, H2-Ab1, H2-Aa, Cd74, C1qa, Cxcl16, Hexb, Cd81, C1qb, Cd72)",pending,
Macrophage,M1,mouse,false,Itgal,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 13 resembles a M1-proinflammatory macrophage state (e.g. Hp, Itgal, Spex1, Gngt2)",pending,
Macrophage,M1,mouse,false,Spex1,implied,Page 6; Extended Data Figure 11f,"Differential gene expression revealed that cluster 13 resembles a M1-proinflammatory macrophage state (e.g. Hp, Itgal, Spex1, Gngt2)",pending,
T cells,,mouse,false,Cd3d,implied,Page 4; Figure 2j; Supplementary Table 6,"This is supported by upregulation of B/plasma cell markers (Cd79a, Igj; Figure 2j; Supplementary Table 6) and downregulation of Cd3d.",pending,
endothelial cells,liver,mouse,false,Pecam1,implied,Extended Data Figure 6k,Gene expression of Pecam1 and Mrc1 (k) in the liver droplet dataset for the six ages. Staining of liver endothelial cells across ages (l),pending,
loop of Henle thick ascending limb epithelial cells,,mouse,false,Umod,implied,Page 3,"uromodulin (Umod), the most abundant protein in urine, is also reduced in expression across the tissue. Umod is produced by the epithelial cells that line the thick ascending limb",pending,
