cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
Macrophages,MS4A7+,human,false,MS4A7,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Immune cells encompassed B cells, plasma cells, KI67+ plasma cells, T cells, natural killer (NK) cells, dendritic cells (DC), monocytes, mast cells, and two macrophage subpopulations (MS4A7+ and LYVE1+).",pending,
Pericytes,,human,false,ADGRF5,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Vein-associated regions (Fig. 3E; fig. S3D) included venous endothelial cells and neighboring capillaries (PECAM1+/FLT1+), surrounded by pericytes (ADGRF5+) and fibroblast xFB-9 (CXCL14+) as well as macrophages (MS4A7+).",pending,
Pericytes,,human,false,CSPG4,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets.",pending,
Plasma cells,KI67+,human,false,KI67,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Immune cells encompassed B cells, plasma cells, KI67+ plasma cells, T cells, natural killer (NK) cells, dendritic cells (DC), monocytes, mast cells, and two macrophage subpopulations (MS4A7+ and LYVE1+).",pending,
Schwann cells,,human,true,NRXN,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder",Additional stromal populations included Schwann cells (NRXN+/XKR4+) and adipocytes (FABP3+/ADIPOQ+).,pending,
Schwann cells,,human,true,NRXN1,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments",Regions surrounding innervating structures (fig. S3E) featured Schwann cells (NRXN1+) and a localized fibroblast subset xFB-7 (DCN+/NGFR+).,pending,
Schwann cells,,human,true,XKR4,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder",Additional stromal populations included Schwann cells (NRXN+/XKR4+) and adipocytes (FABP3+/ADIPOQ+).,pending,
Smooth muscle cells,general,human,false,ACTA2,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets.",pending,
Smooth muscle cells,general,human,false,MYLK,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets.",pending,
Smooth muscle cells,vascular,human,false,RGS5,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder","Smooth muscle cells segregated into general (ACTA2+/MYLK+), vascular (RGS5+), and pericyte (CSPG4+) subsets.",pending,
Urothelial cells,intermediate,human,false,ABCC3,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
Urothelial cells,basal,human,false,ADAMTS9,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
Urothelial cells,proliferative,human,false,KI67,explicit,"Main Text, Spatial architecture of bladder cell types and microenvironments","Urothelial cells segregated into basal, intermediate, umbrella, and proliferative (KI67+) subpopulations.",pending,
Urothelial cells,basal,human,false,KRT13,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
Urothelial cells,intermediate,human,false,KRT13,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
Urothelial cells,basal,human,false,KRT5,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
Urothelial cells,umbrella,human,false,UPK1A,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
Urothelial cells,umbrella,human,false,UPK3A,explicit,"Main Text, Single-nucleus transcriptomic atlas of the adult human bladder (Fig. 1C; table S2)","The urothelium resolved into three layers corresponding to basal (KRT5+/KRT13+/ADAMTS9+), umbrella (UPK1A+/UPK3A+), and intermediate (KRT13+/ABCC3+) layers (Fig. 1C; fig. S1A; table S2).",pending,
arterial endothelial cells,,human,false,GJA5,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11).",pending,
arterial endothelial cells,,human,false,PECAM1,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11).",pending,
basal urothelial cells,,human,false,SHH,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP).",pending,
fibroblast,,human,false,DCN,explicit,Fig. 6C,"Additional feature plots display canonical markers (KRT19, urothelium; ACTA2, muscle/myofibroblast; DCN, fibroblast) alongside the Visium H&E image.",pending,
fibroblasts,,human,false,DCN,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
fibroblasts,,human,false,PDGFRA,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
immune cells,,human,false,PTPRC,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
macrophages,,human,false,MS4A7,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7).",pending,
muscle/myofibroblast,,human,false,ACTA2,explicit,Fig. 6C,"Additional feature plots display canonical markers (KRT19, urothelium; ACTA2, muscle/myofibroblast; DCN, fibroblast) alongside the Visium H&E image.",pending,
peri-urothelial fibroblasts xFB-0,,human,false,PTCH1,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP).",pending,
peri-urothelial fibroblasts xFB-5,,human,false,HHIP,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP).",pending,
pericytes,,human,false,ADGRF5,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7).",pending,
stromal cells,,human,false,ACTA2,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
stromal cells,,human,false,MYLK,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
stromal cells,,human,false,PECAM1,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
stromal cells,,human,false,RGS5,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
stromal cells,,human,false,XKR4,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
umbrella cells,,human,false,UPK3A,explicit,Fig. 3C,"ROI at the urothelial-stromal interface showing basal urothelial cells (SHH), umbrella cells (UPK3A), and peri-urothelial fibroblasts xFB-0 (PTCH1) and xFB-5 (HHIP).",pending,
urothelial cells,,human,false,KRT5,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
urothelial cells,,human,false,UPK3A,explicit,Methods: Cell clustering and identification (Xenium),"Marker genes included KRT5 and UPK3A for urothelial cells, ACTA2, MYLK, PECAM1, XKR4, and RGS5 for stromal cells, PDGFRA and DCN for fibroblasts, and PTPRC for immune cells.",pending,
urothelium,,human,false,KRT19,explicit,Fig. 6C,"Additional feature plots display canonical markers (KRT19, urothelium; ACTA2, muscle/myofibroblast; DCN, fibroblast) alongside the Visium H&E image.",pending,
vascular smooth muscle cells,,human,false,RGS5,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11).",pending,
venous endothelial cells,,human,false,FLT1,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7).",pending,
venous endothelial cells,,human,false,PECAM1,explicit,Fig. 3E,"ROI featuring veins with endothelial cells (PECAM1), venous marker FLT1, pericytes (ADGRF5), and macrophages (MS4A7).",pending,
xFB-7,,human,false,NGFR,explicit,Fig. S3E,"ROI featuring a nerve bundle, with expression of nerve marker gene (NRXN1), generic fibroblast marker (DCN), and xFB-7 specific marker (NGFR).",pending,
xFB-8,,human,false,CCL11,explicit,Fig. 3D,"ROI featuring an artery with endothelial cells (PECAM1), arterial marker GJA5, vascular smooth muscle cells (RGS5), and xFB-8 (CCL11).",pending,
xFB-9,,human,false,CXCL14,explicit,Fig. S3D,"Region of interest (ROI) featuring a vein, with spatial expression of venous marker (FLT1), generic fibroblast marker (DCN) and xFB-9 specific marker (CXCL14).",pending,
Fibroblast,xFB-2,human,false,NQO1,implied,"Main Text, Fibroblast architecture across the bladder wall","NQO1:P2 showed selective enrichment in xFB-2, corresponding to the mid-lamina propria (fig. S5C).",pending,
